SCENARIO_ID;ARRIVAL_ID;LOA;BEAM;DRAFT;TERMINAL_ID;TERMINAL_MARKET_CATEGORY;BERTH;CATEGORY;DETAILED_CATEGORY;PROCESS_TIME
S20254;129;299.9;45.0;10.1;9;CGC;BERÇO BTP 3;CARGO;N/A;1090
S20254;130;299.99;48.0;11.3;9;CGC;BERÇO BTP 3;CARGO;N/A;1035
S20254;131;225.0;32.0;9.25;52;CGNC;BERÇO DPW 4;CARGO;N/A;3695
S20254;132;258.89;32.0;9.0;32;CGC;BERÇO TECON 1.2;CARGO;N/A;215
S20254;133;199.9;32.0;7.6;37;GSA - E;BERÇO TEAG;CARGO;N/A;5960
S20254;134;186.36;28.0;9.0;32;CGC;BERÇO TECON 1.2;CARGO;N/A;845
S20254;135;333.33;38.0;8.6;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;730
S20254;136;189.99;32.31;9.18;58;GSM - E;BERÇO USIMINAS 3;CARGO;N/A;7765
S20254;137;179.87;28.0;8.5;55;GL;BERÇO TIPLAM 1;CARGO;N/A;1590
S20254;138;231.0;32.0;12.0;51;CGC;BERÇO DPW 1;CARGO;N/A;960
S20254;139;199.2;30.0;11.15;25;CGNC;BERÇO ARM 35P1;CARGO;N/A;865
S20254;140;199.98;32.0;6.48;6;CGNC;BERÇO ARM 37;CARGO;N/A;4575
S20254;141;190.0;32.0;11.71;46;GSA - E;BERÇO OUT 3;CARGO;N/A;350
S20254;142;230.0;38.0;10.92;39;GSA - E;BERÇO ARM 39;CARGO;N/A;1995
S20254;143;164.34;23.0;8.0;54;GL;BERÇO DOW;CARGO;N/A;1675
S20254;144;305.0;50.0;8.6;11;PASSAGEIROS;BERÇO 25 + FRIG;PASSENGER;N/A;670
S20254;145;331.43;52.0;8.65;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;620
S20254;146;272.08;40.0;10.2;32;CGC;BERÇO TECON 2;CARGO;N/A;990
S20254;147;336.0;51.0;14.3;32;CGC;BERÇO TECON 2;CARGO;N/A;1535
S20254;148;306.0;40.0;12.0;51;CGC;BERÇO DPW 2;CARGO;N/A;1270
S20254;149;199.99;36.0;9.85;25;CGNC;BERÇO ARM 35P1;CARGO;N/A;1590
S20254;150;179.89;32.06;8.0;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;3780
S20254;151;183.2;28.0;8.5;47;GL;BERÇO AL 02;CARGO;N/A;1540
S20254;152;180.0;32.0;7.4;29;CGNC;BERÇO ARM 34;CARGO;N/A;8920
S20254;153;228.41;37.0;7.42;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;4420
S20254;154;333.17;48.0;11.4;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1490
S20254;155;299.88;48.0;9.8;9;CGC;BERÇO BTP 3;CARGO;N/A;885
S20254;156;330.03;48.0;14.0;9;CGC;BERÇO BTP 1;CARGO;N/A;1440
S20254;157;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;680
S20254;158;190.0;32.0;6.06;23;CGNC;BERÇO ARM 38;CARGO;N/A;1910
S20254;159;323.0;44.0;8.65;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;615
S20254;160;218.45;30.0;7.6;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1220
S20254;161;229.0;32.0;6.8;46;GSA - E;BERÇO OUT 2;CARGO;N/A;3640
S20254;162;299.9;45.0;14.5;32;CGC;BERÇO TECON 3;CARGO;N/A;1445
S20254;163;270.9;43.0;10.5;51;CGC;BERÇO DPW 1;CARGO;N/A;2125
S20254;164;170.7;27.0;9.81;8;CGNC;BERÇO ARM 35P2;CARGO;N/A;7720
S20254;165;168.03;26.0;9.4;51;CGC;BERÇO DPW 1;CARGO;N/A;855
S20254;166;248.97;44.0;9.3;47;GL;BERÇO AL 01;CARGO;N/A;4820
S20254;167;199.98;32.0;11.7;25;CGNC;BERÇO ARM 35P1;CARGO;N/A;14080
S20254;168;225.0;32.0;8.5;25;CGNC;BERÇO ARM 35P2;CARGO;N/A;5285
S20254;169;225.0;32.2;7.24;37;GSA - E;BERÇO TEAG;CARGO;N/A;7990
S20254;170;300.07;48.0;13.4;9;CGC;BERÇO BTP 3;CARGO;N/A;1070
S20254;171;200.0;36.0;10.9;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1265
S20254;172;229.0;32.0;6.67;46;GSA - E;BERÇO OUT 2;CARGO;N/A;10140
S20254;173;182.5;32.0;9.5;47;GL;BERÇO AL 02;CARGO;N/A;1625
S20254;174;179.95;32.0;6.65;37;GSA - E;BERÇO TEAG;CARGO;N/A;9440
S20254;175;222.14;30.0;10.1;32;CGC;BERÇO TECON 1.2;CARGO;N/A;750
S20254;176;254.95;43.0;8.1;39;GSA - E;BERÇO ARM 39;CARGO;N/A;6910
S20254;177;299.95;48.0;8.9;9;CGC;BERÇO BTP 1;CARGO;N/A;1285
S20254;178;156.53;25.0;7.8;59;GL;BERÇO AL 03;CARGO;N/A;2245
S20254;179;299.97;49.0;11.0;9;CGC;BERÇO BTP 1;CARGO;N/A;1390
S20254;180;180.0;29.0;7.8;47;GL;BERÇO AL 02;CARGO;N/A;595
S20254;181;334.07;42.0;10.7;9;CGC;BERÇO BTP 2;CARGO;N/A;1470
S20254;182;333.2;48.0;11.7;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1390
S20254;183;328.46;48.0;10.7;9;CGC;BERÇO BTP 3;CARGO;N/A;1950
S20254;184;208.85;30.0;10.3;51;CGC;BERÇO DPW 2;CARGO;N/A;840
S20254;185;189.99;32.0;7.62;25;CGNC;BERÇO ARM 31;CARGO;N/A;3095
S20254;186;333.99;42.0;9.7;51;CGC;BERÇO DPW 2;CARGO;N/A;2040
S20254;187;160.0;25.0;7.5;59;GL;BERÇO AL 04;CARGO;N/A;2685
S20254;188;189.99;32.0;6.54;39;GSA - E;BERÇO ARM 39;CARGO;N/A;8375
S20254;189;228.99;32.0;6.6;40;GSA - E;BERÇO TGG;CARGO;N/A;5210
S20254;190;275.0;40.0;13.3;32;CGC;BERÇO TECON 3;CARGO;N/A;915
S20254;191;228.62;32.0;8.3;51;CGC;BERÇO DPW 2;CARGO;N/A;960
S20254;192;299.9;48.0;11.3;9;CGC;BERÇO BTP 2;CARGO;N/A;1370
S20254;193;323.0;44.0;8.6;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;950
S20254;194;275.0;40.04;12.0;51;CGC;BERÇO DPW 1;CARGO;N/A;1495
S20254;195;88.8;19.0;5.0;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;1175
S20254;196;270.07;42.0;10.9;9;CGC;BERÇO BTP 3;CARGO;N/A;1535
S20254;197;299.2;40.0;11.2;51;CGC;BERÇO DPW 2;CARGO;N/A;2190
S20254;198;183.2;32.0;7.0;47;GL;BERÇO AL 02;CARGO;N/A;1855
S20254;199;183.1;32.0;10.0;54;GL;BERÇO DOW;CARGO;N/A;1250
S20254;200;185.97;35.0;8.35;32;CGC;BERÇO TECON 1.2;CARGO;N/A;890
S20254;201;182.47;25.0;7.5;32;CGC;BERÇO TECON 2;CARGO;N/A;655
S20254;202;255.4;37.0;12.9;51;CGC;BERÇO DPW 2;CARGO;N/A;1190
S20254;203;228.99;32.0;7.16;23;CGNC;BERÇO ARM 38;CARGO;N/A;6945
S20254;204;228.0;32.0;9.7;30;CGNC;BERÇO AL 02;CARGO;N/A;5375
S20254;205;254.73;37.0;10.8;32;CGC;BERÇO TECON 1.1;CARGO;N/A;560
S20254;206;229.0;32.0;8.98;46;GSA - E;BERÇO ARM 16/17;CARGO;N/A;3390
S20254;207;169.37;27.0;5.33;58;GSM - E;BERÇO USIMINAS 4;CARGO;N/A;7110
S20254;208;199.94;32.0;7.6;45;RORO;BERÇO TEV;CARGO;RO-RO;2660
S20254;209;85.34;18.0;5.0;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;4375
S20254;210;183.06;32.0;9.5;47;GL;BERÇO AL 01;CARGO;N/A;3495
S20254;211;228.9;32.0;7.52;46;GSA - E;BERÇO OUT 3;CARGO;N/A;3285
S20254;212;179.97;30.0;10.46;28;CGNC;BERÇO CS 02;CARGO;N/A;5560
S20254;213;177.85;28.0;10.16;27;CGNC;BERÇO ARM 13/14;CARGO;N/A;18280
S20254;214;119.9;22.0;7.6;2;GL;BERÇO Ageo I;CARGO;N/A;2945
S20254;215;199.9;32.0;6.4;6;CGNC;BERÇO ARM 37;CARGO;N/A;4960
S20254;216;270.93;43.0;10.0;32;CGC;BERÇO TECON 2;CARGO;N/A;960
S20254;217;160.0;25.0;6.8;2;GL;BERÇO IB OE;CARGO;N/A;5450
S20254;218;82.3;17.0;4.4;53;CGNC;BERÇO SAIPEM 3;CARGO;N/A;1145
S20254;219;183.1;32.0;9.8;30;CGNC;BERÇO AL 02;CARGO;N/A;3670
S20254;220;179.95;32.0;7.5;26;CGNC;BERÇO ARM 25;CARGO;N/A;3545
S20254;221;266.65;36.0;12.3;32;CGC;BERÇO TECON 1.2;CARGO;N/A;815
S20254;222;185.97;35.0;9.45;51;CGC;BERÇO DPW 2;CARGO;N/A;770
S20254;223;299.99;48.0;10.6;9;CGC;BERÇO BTP 2;CARGO;N/A;1300
S20254;224;183.1;33.0;9.6;2;GL;BERÇO IB BC;CARGO;N/A;3600
S20254;225;222.15;30.0;10.0;32;CGC;BERÇO TECON 1.1;CARGO;N/A;415
S20254;226;172.0;28.0;7.7;32;CGC;BERÇO TECON 3;CARGO;N/A;1220
S20254;227;199.9;32.0;8.12;29;CGNC;BERÇO ARM 34;CARGO;N/A;2510
S20254;228;333.33;38.0;8.55;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;730
S20254;229;336.0;51.0;13.3;51;CGC;BERÇO DPW 1;CARGO;N/A;4635
S20254;230;223.91;34.0;9.3;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1460
S20254;231;224.9;32.0;7.0;39;GSA - E;BERÇO ARM 39;CARGO;N/A;4655
S20254;232;336.0;51.0;14.4;32;CGC;BERÇO TECON 2;CARGO;N/A;1360
S20254;233;227.97;37.0;10.0;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1285
S20254;234;300.4;40.0;11.5;9;CGC;BERÇO BTP 1;CARGO;N/A;780
S20254;235;189.97;32.0;6.73;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;1415
S20254;236;270.93;43.0;10.9;51;CGC;BERÇO DPW 2;CARGO;N/A;1335
S20254;237;82.3;17.0;5.0;53;CGNC;BERÇO SAIPEM 2;CARGO;N/A;5360
S20254;238;183.0;32.0;8.0;47;GL;BERÇO AL 01;CARGO;N/A;1975
S20254;239;333.2;48.0;11.8;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1685
S20254;240;189.9;32.31;7.0;56;GSA - E;BERÇO TIPLAM 2;CARGO;N/A;4295
S20254;241;199.98;32.0;12.09;25;CGNC;BERÇO ARM 35P1;CARGO;N/A;8040
S20254;242;305.0;50.0;8.52;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;680
S20254;243;229.0;37.0;7.5;40;GSA - E;BERÇO TGG;CARGO;N/A;3945
S20254;244;331.43;52.0;8.65;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;665
S20254;245;272.05;40.0;10.7;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1040
S20254;246;260.66;32.0;11.4;51;CGC;BERÇO DPW 2;CARGO;N/A;1100
S20254;247;229.0;32.0;8.02;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;2445
S20254;248;335.93;51.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;1455
S20254;249;199.98;24.0;9.4;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;3710
S20254;250;299.9;45.0;10.75;32;CGC;BERÇO TECON 2;CARGO;N/A;3080
S20254;251;116.9;18.0;4.6;2;GL;BERÇO IB SP;CARGO;N/A;1310
S20254;252;199.97;32.0;9.0;45;RORO;BERÇO TEV;CARGO;RO-RO;745
S20254;253;272.02;40.0;13.2;9;CGC;BERÇO BTP 1;CARGO;N/A;1820
S20254;254;199.0;32.0;8.8;45;RORO;BERÇO TEV;CARGO;RO-RO;835
S20254;255;199.99;32.0;7.5;46;GSA - E;BERÇO OUT 3;CARGO;N/A;2330
S20254;256;199.99;32.0;11.41;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;11060
S20254;257;183.2;32.0;8.1;47;GL;BERÇO AL 01;CARGO;N/A;1985
S20254;258;330.0;48.0;11.6;9;CGC;BERÇO BTP 1;CARGO;N/A;2015
S20254;259;188.0;32.0;6.4;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;1915
S20254;260;323.0;44.0;8.5;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;755
S20254;261;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;685
S20254;262;168.06;26.0;9.6;51;CGC;BERÇO DPW 2;CARGO;N/A;585
S20254;263;170.08;27.0;6.8;32;CGC;BERÇO TECON 3;CARGO;N/A;1260
S20254;264;294.03;32.0;10.0;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1410
S20254;265;333.2;48.0;14.4;32;CGC;BERÇO TECON 3;CARGO;N/A;2390
S20254;266;228.0;40.0;8.0;47;GL;BERÇO AL 01;CARGO;N/A;2055
S20254;267;189.99;32.0;12.8;43;GSM - I;BERÇO TERMAG;CARGO;N/A;5440
S20254;268;183.1;33.0;7.9;30;CGNC;BERÇO AL 03;CARGO;N/A;2540
S20254;269;183.1;32.0;9.5;1;GL;BERÇO IB SP;CARGO;N/A;4585
S20254;270;199.99;32.31;9.45;57;GSM - I;BERÇO TIPLAM 4;CARGO;N/A;7855
S20254;271;88.8;19.0;5.3;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;1125
S20254;272;179.86;29.0;9.2;55;GL;BERÇO TIPLAM 1;CARGO;N/A;1470
S20254;273;332.85;43.0;10.1;9;CGC;BERÇO BTP 2;CARGO;N/A;2620
S20254;274;228.99;32.0;8.65;26;CGNC;BERÇO ARM 25;CARGO;N/A;2640
S20254;275;127.03;16.0;5.8;7;CGNC;BERÇO CORTE;CARGO;N/A;5240
S20254;276;293.2;40.0;10.5;9;CGC;BERÇO BTP 2;CARGO;N/A;1035
S20254;277;189.94;33.0;4.9;46;GSA - E;BERÇO OUT 3;CARGO;N/A;5200
S20254;278;212.54;31.0;10.9;51;CGC;BERÇO DPW 1;CARGO;N/A;1065
S20254;279;189.94;33.0;8.52;56;GSA - E;BERÇO TIPLAM 2;CARGO;N/A;1920
S20254;280;272.05;40.0;9.5;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1225
S20254;281;299.18;48.0;9.6;9;CGC;BERÇO BTP 3;CARGO;N/A;1325
S20254;282;213.88;32.0;8.2;9;CGC;BERÇO BTP 2;CARGO;N/A;2480
S20254;283;314.33;48.0;12.6;32;CGC;BERÇO TECON 2;CARGO;N/A;1275
S20254;284;146.6;24.0;6.1;1;GL;BERÇO IB BC;CARGO;N/A;3895
S20254;285;258.89;32.0;9.0;32;CGC;BERÇO TECON 1.1;CARGO;N/A;320
S20254;286;185.96;35.0;8.2;32;CGC;BERÇO TECON 2;CARGO;N/A;1345
S20254;287;182.93;31.0;9.5;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;5655
S20254;288;199.2;31.0;7.63;28;CGNC;BERÇO CS 02;CARGO;N/A;4275
S20254;289;335.0;51.0;10.5;9;CGC;BERÇO BTP 1;CARGO;N/A;2390
S20254;290;164.34;23.0;7.8;54;GL;BERÇO DOW;CARGO;N/A;1820
S20254;291;199.2;30.0;9.67;28;CGNC;BERÇO CS 01;CARGO;N/A;7205
S20254;292;223.88;32.0;7.2;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;735
S20254;293;239.3;32.0;7.6;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;735
S20254;294;182.9;40.0;9.65;2;GL;BERÇO IB SP;CARGO;N/A;4060
S20254;295;228.0;37.0;10.4;51;CGC;BERÇO DPW 1;CARGO;N/A;1020
S20254;296;199.97;32.0;8.2;45;RORO;BERÇO TEV;CARGO;RO-RO;2935
S20254;297;199.9;33.0;10.3;57;GSM - I;BERÇO TIPLAM 4;CARGO;N/A;8185
S20254;298;330.0;48.0;14.5;9;CGC;BERÇO BTP 1;CARGO;N/A;1220
S20254;299;225.0;32.0;7.7;46;GSA - E;BERÇO ARM 16/17;CARGO;N/A;4045
S20254;300;182.9;32.2;10.2;2;GL;BERÇO Ageo I;CARGO;N/A;2960
S20254;301;183.0;27.0;7.5;47;GL;BERÇO AL 01;CARGO;N/A;835
S20254;302;210.54;30.0;8.8;51;CGC;BERÇO DPW 1;CARGO;N/A;1360
S20254;303;179.99;30.0;7.0;25;CGNC;BERÇO ARM 29;CARGO;N/A;3530
S20254;304;223.98;35.0;8.61;32;CGC;BERÇO TECON 1.1;CARGO;N/A;550
S20254;305;189.94;33.0;6.53;25;CGNC;BERÇO ARM 32;CARGO;N/A;8095
S20254;306;156.53;25.0;7.8;2;GL;BERÇO IB OE;CARGO;N/A;2330
S20254;307;182.47;25.0;8.0;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1300
S20254;308;199.98;32.0;6.26;46;GSA - E;BERÇO OUT 2;CARGO;N/A;2165
S20254;309;215.4;37.0;7.0;25;CGNC;BERÇO ARM 31;CARGO;N/A;2950
S20254;310;300.0;48.0;10.8;32;CGC;BERÇO TECON 3;CARGO;N/A;1000
S20254;311;336.0;51.0;10.2;32;CGC;BERÇO TECON 3;CARGO;N/A;2635
S20254;312;294.1;32.25;12.55;51;CGC;BERÇO DPW 1;CARGO;N/A;1720
S20254;313;225.0;32.0;6.98;27;CGNC;BERÇO ARM 12A;CARGO;N/A;11955
S20254;314;278.94;40.0;11.0;51;CGC;BERÇO DPW 2;CARGO;N/A;1520
S20254;315;304.16;40.0;9.8;9;CGC;BERÇO BTP 2;CARGO;N/A;1095
S20254;316;254.87;37.0;10.25;32;CGC;BERÇO TECON 1.2;CARGO;N/A;720
S20254;317;346.98;42.0;13.8;32;CGC;BERÇO TECON 2;CARGO;N/A;1165
S20254;318;139.95;21.0;6.9;2;GL;BERÇO IB SP;CARGO;N/A;1610
S20254;319;204.85;32.0;7.3;49;GL;BERÇO CUTRALE;CARGO;N/A;4745
S20254;320;88.8;19.0;5.0;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;1725
S20254;321;182.88;32.0;9.0;47;GL;BERÇO AL 01;CARGO;N/A;1525
S20254;322;179.9;30.0;9.8;58;GSM - E;BERÇO USIMINAS 3;CARGO;N/A;6155
S20254;323;299.9;45.0;11.85;9;CGC;BERÇO BTP 2;CARGO;N/A;1275
S20254;324;228.99;32.0;7.5;26;CGNC;BERÇO ARM 23;CARGO;N/A;6430
S20254;325;85.34;18.0;4.55;53;CGNC;BERÇO SAIPEM 3;CARGO;N/A;2825
S20254;326;225.0;32.0;9.3;52;CGNC;BERÇO DPW 3;CARGO;N/A;2255
S20254;327;299.9;48.0;11.8;9;CGC;BERÇO BTP 3;CARGO;N/A;1820
S20254;328;156.53;25.0;8.15;59;GL;BERÇO AL 04;CARGO;N/A;4280
S20254;329;272.0;43.0;10.3;9;CGC;BERÇO BTP 3;CARGO;N/A;555
S20254;330;229.05;32.0;7.54;40;GSA - E;BERÇO TGG;CARGO;N/A;2775
S20254;331;199.98;32.0;6.75;56;GSA - E;BERÇO TIPLAM 2;CARGO;N/A;1830
S20254;332;225.16;31.0;9.5;32;CGC;BERÇO TECON 1.2;CARGO;N/A;520
S20254;333;186.36;28.0;9.9;32;CGC;BERÇO TECON 1.1;CARGO;N/A;875
S20254;334;333.33;38.0;8.63;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;740
S20254;335;254.96;43.0;8.7;39;GSA - E;BERÇO ARM 39;CARGO;N/A;8030
S20254;336;229.0;32.0;7.21;40;GSA - E;BERÇO TGG;CARGO;N/A;8060
S20254;337;183.06;32.0;6.5;1;GL;BERÇO IB BC;CARGO;N/A;2590
S20254;338;272.02;40.0;11.0;9;CGC;BERÇO BTP 3;CARGO;N/A;1170
S20254;339;196.0;32.3;6.59;23;CGNC;BERÇO ARM 38;CARGO;N/A;7700
S20254;340;228.99;32.0;7.1;42;GSA - E;BERÇO TEG;CARGO;N/A;7640
S20254;341;259.8;32.0;11.0;51;CGC;BERÇO DPW 2;CARGO;N/A;675
S20254;342;227.95;38.0;11.7;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1220
S20254;343;333.2;48.0;11.5;32;CGC;BERÇO TECON 2;CARGO;N/A;1420
S20254;344;215.4;37.0;7.0;25;CGNC;BERÇO ARM 31;CARGO;N/A;18770
S20254;345;172.2;25.0;9.8;51;CGC;BERÇO DPW 2;CARGO;N/A;955
S20254;346;224.94;31.0;7.5;46;GSA - E;BERÇO OUT 3;CARGO;N/A;2605
S20254;347;229.0;32.0;7.05;46;GSA - E;BERÇO OUT 2;CARGO;N/A;6305
S20254;348;334.8;45.86;11.5;51;CGC;BERÇO DPW 1;CARGO;N/A;1320
S20254;349;183.34;32.0;7.8;47;GL;BERÇO AL 02;CARGO;N/A;1530
S20254;350;144.09;24.0;8.0;2;GL;BERÇO Ageo I;CARGO;N/A;3055
S20254;351;305.0;50.0;8.5;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;685
S20254;352;331.43;52.0;8.7;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;665
S20254;353;272.05;40.0;9.3;32;CGC;BERÇO TECON 3;CARGO;N/A;1505
S20254;354;330.0;48.0;14.5;51;CGC;BERÇO DPW 1;CARGO;N/A;2070
S20254;355;82.3;17.0;4.5;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;7375
S20254;356;236.32;36.0;9.0;9;CGC;BERÇO BTP 3;CARGO;N/A;390
S20254;357;299.9;48.0;13.1;51;CGC;BERÇO DPW 2;CARGO;N/A;2210
S20254;358;201.8;32.0;10.6;52;CGNC;BERÇO DPW 4;CARGO;N/A;3475
S20254;359;201.8;32.0;9.7;25;CGNC;BERÇO ARM 29;CARGO;N/A;905
S20254;360;227.95;38.0;11.4;9;CGC;BERÇO BTP 1;CARGO;N/A;1365
S20254;361;277.32;40.0;13.9;9;CGC;BERÇO BTP 1;CARGO;N/A;1680
S20254;362;85.34;18.0;4.8;53;CGNC;BERÇO SAIPEM 3;CARGO;N/A;295
S20254;363;227.5;33.0;12.05;59;GL;BERÇO AL 02;CARGO;N/A;6865
S20254;364;170.0;26.0;9.7;33;GL;BERÇO AL 03;CARGO;N/A;3730
S20254;365;333.2;48.0;10.4;32;CGC;BERÇO TECON 2;CARGO;N/A;1730
S20254;366;199.98;32.0;8.99;46;GSA - E;BERÇO ARM 19;CARGO;N/A;1465
S20254;367;304.14;40.0;10.8;51;CGC;BERÇO DPW 2;CARGO;N/A;760
S20254;368;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;685
S20254;369;323.0;44.0;8.5;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;260
S20254;370;216.0;32.0;7.1;11;PASSAGEIROS;BERÇO OUT 3;PASSENGER;N/A;560
S20254;371;299.18;48.0;9.6;9;CGC;BERÇO BTP 3;CARGO;N/A;1940
S20254;372;156.53;25.0;8.5;59;GL;BERÇO AL 02;CARGO;N/A;1255
S20254;373;299.93;49.0;10.55;32;CGC;BERÇO TECON 2;CARGO;N/A;570
S20254;374;329.8;48.0;14.5;32;CGC;BERÇO TECON 3;CARGO;N/A;1475
S20254;375;293.97;32.0;9.9;32;CGC;BERÇO TECON 1.2;CARGO;N/A;740
S20254;376;199.98;32.0;6.79;56;GSA - E;BERÇO TIPLAM 2;CARGO;N/A;3960
S20254;377;218.45;30.0;8.65;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1315
S20254;378;201.8;32.0;10.56;29;CGNC;BERÇO ARM 34;CARGO;N/A;2535
S20254;379;196.3;33.0;7.9;52;CGNC;BERÇO DPW 3;CARGO;N/A;5840
S20254;380;179.9;32.0;8.3;45;RORO;BERÇO TEV;CARGO;RO-RO;2230
S20254;381;229.0;32.0;7.3;50;GSA - E;BERÇO CUTRALE;CARGO;N/A;2730
S20254;382;336.0;51.0;9.4;51;CGC;BERÇO DPW 1;CARGO;N/A;2595
S20254;383;222.15;30.0;8.9;32;CGC;BERÇO TECON 1.1;CARGO;N/A;570
S20254;384;183.1;32.0;8.0;47;GL;BERÇO AL 02;CARGO;N/A;1810
S20254;385;182.9;40.0;8.3;47;GL;BERÇO AL 02;CARGO;N/A;1945
S20254;386;183.06;32.0;8.25;47;GL;BERÇO AL 02;CARGO;N/A;1575
S20254;387;320.58;42.0;10.1;51;CGC;BERÇO DPW 2;CARGO;N/A;1145
