SCENARIO_ID;ARRIVAL_ID;ROUTE_ID;START_TIME;END_TIME;FORWARD
S002;144;65;3690;3700;0
S002;144;12;3700;3705;0
S002;144;11;3705;3710;0
S002;144;10;3710;3715;0
S002;144;9;3715;3720;0
S002;144;8;3720;3725;0
S002;144;7;3725;3730;0
S002;144;6;3730;3735;0
S002;144;5;3735;3740;0
S002;144;4;3740;3745;0
S002;144;3;3745;3750;0
S002;144;2;3750;3755;0
S002;144;1;3755;3780;0
S002;145;0;1620;1620;1
S002;145;1;1625;1645;1
S002;145;2;1645;1650;1
S002;145;3;1650;1655;1
S002;145;21;1655;1665;1
S002;145;21;3170;3200;0
S002;145;3;3200;3205;0
S002;145;2;3205;3210;0
S002;145;1;3210;3230;0
S002;146;0;2190;2190;1
S002;146;1;2520;2540;1
S002;146;2;2540;2545;1
S002;146;3;2545;2550;1
S002;146;4;2550;2555;1
S002;146;5;2555;2560;1
S002;146;6;2560;2565;1
S002;146;7;2565;2570;1
S002;146;8;2570;2575;1
S002;146;9;2575;2580;1
S002;146;10;2580;2585;1
S002;146;52;2585;2615;1
S002;146;52;3770;3780;0
S002;146;10;3780;3785;0
S002;146;9;3785;3790;0
S002;146;8;3790;3795;0
S002;146;7;3795;3800;0
S002;146;6;3800;3805;0
S002;146;5;3805;3810;0
S002;146;4;3810;3815;0
S002;146;3;3815;3820;0
S002;146;2;3820;3825;0
S002;146;1;3825;3845;0
S002;147;0;2295;2295;1
S002;147;1;2485;2505;1
S002;147;2;2505;2510;1
S002;147;3;2510;2515;1
S002;147;4;2515;2520;1
S002;147;22;2520;2550;1
S002;147;22;4115;4125;0
S002;147;4;4125;4130;0
S002;147;3;4130;4135;0
S002;147;2;4135;4140;0
S002;147;1;4140;4160;0
S002;148;0;2520;2520;1
S002;148;1;2525;2545;1
S002;148;2;2545;2550;1
S002;148;3;2550;2555;1
S002;148;4;2555;2560;1
S002;148;5;2560;2565;1
S002;148;28;2565;2595;1
S002;149;0;1800;1800;1
S002;149;1;1840;1865;1
S002;149;2;1865;1870;1
S002;149;3;1870;1875;1
S002;149;4;1875;1880;1
S002;149;5;1880;1885;1
S002;149;6;1885;1890;1
S002;149;38;1890;1920;1
S002;149;38;2655;2685;0
S002;149;6;2685;2690;0
S002;149;5;2690;2695;0
S002;149;4;2695;2700;0
S002;149;3;2700;2705;0
S002;149;2;2705;2710;0
S002;149;1;2710;2735;0
S002;150;0;1845;1845;1
S002;150;1;1850;1875;1
S002;150;2;1875;1880;1
S002;150;3;1880;1885;1
S002;150;4;1885;1890;1
S002;150;5;1890;1895;1
S002;150;31;1895;1925;1
S002;150;31;2675;2705;0
S002;150;5;2705;2710;0
S002;150;4;2710;2715;0
S002;150;3;2715;2720;0
S002;150;2;2720;2725;0
S002;150;1;2725;2750;0
S002;151;0;2400;2400;1
S002;151;1;2495;2515;1
S002;151;2;2515;2520;1
S002;151;3;2520;2525;1
S002;151;4;2525;2530;1
S002;151;5;2530;2535;1
S002;151;6;2535;2540;1
S002;151;7;2540;2545;1
S002;151;8;2545;2550;1
S002;151;9;2550;2555;1
S002;151;10;2555;2560;1
S002;151;11;2560;2565;1
S002;151;12;2565;2570;1
S002;151;13;2570;2575;1
S002;151;70;2575;2605;1
S002;151;70;3865;3875;0
S002;151;13;3875;3880;0
S002;151;12;3880;3885;0
S002;151;11;3885;3890;0
S002;151;10;3890;3895;0
S002;151;9;3895;3900;0
S002;151;8;3900;3905;0
S002;151;7;3905;3910;0
S002;151;6;3910;3915;0
S002;151;5;3915;3920;0
S002;151;4;3920;3925;0
S002;151;3;3925;3930;0
S002;151;2;3930;3935;0
S002;151;1;3935;3955;0
S002;152;0;1860;1860;1
S002;152;1;1865;1885;1
S002;152;2;1885;1890;1
S002;152;3;1890;1895;1
S002;152;4;1895;1900;1
S002;152;5;1900;1905;1
S002;152;33;1905;1915;1
S002;152;33;2740;2770;0
S002;152;5;2770;2775;0
S002;152;4;2775;2780;0
S002;152;3;2780;2785;0
S002;152;2;2785;2790;0
S002;152;1;2790;2810;0
S002;153;0;2610;2610;1
S002;153;1;2615;2640;1
S002;153;2;2640;2645;1
S002;153;3;2645;2650;1
S002;153;4;2650;2655;1
S002;153;5;2655;2660;1
S002;153;35;2660;2670;1
S002;154;0;2028;2028;1
S002;154;1;2140;2165;1
S002;154;2;2165;2170;1
S002;154;3;2170;2175;1
S002;154;4;2175;2180;1
S002;154;5;2180;2185;1
S002;154;34;2185;2195;1
S002;154;34;3440;3470;0
S002;154;5;3470;3475;0
S002;154;4;3475;3480;0
S002;154;3;3480;3485;0
S002;154;2;3485;3490;0
S002;154;1;3490;3515;0
S002;155;0;2310;2310;1
S002;155;1;2500;2520;1
S002;155;2;2520;2525;1
S002;155;3;2525;2530;1
S002;155;4;2530;2535;1
S002;155;5;2535;2540;1
S002;155;6;2540;2545;1
S002;155;7;2545;2550;1
S002;155;8;2550;2555;1
S002;155;9;2555;2560;1
S002;155;10;2560;2565;1
S002;155;11;2565;2570;1
S002;155;12;2570;2575;1
S002;155;13;2575;2580;1
S002;155;14;2580;2585;1
S002;155;15;2585;2590;1
S002;155;16;2590;2605;1
S002;155;74;2605;2615;1
S002;156;0;3900;3900;1
S002;156;1;4235;4255;1
S002;156;2;4255;4260;1
S002;156;3;4260;4265;1
S002;156;4;4265;4270;1
S002;156;22;4270;4280;1
S002;157;0;3228;3228;1
S002;157;1;3235;3260;1
S002;157;2;3260;3265;1
S002;157;3;3265;3270;1
S002;157;4;3270;3275;1
S002;157;5;3275;3280;1
S002;157;6;3280;3285;1
S002;157;7;3285;3290;1
S002;157;8;3290;3295;1
S002;157;9;3295;3300;1
S002;157;10;3300;3305;1
S002;157;11;3305;3310;1
S002;157;12;3310;3315;1
S002;157;66;3315;3325;1
S002;158;0;4000;4000;1
S002;158;1;4040;4060;1
S002;158;2;4060;4065;1
S002;158;3;4065;4070;1
S002;158;4;4070;4075;1
S002;158;5;4075;4080;1
S002;158;6;4080;4085;1
S002;158;7;4085;4090;1
S002;158;8;4090;4095;1
S002;158;9;4095;4100;1
S002;158;10;4100;4105;1
S002;158;52;4105;4115;1
S002;159;0;3828;3828;1
S002;159;1;4050;4070;1
S002;159;2;4070;4075;1
S002;159;3;4075;4080;1
S002;159;4;4080;4085;1
S002;159;5;4085;4090;1
S002;159;6;4090;4095;1
S002;159;7;4095;4100;1
S002;159;8;4100;4105;1
S002;159;9;4105;4110;1
S002;159;10;4110;4115;1
S002;159;53;4115;4125;1
S002;160;0;3330;3330;1
S002;160;1;3340;3360;1
S002;160;2;3360;3365;1
S002;160;3;3365;3370;1
S002;160;18;3370;3400;1
S002;161;0;4093;4093;1
S002;161;1;4245;4265;1
S002;161;2;4265;4270;1
S002;161;3;4270;4275;1
S002;161;4;4275;4280;1
S002;161;5;4280;4285;1
S002;161;27;4285;4295;1
S002;162;0;3270;3270;1
S002;162;1;3275;3295;1
S002;162;2;3295;3300;1
S002;162;3;3300;3305;1
S002;162;4;3305;3310;1
S002;162;5;3310;3315;1
S002;162;31;3315;3345;1
S002;162;31;4100;4130;0
S002;162;5;4130;4135;0
S002;162;4;4135;4140;0
S002;162;3;4140;4145;0
S002;162;2;4145;4150;0
S002;162;1;4150;4170;0
S002;163;0;3330;3330;1
S002;163;1;3335;3355;1
S002;163;2;3355;3360;1
S002;163;3;3360;3365;1
S002;163;4;3365;3370;1
S002;163;5;3370;3375;1
S002;163;6;3375;3380;1
S002;163;38;3380;3410;1
S002;163;38;4115;4145;0
S002;163;6;4145;4150;0
S002;163;5;4150;4155;0
S002;163;4;4155;4160;0
S002;163;3;4160;4165;0
S002;163;2;4165;4170;0
S002;163;1;4170;4190;0
S002;165;0;3420;3420;1
S002;165;1;3425;3445;1
S002;165;2;3445;3450;1
S002;165;3;3450;3455;1
S002;165;4;3455;3460;1
S002;165;5;3460;3465;1
S002;165;34;3465;3475;1
S002;166;0;3660;3660;1
S002;166;1;3665;3685;1
S002;166;2;3685;3690;1
S002;166;3;3690;3695;1
S002;166;4;3695;3700;1
S002;166;5;3700;3705;1
S002;166;33;3705;3715;1
S002;167;0;3540;3540;1
S002;167;1;4045;4065;1
S002;167;2;4065;4070;1
S002;167;3;4070;4075;1
S002;167;4;4075;4080;1
S002;167;5;4080;4085;1
S002;167;6;4085;4090;1
S002;167;7;4090;4095;1
S002;167;46;4095;4125;1
