SCENARIO_ID;ARRIVAL_ID;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;MARKET_CATEGORY
ComDragagem20302;4029;3.75;15.08;0.0;18.83;GSA - E
ComDragagem20302;4030;0.0;0.5;0.0;0.5;CGC
ComDragagem20302;4031;0.0;0.25;0.0;0.25;CGC
ComDragagem20302;4032;0.0;0.0;1.75;1.75;CGNC
ComDragagem20302;4033;1.42;22.5;0.0;23.92;GSA - E
ComDragagem20302;4034;10.33;22.58;1.25;34.17;GSA - E
ComDragagem20302;4035;0.0;0.0;0.42;0.42;GSM - I
ComDragagem20302;4036;0.0;0.0;1.83;1.83;CGC
ComDragagem20302;4037;0.0;0.0;1.25;1.25;CGC
ComDragagem20302;4038;0.17;0.0;1.08;1.25;GSA - E
ComDragagem20302;4039;0.83;0.0;3.75;4.58;GSA - E
ComDragagem20302;4040;38.33;80.5;3.75;122.58;GSA - E
ComDragagem20302;4041;0.33;0.0;4.75;5.08;GSA - E
ComDragagem20302;4042;5.17;42.0;0.0;47.17;GSA - E
ComDragagem20302;4043;1.92;8.25;1.5;11.67;GL
ComDragagem20302;4044;12.92;24.42;0.5;37.83;GSA - E
ComDragagem20302;4045;2.17;0.0;0.0;2.17;CGNC
ComDragagem20302;4046;1.0;0.0;4.58;5.58;CGC
ComDragagem20302;4047;0.83;0.0;0.5;1.33;GL
ComDragagem20302;4048;0.0;0.0;0.0;0.0;CGC
ComDragagem20302;4049;1.83;1.83;3.75;7.42;CGC
ComDragagem20302;4050;1.83;0.25;1.25;3.33;CGC
ComDragagem20302;4051;0.0;0.0;0.08;0.08;GL
ComDragagem20302;4052;35.17;76.42;4.58;116.17;GSA - E
ComDragagem20302;4053;0.0;0.0;0.83;0.83;CGC
ComDragagem20302;4054;0.0;0.0;0.58;0.58;CGC
ComDragagem20302;4055;0.0;0.0;0.25;0.25;CGC
ComDragagem20302;4056;1.33;18.5;1.58;21.42;CGC
ComDragagem20302;4057;1.0;0.0;0.75;1.75;GSM - I
ComDragagem20302;4058;10.0;58.92;1.75;70.67;GSM - I
ComDragagem20302;4059;0.0;0.0;0.08;0.08;CGC
ComDragagem20302;4060;0.0;0.0;0.67;0.67;CGC
ComDragagem20302;4061;1.25;1.0;0.83;3.08;CGC
ComDragagem20302;4062;1.25;21.58;1.25;24.08;CGC
ComDragagem20302;4063;20.92;45.92;0.0;66.83;GSA - E
ComDragagem20302;4064;0.17;0.0;0.17;0.33;GSA - E
ComDragagem20302;4065;0.0;0.0;0.0;0.0;GSM - I
ComDragagem20302;4066;18.67;51.42;1.58;71.67;GSA - E
ComDragagem20302;4067;0.0;0.0;5.58;5.58;CGNC
ComDragagem20302;4068;0.0;0.0;0.83;0.83;GL
ComDragagem20302;4069;0.0;0.0;7.58;7.58;GL
ComDragagem20302;4070;1.83;18.17;7.75;27.75;CGC
ComDragagem20302;4071;10.75;57.92;1.33;70.0;GL
ComDragagem20302;4072;32.25;74.5;4.58;111.33;GSA - E
ComDragagem20302;4073;1.42;32.58;0.0;34.0;GSA - E
ComDragagem20302;4074;19.08;122.58;5.25;146.92;GSA - E
ComDragagem20302;4075;34.42;47.25;1.67;83.33;GSA - E
ComDragagem20302;4076;0.0;14.58;0.0;14.58;CGC
ComDragagem20302;4077;0.0;21.75;0.0;21.75;CGC
ComDragagem20302;4078;0.0;0.0;4.25;4.25;CGNC
ComDragagem20302;4079;7.75;17.83;3.67;29.25;GSA - E
ComDragagem20302;4080;20.08;42.25;4.92;67.25;GSA - E
ComDragagem20302;4081;0.0;0.0;3.0;3.0;GL
ComDragagem20302;4082;9.92;81.42;0.67;92.0;GSM - I
ComDragagem20302;4083;9.25;34.0;8.42;51.67;CGNC
ComDragagem20302;4084;0.0;0.0;18.58;18.58;CGC
ComDragagem20302;4085;1.25;20.58;14.42;36.25;CGC
ComDragagem20302;4086;9.25;22.33;25.33;56.92;CGC
ComDragagem20302;4087;19.5;43.33;0.0;62.83;GSA - E
ComDragagem20302;4088;0.0;0.0;0.17;0.17;GSM - I
ComDragagem20302;4089;0.0;0.83;5.25;6.08;RORO
ComDragagem20302;4090;0.0;0.0;6.75;6.75;GSA - E
ComDragagem20302;4091;2.58;21.5;4.5;28.58;GSA - E
ComDragagem20302;4092;0.0;15.42;6.08;21.5;GL
ComDragagem20302;4093;10.25;48.33;6.08;64.67;GL
ComDragagem20302;4094;0.0;0.0;5.33;5.33;GL
ComDragagem20302;4095;0.0;0.0;1.83;1.83;GL
ComDragagem20302;4096;0.0;0.0;0.0;0.0;CGNC
ComDragagem20302;4097;0.0;0.0;0.75;0.75;CGNC
ComDragagem20302;4098;0.0;0.0;2.25;2.25;CGNC
ComDragagem20302;4099;0.0;0.0;0.83;0.83;GSA - E
ComDragagem20302;4100;0.0;0.0;0.08;0.08;GSA - E
ComDragagem20302;4101;0.0;0.0;2.5;2.5;CGC
ComDragagem20302;4102;0.0;0.0;5.42;5.42;CGC
ComDragagem20302;4103;8.25;9.83;7.25;25.33;CGC
ComDragagem20302;4104;53.25;106.25;0.33;159.83;GSA - E
ComDragagem20302;4105;54.92;108.33;1.33;164.58;GSA - E
ComDragagem20302;4106;19.92;125.75;6.67;152.33;GSA - E
ComDragagem20302;4107;63.08;131.25;5.0;199.33;GSA - E
ComDragagem20302;4108;0.0;0.0;0.33;0.33;GL
ComDragagem20302;4109;0.0;1.58;0.0;1.58;CGC
ComDragagem20302;4110;17.33;2.83;1.33;21.5;CGC
ComDragagem20302;4111;9.58;49.0;0.0;58.58;GSA - E
ComDragagem20302;4112;33.42;67.42;2.5;103.33;GSA - E
ComDragagem20302;4113;15.25;81.67;1.42;98.33;GSA - E
ComDragagem20302;4114;0.0;0.0;3.92;3.92;CGC
ComDragagem20302;4115;0.0;0.0;0.33;0.33;CGC
ComDragagem20302;4116;8.0;13.17;1.58;22.75;CGC
ComDragagem20302;4117;8.0;2.08;20.92;31.0;CGC
ComDragagem20302;4118;40.75;86.83;0.0;127.58;GSA - E
ComDragagem20302;4119;0.0;3.75;1.5;5.25;RORO
ComDragagem20302;4120;8.0;17.17;2.83;28.0;GSA - E
ComDragagem20302;4121;11.5;46.67;7.0;65.17;GSA - E
ComDragagem20302;4122;14.08;58.08;5.92;78.08;GSA - E
ComDragagem20302;4123;0.0;0.0;2.08;2.08;GSM - I
ComDragagem20302;4124;8.33;26.17;0.0;34.5;GL
ComDragagem20302;4125;14.08;82.42;1.5;98.0;GSA - E
ComDragagem20302;4126;81.17;72.5;1.58;155.25;GSA - E
ComDragagem20302;4127;0.0;0.0;0.67;0.67;CGNC
ComDragagem20302;4128;4.33;42.67;2.25;49.25;CGNC
ComDragagem20302;4129;1.5;30.75;0.0;32.25;GSA - E
ComDragagem20302;4130;0.0;0.0;5.33;5.33;GSM - I
ComDragagem20302;4131;0.0;0.0;0.25;0.25;GL
ComDragagem20302;4132;0.0;12.67;0.0;12.67;GL
ComDragagem20302;4133;1.17;12.5;1.0;14.67;CGNC
ComDragagem20302;4134;0.0;0.25;2.83;3.08;CGC
ComDragagem20302;4135;0.0;2.0;4.67;6.67;CGC
ComDragagem20302;4136;10.0;88.42;2.67;101.08;GL
ComDragagem20302;4137;59.0;148.33;4.08;211.42;GSA - E
ComDragagem20302;4138;227.33;1798.5;3.75;2029.58;GSA - E
ComDragagem20302;4139;0.0;0.0;0.0;0.0;GL
ComDragagem20302;4140;2.67;39.0;0.83;42.5;CGC
ComDragagem20302;4141;0.0;0.0;0.0;0.0;CGC
ComDragagem20302;4142;6.0;53.5;1.17;60.67;CGC
ComDragagem20302;4143;1.67;23.17;1.83;26.67;CGC
ComDragagem20302;4144;13.33;4.25;1.33;18.92;CGC
ComDragagem20302;4145;25.67;27.67;0.33;53.67;CGC
ComDragagem20302;4146;0.0;0.0;1.33;1.33;CGNC
ComDragagem20302;4147;36.17;78.25;3.25;117.67;GSA - E
ComDragagem20302;4148;8.08;86.67;3.0;97.75;GSM - I
ComDragagem20302;4149;1.25;0.0;17.92;19.17;CGC
ComDragagem20302;4150;84.0;110.08;1.08;195.17;GSA - E
ComDragagem20302;4151;26.08;66.83;0.75;93.67;GSA - E
ComDragagem20302;4152;147.5;122.17;0.0;269.67;GSA - E
ComDragagem20302;4153;86.83;63.83;0.0;150.67;GSA - E
ComDragagem20302;4154;0.0;9.58;0.0;9.58;RORO
ComDragagem20302;4155;2.33;42.17;4.25;48.75;GSA - E
ComDragagem20302;4156;16.42;94.33;6.58;117.33;GSA - E
ComDragagem20302;4157;4.17;52.0;0.0;56.17;GSM - I
ComDragagem20302;4158;3.83;43.17;2.58;49.58;GL
ComDragagem20302;4159;13.58;174.17;6.67;194.42;GSA - E
ComDragagem20302;4160;0.0;0.0;0.0;0.0;CGNC
ComDragagem20302;4161;0.0;1.67;0.0;1.67;CGNC
ComDragagem20302;4162;2.17;20.58;4.42;27.17;CGNC
ComDragagem20302;4163;9.5;87.83;2.0;99.33;GSM - I
ComDragagem20302;4164;0.0;0.0;0.0;0.0;GL
ComDragagem20302;4165;0.0;0.0;0.42;0.42;CGC
ComDragagem20302;4166;0.0;0.0;2.75;2.75;CGC
ComDragagem20302;4167;1.58;0.0;1.83;3.42;CGC
ComDragagem20302;4168;6.08;10.17;2.83;19.08;CGC
ComDragagem20302;4169;0.0;2.17;1.17;3.33;GSA - I
ComDragagem20302;4170;53.83;133.0;5.58;192.42;GSA - E
ComDragagem20302;4171;17.42;186.33;4.5;208.25;GSA - E
ComDragagem20302;4172;5.58;36.08;5.08;46.75;CGC
ComDragagem20302;4173;6.5;44.33;6.67;57.5;CGC
ComDragagem20302;4174;11.08;72.25;0.33;83.67;CGC
ComDragagem20302;4175;8.67;66.83;0.33;75.83;CGC
ComDragagem20302;4176;11.75;91.58;8.17;111.5;GSA - E
ComDragagem20302;4177;46.75;94.83;7.83;149.42;GSA - E
ComDragagem20302;4178;0.0;0.0;4.5;4.5;CGC
ComDragagem20302;4179;0.0;0.0;10.0;10.0;CGC
ComDragagem20302;4180;0.0;0.0;1.25;1.25;CGC
ComDragagem20302;4181;1.58;5.58;5.42;12.58;CGC
ComDragagem20302;4182;60.83;196.75;4.42;262.0;GSA - E
ComDragagem20302;4183;4.5;38.58;1.58;44.67;GSM - I
ComDragagem20302;4184;197.5;161.67;0.17;359.33;GSA - E
ComDragagem20302;4185;183.33;291.83;2.58;477.75;GSA - E
ComDragagem20302;4186;0.0;10.92;0.0;10.92;RORO
ComDragagem20302;4187;7.5;57.42;5.25;70.17;GSA - E
ComDragagem20302;4188;13.83;69.08;11.83;94.75;GSA - E
ComDragagem20302;4189;21.58;119.5;18.33;159.42;GSA - E
ComDragagem20302;4190;10.42;47.0;2.58;60.0;GSM - I
ComDragagem20302;4191;0.0;0.0;1.5;1.5;GL
ComDragagem20302;4192;0.0;0.0;0.67;0.67;GL
ComDragagem20302;4193;0.0;4.25;0.0;4.25;CGC
ComDragagem20302;4194;0.0;3.58;0.0;3.58;CGC
ComDragagem20302;4195;11.5;14.42;0.67;26.58;CGC
ComDragagem20302;4196;9.5;8.5;0.0;18.0;CGC
ComDragagem20302;4197;56.58;169.83;6.92;233.33;GSA - E
ComDragagem20302;4198;56.67;168.42;6.75;231.83;GSA - E
ComDragagem20302;4199;66.42;203.67;9.5;279.58;GSA - E
ComDragagem20302;4200;86.58;246.5;12.58;345.67;GSA - E
ComDragagem20302;4201;8.67;63.42;0.33;72.42;CGC
ComDragagem20302;4202;11.08;67.83;0.33;79.25;CGC
ComDragagem20302;4203;13.5;158.83;0.0;172.33;CGNC
ComDragagem20302;4204;41.67;82.83;9.58;134.08;GSA - E
ComDragagem20302;4205;16.58;154.58;15.5;186.67;GSA - E
ComDragagem20302;4206;2.0;3.83;0.0;5.83;CGC
ComDragagem20302;4207;0.0;3.0;0.0;3.0;CGC
ComDragagem20302;4208;9.33;4.83;0.0;14.17;CGC
ComDragagem20302;4209;0.0;0.0;3.42;3.42;GL
ComDragagem20302;4210;38.33;82.08;1.08;121.5;GSA - E
ComDragagem20302;4211;7.42;68.75;2.42;78.58;GSM - I
ComDragagem20302;4212;9.5;80.42;4.92;94.83;GSA - E
ComDragagem20302;4213;19.0;111.0;16.33;146.33;GSA - E
ComDragagem20302;4214;26.75;162.83;18.92;208.5;GSA - E
ComDragagem20302;4215;7.17;21.0;8.67;36.83;GL
ComDragagem20302;4216;9.92;51.67;10.58;72.17;GL
ComDragagem20302;4217;9.25;63.33;3.17;75.75;GL
ComDragagem20302;4218;4.0;12.83;2.42;19.25;GL
ComDragagem20302;4219;0.0;3.92;0.0;3.92;CGNC
ComDragagem20302;4220;0.25;0.0;1.42;1.67;CGNC
ComDragagem20302;4221;1.25;1.83;0.0;3.08;CGC
ComDragagem20302;4222;3.92;19.5;0.0;23.42;CGC
ComDragagem20302;4223;5.75;89.33;1.17;96.25;GSA - I
ComDragagem20302;4224;64.75;211.08;8.42;284.25;GSA - E
ComDragagem20302;4225;48.83;164.0;8.42;221.25;GSA - E
ComDragagem20302;4226;104.33;268.08;13.58;386.0;GSA - E
ComDragagem20302;4227;2.83;6.75;2.42;12.0;CGC
ComDragagem20302;4228;7.08;65.83;0.92;73.83;CGC
ComDragagem20302;4229;0.5;0.0;0.0;0.5;CGNC
ComDragagem20302;4230;46.08;143.25;14.17;203.5;GSA - E
ComDragagem20302;4231;12.0;138.17;14.08;164.25;GSA - E
ComDragagem20302;4232;14.83;180.08;17.42;212.33;GSA - E
ComDragagem20302;4233;0.0;0.0;0.42;0.42;CGC
ComDragagem20302;4234;0.0;0.08;0.0;0.08;CGC
ComDragagem20302;4235;27.17;0.58;0.0;27.75;CGC
ComDragagem20302;4236;37.83;135.33;3.5;176.67;GSA - E
ComDragagem20302;4237;188.5;349.42;4.0;541.92;GSA - E
ComDragagem20302;4238;0.0;0.0;0.0;0.0;RORO
ComDragagem20302;4239;8.33;53.83;9.75;71.92;GSM - I
ComDragagem20302;4240;15.0;89.83;16.25;121.08;GSM - I
ComDragagem20302;4241;6.83;52.92;3.83;63.58;GL
ComDragagem20302;4242;0.25;0.0;0.0;0.25;CGNC
ComDragagem20302;4243;0.0;0.0;0.0;0.0;CGNC
ComDragagem20302;4244;1.0;0.0;4.42;5.42;GSA - E
ComDragagem20302;4245;0.17;0.0;0.75;0.92;GSA - E
ComDragagem20302;4246;0.75;0.08;5.17;6.0;CGC
ComDragagem20302;4247;0.75;0.0;0.0;0.75;CGC
ComDragagem20302;4248;3.08;3.5;6.17;12.75;CGC
ComDragagem20302;4249;84.92;235.92;9.75;330.58;GSA - E
ComDragagem20302;4250;59.92;203.75;9.0;272.67;GSA - E
ComDragagem20302;4251;109.17;301.25;12.17;422.58;GSA - E
ComDragagem20302;4252;1.58;8.75;4.0;14.33;CGC
ComDragagem20302;4253;2.67;36.83;0.92;40.42;CGC
ComDragagem20302;4254;8.5;151.17;0.0;159.67;CGNC
ComDragagem20302;4255;48.67;170.0;15.67;234.33;GSA - E
ComDragagem20302;4256;0.92;0.08;0.42;1.42;GSM - I
ComDragagem20302;4257;1.0;0.0;1.0;2.0;CGC
ComDragagem20302;4258;40.08;5.33;0.17;45.58;CGC
ComDragagem20302;4259;2.25;23.75;3.33;29.33;CGC
ComDragagem20302;4260;0.0;0.0;0.0;0.0;CGC
ComDragagem20302;4261;56.75;211.67;7.5;275.92;GSA - E
ComDragagem20302;4262;1.33;0.25;0.67;2.25;RORO
ComDragagem20302;4263;18.08;130.67;24.92;173.67;GSA - E
ComDragagem20302;4264;6.33;80.0;5.42;91.75;GL
ComDragagem20302;4265;0.0;0.0;0.83;0.83;CGNC
ComDragagem20302;4266;2.17;38.33;0.0;40.5;CGNC
ComDragagem20302;4267;7.67;74.17;13.17;95.0;GL
ComDragagem20302;4268;0.0;0.0;2.08;2.08;GL
ComDragagem20302;4269;0.0;14.67;7.0;21.67;CGC
ComDragagem20302;4270;7.33;188.5;4.0;199.83;GSA - I
ComDragagem20302;4271;108.75;283.58;13.67;406.0;GSA - E
ComDragagem20302;4272;44.0;526.08;19.42;589.5;GSA - E
ComDragagem20302;4273;38.33;428.42;15.5;482.25;GSA - E
ComDragagem20302;4274;126.58;385.0;15.17;526.75;GSA - E
ComDragagem20302;4275;1.58;21.92;8.67;32.17;CGC
ComDragagem20302;4276;3.17;34.5;12.08;49.75;CGC
ComDragagem20302;4277;15.42;200.75;17.42;233.58;GSA - E
ComDragagem20302;4278;60.42;202.58;15.67;278.67;GSA - E
ComDragagem20302;4279;18.92;259.75;18.75;297.42;GSA - E
ComDragagem20302;4280;0.0;0.0;6.25;6.25;GL
ComDragagem20302;4281;26.33;309.08;7.5;342.92;GSA - I
ComDragagem20302;4282;1.25;0.0;28.25;29.5;CGC
ComDragagem20302;4283;1.25;0.0;31.42;32.67;CGC
ComDragagem20302;4284;1.25;22.42;0.58;24.25;CGC
ComDragagem20302;4285;2.5;21.17;25.25;48.92;CGC
ComDragagem20302;4286;76.92;155.5;2.75;235.17;GSA - E
ComDragagem20302;4287;202.5;421.25;5.58;629.33;GSA - E
ComDragagem20302;4288;3.5;86.75;4.17;94.42;GSA - E
ComDragagem20302;4289;23.25;168.92;31.83;224.0;GSA - E
ComDragagem20302;4290;27.75;179.5;36.17;243.42;GSA - E
ComDragagem20302;4291;3.83;45.83;7.42;57.08;GL
ComDragagem20302;4292;0.0;0.0;1.92;1.92;GL
ComDragagem20302;4293;0.0;0.0;0.83;0.83;GL
ComDragagem20302;4294;47.08;91.83;2.83;141.75;GSA - E
ComDragagem20302;4295;2.17;17.58;0.0;19.75;CGNC
ComDragagem20302;4296;1.5;35.08;0.0;36.58;GSA - E
ComDragagem20302;4297;12.0;10.08;0.75;22.83;GSA - E
ComDragagem20302;4298;0.0;0.0;0.33;0.33;CGNC
ComDragagem20302;4299;0.0;1.42;0.0;1.42;CGC
ComDragagem20302;4300;0.0;8.83;0.0;8.83;CGC
ComDragagem20302;4301;21.92;293.67;6.33;321.92;GSA - I
ComDragagem20302;4302;113.83;330.75;14.25;458.83;GSA - E
ComDragagem20302;4303;58.5;659.75;22.75;741.0;GSA - E
ComDragagem20302;4304;144.67;449.0;16.58;610.25;GSA - E
ComDragagem20302;4305;169.42;489.33;17.17;675.92;GSA - E
ComDragagem20302;4306;1.67;29.67;7.25;38.58;CGC
ComDragagem20302;4307;1.58;14.67;8.33;24.58;CGNC
ComDragagem20302;4308;8.75;166.33;0.0;175.08;CGNC
ComDragagem20302;4309;79.5;215.5;14.08;309.08;GSA - E
ComDragagem20302;4310;81.08;217.33;16.83;315.25;GSA - E
ComDragagem20302;4311;1.25;14.67;10.75;26.67;CGC
ComDragagem20302;4312;58.42;8.75;0.67;67.83;CGC
ComDragagem20302;4313;2.5;5.83;40.08;48.42;CGC
ComDragagem20302;4314;1.25;30.25;9.67;41.17;CGC
ComDragagem20302;4315;5.83;15.08;40.5;61.42;CGC
ComDragagem20302;4316;0.0;1.67;1.5;3.17;RORO
ComDragagem20302;4317;4.67;104.58;4.17;113.42;GSA - E
ComDragagem20302;4318;30.33;209.17;31.42;270.92;GSA - E
ComDragagem20302;4319;36.5;217.5;35.75;289.75;GSA - E
ComDragagem20302;4320;8.33;93.75;6.5;108.58;GSM - I
ComDragagem20302;4321;1.92;13.17;5.33;20.42;GL
ComDragagem20302;4322;86.67;80.0;2.33;169.0;GSA - E
ComDragagem20302;4323;119.5;106.75;3.08;229.33;GSA - E
ComDragagem20302;4324;0.0;0.0;0.5;0.5;CGNC
ComDragagem20302;4325;0.0;0.0;0.0;0.0;CGNC
ComDragagem20302;4326;2.17;16.42;3.42;22.0;CGNC
ComDragagem20302;4327;3.5;70.17;1.75;75.42;GSM - I
ComDragagem20302;4328;30.92;29.75;0.0;60.67;GSA - E
ComDragagem20302;4329;0.0;0.0;2.75;2.75;GL
ComDragagem20302;4330;3.5;72.67;3.92;80.08;CGNC
ComDragagem20302;4331;1.25;17.75;2.67;21.67;CGNC
ComDragagem20302;4332;0.0;0.0;0.08;0.08;CGC
ComDragagem20302;4333;1.33;13.25;0.0;14.58;GL
ComDragagem20302;4334;117.75;375.08;15.58;508.42;GSA - E
ComDragagem20302;4335;140.92;431.08;15.58;587.58;GSA - E
ComDragagem20302;4336;183.08;556.67;22.33;762.08;GSA - E
ComDragagem20302;4337;3.17;32.5;10.0;45.67;CGC
ComDragagem20302;4338;1.33;16.0;6.5;23.83;CGC
ComDragagem20302;4339;0.0;6.08;0.0;6.08;CGC
ComDragagem20302;4340;1.67;26.25;4.0;31.92;CGC
ComDragagem20302;4341;1.58;17.33;2.25;21.17;CGC
ComDragagem20302;4342;42.33;11.58;1.33;55.25;CGC
ComDragagem20302;4343;6.17;35.25;6.42;47.83;CGC
ComDragagem20302;4344;11.92;176.58;0.83;189.33;CGNC
ComDragagem20302;4345;90.25;235.42;18.08;343.75;GSA - E
ComDragagem20302;4346;0.0;2.5;5.17;7.67;GSM - I
ComDragagem20302;4347;2.5;25.33;12.5;40.33;CGC
ComDragagem20302;4348;121.75;179.42;7.83;309.0;GSA - E
ComDragagem20302;4349;351.08;332.08;5.58;688.75;GSA - E
ComDragagem20302;4350;408.75;389.75;5.83;804.33;GSA - E
ComDragagem20302;4351;1.33;35.42;0.0;36.75;RORO
ComDragagem20302;4352;0.0;13.67;0.0;13.67;RORO
ComDragagem20302;4353;46.17;241.67;44.67;332.5;GSA - E
ComDragagem20302;4354;43.58;228.92;40.08;312.58;GSA - E
ComDragagem20302;4355;10.42;98.08;14.0;122.5;GSM - I
ComDragagem20302;4356;1.92;19.42;3.08;24.42;GL
ComDragagem20302;4357;0.0;0.0;1.5;1.5;CGC
ComDragagem20302;4358;3.0;35.5;7.17;45.67;GSA - E
ComDragagem20302;4359;0.0;0.0;0.33;0.33;GL
ComDragagem20302;4360;0.0;0.0;1.75;1.75;GL
ComDragagem20302;4361;0.0;0.0;0.58;0.58;CGC
ComDragagem20302;4362;0.0;0.0;2.08;2.08;CGC
ComDragagem20302;4363;0.67;0.0;1.83;2.5;CGC
ComDragagem20302;4364;5.08;13.83;4.58;23.5;CGC
ComDragagem20302;4365;160.92;467.83;17.17;645.92;GSA - E
ComDragagem20302;4366;185.75;541.67;18.67;746.08;GSA - E
ComDragagem20302;4367;0.0;0.0;0.58;0.58;GL
ComDragagem20302;4368;3.17;29.75;6.75;39.67;CGC
ComDragagem20302;4369;2.67;45.5;8.33;56.5;CGC
ComDragagem20302;4370;3.33;45.58;4.83;53.75;CGC
ComDragagem20302;4371;29.83;277.5;20.67;328.0;GSA - E
ComDragagem20302;4372;34.0;316.42;24.17;374.58;GSA - E
ComDragagem20302;4373;31.25;316.17;22.08;369.5;GSA - E
ComDragagem20302;4374;2.5;31.42;0.5;34.42;CGC
ComDragagem20302;4375;2.5;48.67;4.58;55.75;CGC
ComDragagem20302;4376;5.58;31.33;3.17;40.08;CGC
ComDragagem20302;4377;96.42;297.25;13.67;407.33;GSA - E
ComDragagem20302;4378;2.5;63.17;5.5;71.17;GSM - I
ComDragagem20302;4379;380.67;626.92;8.08;1015.67;GSA - E
ComDragagem20302;4380;473.0;418.17;5.83;897.0;GSA - E
ComDragagem20302;4381;2.67;35.75;2.42;40.83;RORO
ComDragagem20302;4382;4.0;59.92;6.58;70.5;RORO
ComDragagem20302;4383;51.33;277.75;47.33;376.42;GSA - E
ComDragagem20302;4384;48.75;263.58;42.75;355.08;GSA - E
ComDragagem20302;4385;12.5;109.33;14.75;136.58;GSM - I
ComDragagem20302;4386;1.92;10.83;8.58;21.33;GL
ComDragagem20302;4387;147.0;118.83;1.25;267.08;GSA - E
ComDragagem20302;4388;0.0;0.0;4.17;4.17;CGNC
ComDragagem20302;4389;0.0;2.08;0.0;2.08;CGC
ComDragagem20302;4390;0.0;0.0;4.92;4.92;GL
ComDragagem20302;4391;0.0;2.5;0.0;2.5;CGC
ComDragagem20302;4392;0.0;8.58;0.33;8.92;CGC
ComDragagem20302;4393;3.5;16.42;0.0;19.92;CGC
ComDragagem20302;4394;24.67;352.42;6.58;383.67;GSA - I
ComDragagem20302;4395;204.33;546.17;15.92;766.42;GSA - E
ComDragagem20302;4396;243.42;547.33;37.75;828.5;GSA - E
ComDragagem20302;4397;241.92;540.67;46.58;829.17;GSA - E
ComDragagem20302;4398;3.17;25.17;5.92;34.25;CGC
ComDragagem20302;4399;3.17;42.33;7.5;53.0;CGC
ComDragagem20302;4400;3.33;49.42;0.0;52.75;CGC
ComDragagem20302;4401;2.67;46.92;0.0;49.58;CGC
ComDragagem20302;4402;34.0;324.83;25.67;384.5;GSA - E
ComDragagem20302;4403;32.67;332.67;25.67;391.0;GSA - E
ComDragagem20302;4404;2.5;0.0;38.17;40.67;CGC
ComDragagem20302;4405;2.5;24.92;9.08;36.5;CGC
ComDragagem20302;4406;2.5;40.08;10.67;53.25;CGC
ComDragagem20302;4407;3.17;46.33;0.0;49.5;GL
ComDragagem20302;4408;6.92;119.42;8.83;135.17;GSM - I
ComDragagem20302;4409;6.67;89.75;9.17;105.58;RORO
ComDragagem20302;4410;4.0;67.67;7.92;79.58;RORO
ComDragagem20302;4411;18.58;160.42;6.92;185.92;GL
ComDragagem20302;4412;3.83;29.42;2.92;36.17;GL
ComDragagem20302;4413;5.75;49.08;7.42;62.25;GL
ComDragagem20302;4414;5.75;58.58;9.33;73.67;GL
