SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
ComDragagem20302;4171;27
ComDragagem20302;4172;87
ComDragagem20302;4173;84
ComDragagem20302;4174;85
ComDragagem20302;4175;84
ComDragagem20302;4176;25
ComDragagem20302;4177;23
ComDragagem20302;4178;103
ComDragagem20302;4179;105
ComDragagem20302;4180;107
ComDragagem20302;4181;109
ComDragagem20302;4182;101
ComDragagem20302;4183;114
ComDragagem20302;4184;58
ComDragagem20302;4185;58
ComDragagem20302;4186;115
ComDragagem20302;4187;117
ComDragagem20302;4188;123
ComDragagem20302;4189;121
ComDragagem20302;4190;119
ComDragagem20302;4191;127
ComDragagem20302;4192;94
ComDragagem20302;4193;64
ComDragagem20302;4194;66
ComDragagem20302;4195;66
ComDragagem20302;4196;67
ComDragagem20302;4197;17
ComDragagem20302;4198;27
ComDragagem20302;4199;27
ComDragagem20302;4200;27
ComDragagem20302;4201;84
ComDragagem20302;4202;85
ComDragagem20302;4203;41
ComDragagem20302;4204;25
ComDragagem20302;4205;23
ComDragagem20302;4206;103
ComDragagem20302;4207;107
ComDragagem20302;4208;109
ComDragagem20302;4209;8
ComDragagem20302;4210;111
ComDragagem20302;4211;114
ComDragagem20302;4212;117
ComDragagem20302;4213;123
ComDragagem20302;4214;121
ComDragagem20302;4215;3
ComDragagem20302;4216;3
ComDragagem20302;4217;8
ComDragagem20302;4218;6
ComDragagem20302;4219;165
ComDragagem20302;4220;53
ComDragagem20302;4221;64
ComDragagem20302;4222;64
ComDragagem20302;4223;40
ComDragagem20302;4224;17
ComDragagem20302;4225;19
ComDragagem20302;4226;27
ComDragagem20302;4227;87
ComDragagem20302;4228;85
ComDragagem20302;4229;89
ComDragagem20302;4230;23
ComDragagem20302;4231;25
ComDragagem20302;4232;25
ComDragagem20302;4233;105
ComDragagem20302;4234;107
ComDragagem20302;4235;107
ComDragagem20302;4236;111
ComDragagem20302;4237;58
ComDragagem20302;4238;115
ComDragagem20302;4239;126
ComDragagem20302;4240;119
ComDragagem20302;4241;6
ComDragagem20302;4242;97
ComDragagem20302;4243;95
ComDragagem20302;4244;167
ComDragagem20302;4245;60
ComDragagem20302;4246;66
ComDragagem20302;4247;67
ComDragagem20302;4248;64
ComDragagem20302;4249;17
ComDragagem20302;4250;19
ComDragagem20302;4251;27
ComDragagem20302;4252;87
ComDragagem20302;4253;84
ComDragagem20302;4254;41
ComDragagem20302;4255;25
ComDragagem20302;4256;30
ComDragagem20302;4257;109
ComDragagem20302;4258;109
ComDragagem20302;4259;107
ComDragagem20302;4260;181
ComDragagem20302;4261;101
ComDragagem20302;4262;115
ComDragagem20302;4263;123
ComDragagem20302;4264;8
ComDragagem20302;4265;95
ComDragagem20302;4266;161
ComDragagem20302;4267;5
ComDragagem20302;4268;1
ComDragagem20302;4269;67
ComDragagem20302;4270;40
ComDragagem20302;4271;17
ComDragagem20302;4272;27
ComDragagem20302;4273;27
ComDragagem20302;4274;27
ComDragagem20302;4275;87
ComDragagem20302;4276;87
ComDragagem20302;4277;23
ComDragagem20302;4278;23
ComDragagem20302;4279;25
ComDragagem20302;4280;92
ComDragagem20302;4281;20
ComDragagem20302;4282;103
ComDragagem20302;4283;105
ComDragagem20302;4284;109
ComDragagem20302;4285;107
ComDragagem20302;4286;111
ComDragagem20302;4287;58
ComDragagem20302;4288;117
ComDragagem20302;4289;121
ComDragagem20302;4290;123
ComDragagem20302;4291;3
ComDragagem20302;4292;127
ComDragagem20302;4293;9
ComDragagem20302;4294;56
ComDragagem20302;4295;163
ComDragagem20302;4296;167
ComDragagem20302;4297;60
ComDragagem20302;4298;145
ComDragagem20302;4299;66
ComDragagem20302;4300;64
ComDragagem20302;4301;40
ComDragagem20302;4302;17
ComDragagem20302;4303;27
ComDragagem20302;4304;27
ComDragagem20302;4305;27
ComDragagem20302;4306;85
ComDragagem20302;4307;89
ComDragagem20302;4308;41
ComDragagem20302;4309;23
ComDragagem20302;4310;25
ComDragagem20302;4311;103
ComDragagem20302;4312;107
ComDragagem20302;4313;107
ComDragagem20302;4314;181
ComDragagem20302;4315;109
ComDragagem20302;4316;115
ComDragagem20302;4317;117
ComDragagem20302;4318;121
ComDragagem20302;4319;123
ComDragagem20302;4320;126
ComDragagem20302;4321;9
ComDragagem20302;4322;56
ComDragagem20302;4323;56
ComDragagem20302;4324;97
ComDragagem20302;4325;99
ComDragagem20302;4326;165
ComDragagem20302;4327;170
ComDragagem20302;4328;60
ComDragagem20302;4329;91
ComDragagem20302;4330;145
ComDragagem20302;4331;53
ComDragagem20302;4332;66
ComDragagem20302;4333;35
ComDragagem20302;4334;17
ComDragagem20302;4335;17
ComDragagem20302;4336;27
ComDragagem20302;4337;87
ComDragagem20302;4338;84
ComDragagem20302;4339;84
ComDragagem20302;4340;85
ComDragagem20302;4341;87
ComDragagem20302;4342;85
ComDragagem20302;4343;84
ComDragagem20302;4344;41
ComDragagem20302;4345;23
ComDragagem20302;4346;30
ComDragagem20302;4347;181
ComDragagem20302;4348;101
ComDragagem20302;4349;58
ComDragagem20302;4350;58
ComDragagem20302;4351;115
ComDragagem20302;4352;115
ComDragagem20302;4353;123
ComDragagem20302;4354;121
ComDragagem20302;4355;120
ComDragagem20302;4356;127
ComDragagem20302;4357;139
ComDragagem20302;4358;167
ComDragagem20302;4359;2
ComDragagem20302;4360;94
ComDragagem20302;4361;64
ComDragagem20302;4362;66
ComDragagem20302;4363;67
ComDragagem20302;4364;64
ComDragagem20302;4365;17
ComDragagem20302;4366;17
ComDragagem20302;4367;79
ComDragagem20302;4368;87
ComDragagem20302;4369;84
ComDragagem20302;4370;85
ComDragagem20302;4371;25
ComDragagem20302;4372;23
ComDragagem20302;4373;25
ComDragagem20302;4374;181
ComDragagem20302;4375;181
ComDragagem20302;4376;109
ComDragagem20302;4377;101
ComDragagem20302;4378;114
ComDragagem20302;4379;58
ComDragagem20302;4380;58
ComDragagem20302;4381;115
ComDragagem20302;4382;115
ComDragagem20302;4383;123
ComDragagem20302;4384;121
ComDragagem20302;4385;126
ComDragagem20302;4386;3
ComDragagem20302;4387;56
ComDragagem20302;4388;95
ComDragagem20302;4389;139
ComDragagem20302;4390;154
ComDragagem20302;4391;67
ComDragagem20302;4392;66
ComDragagem20302;4393;67
ComDragagem20302;4394;40
ComDragagem20302;4395;19
ComDragagem20302;4396;17
ComDragagem20302;4397;27
ComDragagem20302;4398;87
ComDragagem20302;4399;87
ComDragagem20302;4400;85
ComDragagem20302;4401;84
ComDragagem20302;4402;23
ComDragagem20302;4403;25
ComDragagem20302;4404;109
ComDragagem20302;4405;107
ComDragagem20302;4406;181
ComDragagem20302;4407;8
ComDragagem20302;4408;114
ComDragagem20302;4409;115
ComDragagem20302;4410;115
ComDragagem20302;4411;120
ComDragagem20302;4412;3
ComDragagem20302;4413;5
ComDragagem20302;4414;3
ComDragagem20302;4415;8
ComDragagem20302;4416;56
ComDragagem20302;4417;97
ComDragagem20302;4418;139
ComDragagem20302;4419;2
ComDragagem20302;4420;66
ComDragagem20302;4421;66
ComDragagem20302;4422;64
ComDragagem20302;4423;19
ComDragagem20302;4424;17
ComDragagem20302;4425;79
ComDragagem20302;4426;85
ComDragagem20302;4427;84
ComDragagem20302;4428;87
ComDragagem20302;4429;23
ComDragagem20302;4430;25
ComDragagem20302;4431;30
ComDragagem20302;4432;107
ComDragagem20302;4433;107
ComDragagem20302;4434;101
ComDragagem20302;4435;58
ComDragagem20302;4436;115
ComDragagem20302;4437;121
ComDragagem20302;4438;123
ComDragagem20302;4439;126
ComDragagem20302;4440;127
ComDragagem20302;4441;161
ComDragagem20302;4442;163
ComDragagem20302;4443;92
ComDragagem20302;4444;64
ComDragagem20302;4445;67
ComDragagem20302;4446;67
ComDragagem20302;4447;19
ComDragagem20302;4448;17
ComDragagem20302;4449;85
ComDragagem20302;4450;84
ComDragagem20302;4451;85
ComDragagem20302;4452;25
ComDragagem20302;4453;23
ComDragagem20302;4454;35
ComDragagem20302;4455;103
ComDragagem20302;4456;105
ComDragagem20302;4457;109
ComDragagem20302;4458;109
ComDragagem20302;4459;101
ComDragagem20302;4460;58
ComDragagem20302;4461;121
ComDragagem20302;4462;56
ComDragagem20302;4463;95
ComDragagem20302;4464;97
ComDragagem20302;4465;165
ComDragagem20302;4466;170
ComDragagem20302;4467;53
ComDragagem20302;4468;66
ComDragagem20302;4469;17
ComDragagem20302;4470;19
ComDragagem20302;4471;27
ComDragagem20302;4472;27
ComDragagem20302;4473;27
ComDragagem20302;4474;87
ComDragagem20302;4475;84
ComDragagem20302;4476;23
ComDragagem20302;4477;23
ComDragagem20302;4478;25
ComDragagem20302;4479;32
ComDragagem20302;4480;20
ComDragagem20302;4481;35
ComDragagem20302;4482;105
ComDragagem20302;4483;107
ComDragagem20302;4484;109
ComDragagem20302;4485;114
ComDragagem20302;4486;58
ComDragagem20302;4487;117
ComDragagem20302;4488;123
ComDragagem20302;4489;121
ComDragagem20302;4490;5
ComDragagem20302;4491;127
ComDragagem20302;4492;9
ComDragagem20302;4493;56
ComDragagem20302;4494;99
ComDragagem20302;4495;139
ComDragagem20302;4496;167
ComDragagem20302;4497;1
ComDragagem20302;4498;64
ComDragagem20302;4499;67
ComDragagem20302;4500;66
ComDragagem20302;4501;35
ComDragagem20302;4502;19
ComDragagem20302;4503;27
ComDragagem20302;4504;27
ComDragagem20302;4505;27
ComDragagem20302;4506;82
ComDragagem20302;4507;85
ComDragagem20302;4508;25
ComDragagem20302;4509;23
ComDragagem20302;4510;41
ComDragagem20302;4511;103
ComDragagem20302;4512;105
ComDragagem20302;4513;109
ComDragagem20302;4514;107
ComDragagem20302;4515;107
ComDragagem20302;4516;115
ComDragagem20302;4517;117
ComDragagem20302;4518;123
ComDragagem20302;4519;121
ComDragagem20302;4520;3
ComDragagem20302;4521;129
ComDragagem20302;4522;56
ComDragagem20302;4523;56
ComDragagem20302;4524;161
ComDragagem20302;4525;167
ComDragagem20302;4526;60
ComDragagem20302;4527;91
ComDragagem20302;4528;145
ComDragagem20302;4529;53
ComDragagem20302;4530;64
ComDragagem20302;4531;66
ComDragagem20302;4532;17
ComDragagem20302;4534;79
ComDragagem20302;4535;87
ComDragagem20302;4536;87
ComDragagem20302;4537;87
ComDragagem20302;4538;85
ComDragagem20302;4539;84
ComDragagem20302;4540;84
ComDragagem20302;4541;89
ComDragagem20302;4542;43
ComDragagem20302;4543;30
ComDragagem20302;4544;32
ComDragagem20302;4545;109
ComDragagem20302;4546;101
ComDragagem20302;4547;58
ComDragagem20302;4548;58
ComDragagem20302;4549;115
ComDragagem20302;4550;115
ComDragagem20302;4551;117
ComDragagem20302;4552;123
ComDragagem20302;4553;120
ComDragagem20302;4554;5
ComDragagem20302;4555;163
ComDragagem20302;4556;170
ComDragagem20302;4557;94
ComDragagem20302;4558;67
ComDragagem20302;4559;67
ComDragagem20302;4560;64
ComDragagem20302;4561;66
ComDragagem20302;4562;40
ComDragagem20302;4563;19
ComDragagem20302;4564;27
ComDragagem20302;4565;79
ComDragagem20302;4566;85
ComDragagem20302;4567;87
ComDragagem20302;4568;84
ComDragagem20302;4569;25
ComDragagem20302;4570;23
ComDragagem20302;4571;103
ComDragagem20302;4572;181
ComDragagem20302;4573;107
ComDragagem20302;4574;6
ComDragagem20302;4575;101
ComDragagem20302;4576;114
ComDragagem20302;4577;114
ComDragagem20302;4578;58
ComDragagem20302;4579;115
ComDragagem20302;4580;117
ComDragagem20302;4581;120
ComDragagem20302;4582;121
ComDragagem20302;4583;126
ComDragagem20302;4584;3
ComDragagem20302;4585;131
ComDragagem20302;4586;95
ComDragagem20302;4587;97
ComDragagem20302;4588;60
ComDragagem20302;4589;64
ComDragagem20302;4590;64
ComDragagem20302;4591;66
ComDragagem20302;4592;67
ComDragagem20302;4593;17
ComDragagem20302;4594;27
ComDragagem20302;4595;27
ComDragagem20302;4596;79
ComDragagem20302;4597;85
ComDragagem20302;4598;85
ComDragagem20302;4599;84
ComDragagem20302;4600;25
ComDragagem20302;4601;23
ComDragagem20302;4602;181
ComDragagem20302;4603;109
ComDragagem20302;4604;181
ComDragagem20302;4605;109
ComDragagem20302;4606;111
ComDragagem20302;4608;117
ComDragagem20302;4609;117
ComDragagem20302;4610;123
ComDragagem20302;4611;3
ComDragagem20302;4612;10
ComDragagem20302;4613;8
ComDragagem20302;4614;56
ComDragagem20302;4615;165
ComDragagem20302;4616;167
ComDragagem20302;4617;67
ComDragagem20302;4618;64
ComDragagem20302;4619;66
ComDragagem20302;4620;35
ComDragagem20302;4621;19
ComDragagem20302;4622;27
ComDragagem20302;4623;79
ComDragagem20302;4624;87
ComDragagem20302;4625;41
ComDragagem20302;4626;23
ComDragagem20302;4627;25
ComDragagem20302;4628;30
ComDragagem20302;4629;35
ComDragagem20302;4630;107
ComDragagem20302;4631;6
ComDragagem20302;4634;117
ComDragagem20302;4635;121
ComDragagem20302;4636;3
ComDragagem20302;4637;56
ComDragagem20302;4638;139
ComDragagem20302;4639;2
ComDragagem20302;4640;67
ComDragagem20302;4641;67
ComDragagem20302;4642;64
ComDragagem20302;4643;40
ComDragagem20302;4644;17
ComDragagem20302;4645;79
ComDragagem20302;4646;87
ComDragagem20302;4647;84
ComDragagem20302;4648;84
ComDragagem20302;4649;25
ComDragagem20302;4650;35
ComDragagem20302;4651;103
ComDragagem20302;4652;105
ComDragagem20302;4653;109
ComDragagem20302;4654;107
ComDragagem20302;4655;111
ComDragagem20302;4656;117
ComDragagem20302;4657;123
ComDragagem20302;4658;4
ComDragagem20302;4659;95
ComDragagem20302;4660;161
ComDragagem20302;4661;170
ComDragagem20302;4662;66
ComDragagem20302;4663;40
ComDragagem20302;4664;19
ComDragagem20302;4665;19
ComDragagem20302;4666;27
ComDragagem20302;4667;27
ComDragagem20302;4668;27
ComDragagem20302;4669;87
ComDragagem20302;4670;85
ComDragagem20302;4671;25
ComDragagem20302;4672;23
ComDragagem20302;4673;23
ComDragagem20302;4674;32
ComDragagem20302;4675;41
ComDragagem20302;4676;103
ComDragagem20302;4677;107
ComDragagem20302;4678;109
ComDragagem20302;4679;107
ComDragagem20302;4680;114
ComDragagem20302;4681;115
ComDragagem20302;4682;117
ComDragagem20302;4683;121
ComDragagem20302;4684;120
ComDragagem20302;4685;5
ComDragagem20302;4686;129
ComDragagem20302;4687;7
ComDragagem20302;4688;56
ComDragagem20302;4689;95
ComDragagem20302;4690;139
ComDragagem20302;4691;167
ComDragagem20302;4692;91
ComDragagem20302;4693;64
ComDragagem20302;4694;66
ComDragagem20302;4695;67
ComDragagem20302;4696;17
ComDragagem20302;4697;19
ComDragagem20302;4698;27
ComDragagem20302;4699;27
ComDragagem20302;4700;79
ComDragagem20302;4701;84
ComDragagem20302;4702;89
ComDragagem20302;4703;23
ComDragagem20302;4704;25
ComDragagem20302;4705;25
ComDragagem20302;4706;103
ComDragagem20302;4707;105
ComDragagem20302;4708;109
ComDragagem20302;4709;181
ComDragagem20302;4711;117
ComDragagem20302;4712;117
ComDragagem20302;4713;123
ComDragagem20302;4714;120
ComDragagem20302;4715;9
ComDragagem20302;4716;133
ComDragagem20302;4717;56
ComDragagem20302;4718;95
ComDragagem20302;4719;139
ComDragagem20302;4720;170
ComDragagem20302;4721;60
ComDragagem20302;4722;93
ComDragagem20302;4723;145
ComDragagem20302;4724;66
ComDragagem20302;4725;64
ComDragagem20302;4726;35
ComDragagem20302;4727;17
ComDragagem20302;4728;17
ComDragagem20302;4729;27
ComDragagem20302;4730;82
ComDragagem20302;4731;85
ComDragagem20302;4732;84
ComDragagem20302;4733;85
ComDragagem20302;4734;85
ComDragagem20302;4735;84
ComDragagem20302;4736;84
ComDragagem20302;4737;87
ComDragagem20302;4738;23
ComDragagem20302;4739;105
ComDragagem20302;4740;107
ComDragagem20302;4741;111
ComDragagem20302;4743;115
ComDragagem20302;4744;115
ComDragagem20302;4745;117
ComDragagem20302;4746;121
ComDragagem20302;4747;123
ComDragagem20302;4748;3
ComDragagem20302;4749;56
ComDragagem20302;4750;139
ComDragagem20302;4751;139
ComDragagem20302;4752;2
ComDragagem20302;4753;154
ComDragagem20302;4754;67
ComDragagem20302;4755;67
ComDragagem20302;4756;64
ComDragagem20302;4757;66
ComDragagem20302;4758;40
ComDragagem20302;4759;19
ComDragagem20302;4760;79
ComDragagem20302;4761;87
ComDragagem20302;4762;87
ComDragagem20302;4763;89
ComDragagem20302;4764;41
ComDragagem20302;4765;25
ComDragagem20302;4766;109
ComDragagem20302;4767;181
ComDragagem20302;4768;109
ComDragagem20302;4769;107
ComDragagem20302;4770;8
ComDragagem20302;4771;111
ComDragagem20302;4772;114
ComDragagem20302;4775;115
ComDragagem20302;4776;123
ComDragagem20302;4777;121
ComDragagem20302;4778;126
ComDragagem20302;4779;5
ComDragagem20302;4780;56
ComDragagem20302;4781;60
ComDragagem20302;4782;92
ComDragagem20302;4783;66
ComDragagem20302;4784;64
ComDragagem20302;4785;67
ComDragagem20302;4786;35
ComDragagem20302;4787;17
ComDragagem20302;4788;27
ComDragagem20302;4789;87
ComDragagem20302;4790;85
ComDragagem20302;4791;85
ComDragagem20302;4792;84
ComDragagem20302;4793;23
ComDragagem20302;4794;25
ComDragagem20302;4795;30
ComDragagem20302;4796;181
ComDragagem20302;4797;107
ComDragagem20302;4798;6
ComDragagem20302;4799;111
ComDragagem20302;4801;115
ComDragagem20302;4802;141
ComDragagem20302;4803;121
ComDragagem20302;4804;3
ComDragagem20302;4805;3
ComDragagem20302;4806;8
ComDragagem20302;4807;56
ComDragagem20302;4808;163
ComDragagem20302;4809;2
ComDragagem20302;4810;64
ComDragagem20302;4811;66
ComDragagem20302;4812;66
ComDragagem20302;4813;17
ComDragagem20302;4814;19
ComDragagem20302;4816;79
ComDragagem20302;4817;85
ComDragagem20302;4818;84
ComDragagem20302;4819;23
ComDragagem20302;4820;25
ComDragagem20302;4821;32
ComDragagem20302;4822;35
ComDragagem20302;4823;109
ComDragagem20302;4824;6
ComDragagem20302;4827;117
ComDragagem20302;4828;123
ComDragagem20302;4829;3
ComDragagem20302;4830;56
ComDragagem20302;4831;95
ComDragagem20302;4832;161
ComDragagem20302;4833;154
ComDragagem20302;4834;67
ComDragagem20302;4835;64
ComDragagem20302;4836;64
ComDragagem20302;4837;40
ComDragagem20302;4838;19
ComDragagem20302;4839;17
ComDragagem20302;4840;87
ComDragagem20302;4841;84
ComDragagem20302;4842;85
ComDragagem20302;4843;23
ComDragagem20302;4844;30
ComDragagem20302;4845;105
ComDragagem20302;4846;109
ComDragagem20302;4847;107
ComDragagem20302;4848;107
ComDragagem20302;4849;101
ComDragagem20302;4851;119
ComDragagem20302;4852;10
ComDragagem20302;4853;93
ComDragagem20302;4856;87
ComDragagem20302;4857;87
ComDragagem20302;4858;87
ComDragagem20302;4859;85
ComDragagem20302;4860;25
ComDragagem20302;4861;23
ComDragagem20302;4862;41
ComDragagem20302;4863;109
ComDragagem20302;4864;103
ComDragagem20302;4865;181
ComDragagem20302;4866;109
ComDragagem20302;4867;114
ComDragagem20302;4869;115
ComDragagem20302;4870;117
ComDragagem20302;4871;121
ComDragagem20302;4872;5
ComDragagem20302;4873;9
ComDragagem20302;4874;167
ComDragagem20302;4875;91
ComDragagem20302;4876;1
ComDragagem20302;4877;66
ComDragagem20302;4878;35
ComDragagem20302;4879;79
ComDragagem20302;4880;84
ComDragagem20302;4881;25
ComDragagem20302;4882;105
ComDragagem20302;4883;107
ComDragagem20302;4885;9
ComDragagem20302;4886;56
ComDragagem20302;4887;97
ComDragagem20302;4888;165
ComDragagem20302;4889;170
ComDragagem20302;4890;67
ComDragagem20302;4891;35
ComDragagem20302;4894;85
ComDragagem20302;4895;87
ComDragagem20302;4896;84
ComDragagem20302;4897;41
ComDragagem20302;4898;103
ComDragagem20302;4899;109
ComDragagem20302;4900;107
ComDragagem20302;4901;181
ComDragagem20302;4902;101
ComDragagem20302;4903;115
ComDragagem20302;4904;123
ComDragagem20302;4905;3
ComDragagem20302;4906;8
ComDragagem20302;4907;95
ComDragagem20302;4908;97
ComDragagem20302;4909;163
ComDragagem20302;4910;64
ComDragagem20302;4911;67
ComDragagem20302;4912;66
ComDragagem20302;4913;64
ComDragagem20302;4914;66
ComDragagem20302;4915;67
ComDragagem20302;4916;40
ComDragagem20302;4918;85
ComDragagem20302;4919;87
ComDragagem20302;4920;85
ComDragagem20302;4921;84
ComDragagem20302;4922;85
ComDragagem20302;4923;89
ComDragagem20302;4924;32
ComDragagem20302;4926;109
ComDragagem20302;4927;107
ComDragagem20302;4928;109
ComDragagem20302;4929;115
ComDragagem20302;4930;121
ComDragagem20302;4931;10
ComDragagem20302;4932;56
ComDragagem20302;4933;6
ComDragagem20302;4934;139
ComDragagem20302;4935;167
ComDragagem20302;4936;60
ComDragagem20302;4937;66
ComDragagem20302;4938;67
ComDragagem20302;4939;64
ComDragagem20302;4940;35
ComDragagem20302;4943;84
ComDragagem20302;4944;89
ComDragagem20302;4945;103
ComDragagem20302;4946;107
ComDragagem20302;4947;101
ComDragagem20302;4948;101
ComDragagem20302;4949;115
ComDragagem20302;4950;123
ComDragagem20302;4951;126
ComDragagem20302;4952;3
ComDragagem20302;4953;3
ComDragagem20302;4954;8
ComDragagem20302;4955;161
ComDragagem20302;4956;170
ComDragagem20302;4957;145
ComDragagem20302;4958;64
ComDragagem20302;4959;67
ComDragagem20302;4960;67
ComDragagem20302;4961;64
ComDragagem20302;4962;66
ComDragagem20302;4965;87
ComDragagem20302;4966;87
ComDragagem20302;4967;84
ComDragagem20302;4968;41
ComDragagem20302;4969;35
ComDragagem20302;4970;109
ComDragagem20302;4971;107
ComDragagem20302;4972;101
ComDragagem20302;4975;115
ComDragagem20302;4976;119
ComDragagem20302;4977;56
ComDragagem20302;4978;165
ComDragagem20302;4979;60
ComDragagem20302;4980;67
ComDragagem20302;4981;66
ComDragagem20302;4982;64
ComDragagem20302;4986;85
ComDragagem20302;4987;23
ComDragagem20302;4988;181
ComDragagem20302;4989;107
ComDragagem20302;4990;109
ComDragagem20302;4991;111
ComDragagem20302;4992;141
ComDragagem20302;4993;10
ComDragagem20302;4994;56
ComDragagem20302;4995;3
ComDragagem20302;4999;87
ComDragagem20302;5000;84
ComDragagem20302;5001;87
ComDragagem20302;5002;85
ComDragagem20302;5003;25
ComDragagem20302;5004;23
ComDragagem20302;5005;30
ComDragagem20302;5006;105
ComDragagem20302;5007;103
ComDragagem20302;5008;109
ComDragagem20302;5009;107
ComDragagem20302;5010;114
ComDragagem20302;5011;115
ComDragagem20302;5012;115
ComDragagem20302;5013;117
ComDragagem20302;5014;121
ComDragagem20302;5015;5
ComDragagem20302;5016;5
ComDragagem20302;5017;97
ComDragagem20302;5018;1
ComDragagem20302;5019;91
ComDragagem20302;5020;66
ComDragagem20302;5021;40
ComDragagem20302;5022;87
ComDragagem20302;5023;84
