SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;TERMINAL;MARKET_CATEGORY;BERTH_ID;BERTH;IN_SEG1_ARR_D;IN_SEG1_ARR_H;IN_SEG1_DP_D;IN_SEG1_DP_H;IN_SEG2_ARR_D;IN_SEG2_ARR_H;IN_SEG2_DP_D;IN_SEG2_DP_H;IN_SEG3_ARR_D;IN_SEG3_ARR_H;IN_SEG3_DP_D;IN_SEG3_DP_H;IN_SEG4_ARR_D;IN_SEG4_ARR_H;IN_SEG4_DP_D;IN_SEG4_DP_H;IN_SEG5_ARR_D;IN_SEG5_ARR_H;IN_SEG5_DP_D;IN_SEG5_DP_H;IN_SEG6_ARR_D;IN_SEG6_ARR_H;IN_SEG6_DP_D;IN_SEG6_DP_H;IN_SEG7_ARR_D;IN_SEG7_ARR_H;IN_SEG7_DP_D;IN_SEG7_DP_H;IN_SEG8_ARR_D;IN_SEG8_ARR_H;IN_SEG8_DP_D;IN_SEG8_DP_H;IN_SEG9_ARR_D;IN_SEG9_ARR_H;IN_SEG9_DP_D;IN_SEG9_DP_H;IN_SEG10_ARR_D;IN_SEG10_ARR_H;IN_SEG10_DP_D;IN_SEG10_DP_H;IN_SEG11_ARR_D;IN_SEG11_ARR_H;IN_SEG11_DP_D;IN_SEG11_DP_H;IN_SEG12_ARR_D;IN_SEG12_ARR_H;IN_SEG12_DP_D;IN_SEG12_DP_H;IN_SEG13_ARR_D;IN_SEG13_ARR_H;IN_SEG13_DP_D;IN_SEG13_DP_H;IN_SEG14_ARR_D;IN_SEG14_ARR_H;IN_SEG14_DP_D;IN_SEG14_DP_H;IN_SEG15_ARR_D;IN_SEG15_ARR_H;IN_SEG15_DP_D;IN_SEG15_DP_H;IN_SEG16_ARR_D;IN_SEG16_ARR_H;IN_SEG16_DP_D;IN_SEG16_DP_H;IN_SEG17_ARR_D;IN_SEG17_ARR_H;IN_SEG17_DP_D;IN_SEG17_DP_H;BERTH_ARR_D;BERTH_ARR_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DP_D;BERTH_DP_H;OUT_SEG17_ARR_D;OUT_SEG17_ARR_H;OUT_SEG17_DP_D;OUT_SEG17_DP_H;OUT_SEG16_ARR_D;OUT_SEG16_ARR_H;OUT_SEG16_DP_D;OUT_SEG16_DP_H;OUT_SEG15_ARR_D;OUT_SEG15_ARR_H;OUT_SEG15_DP_D;OUT_SEG15_DP_H;OUT_SEG14_ARR_D;OUT_SEG14_ARR_H;OUT_SEG14_DP_D;OUT_SEG14_DP_H;OUT_SEG13_ARR_D;OUT_SEG13_ARR_H;OUT_SEG13_DP_D;OUT_SEG13_DP_H;OUT_SEG12_ARR_D;OUT_SEG12_ARR_H;OUT_SEG12_DP_D;OUT_SEG12_DP_H;OUT_SEG11_ARR_D;OUT_SEG11_ARR_H;OUT_SEG11_DP_D;OUT_SEG11_DP_H;OUT_SEG10_ARR_D;OUT_SEG10_ARR_H;OUT_SEG10_DP_D;OUT_SEG10_DP_H;OUT_SEG9_ARR_D;OUT_SEG9_ARR_H;OUT_SEG9_DP_D;OUT_SEG9_DP_H;OUT_SEG8_ARR_D;OUT_SEG8_ARR_H;OUT_SEG8_DP_D;OUT_SEG8_DP_H;OUT_SEG7_ARR_D;OUT_SEG7_ARR_H;OUT_SEG7_DP_D;OUT_SEG7_DP_H;OUT_SEG6_ARR_D;OUT_SEG6_ARR_H;OUT_SEG6_DP_D;OUT_SEG6_DP_H;OUT_SEG5_ARR_D;OUT_SEG5_ARR_H;OUT_SEG5_DP_D;OUT_SEG5_DP_H;OUT_SEG4_ARR_D;OUT_SEG4_ARR_H;OUT_SEG4_DP_D;OUT_SEG4_DP_H;OUT_SEG3_ARR_D;OUT_SEG3_ARR_H;OUT_SEG3_DP_D;OUT_SEG3_DP_H;OUT_SEG2_ARR_D;OUT_SEG2_ARR_H;OUT_SEG2_DP_D;OUT_SEG2_DP_H;OUT_SEG1_ARR_D;OUT_SEG1_ARR_H;OUT_SEG1_DP_D;OUT_SEG1_DP_H;NON_PRODUCTIVE_TIME_SPENT
S20254;96;37.0;227.92;9.9;0;0;0;-2;12:30;59.5;6.92;0.0;66.42;SANTOSBR;CGC;52;BERÇO TECON 1.1;1;06:55;1;07:15;1;07:15;1;07:20;1;07:20;1;07:25;1;07:25;1;07:30;1;07:30;1;07:35;1;07:35;1;08:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;08:10;1;08:10;1;15:15;1;16:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16:05;1;16:15;1;16:15;1;16:20;1;16:20;1;16:25;1;16:25;1;16:30;1;16:30;1;16:35;1;16:35;1;16:55;
S20254;100;43.0;346.98;9.8;1;0;0;-2;23:06;57.92;3.33;0.0;61.25;SANTOSBR;CGC;54;BERÇO TECON 2;1;12:25;1;12:50;1;12:50;1;12:55;1;12:55;1;13:00;1;13:00;1;13:05;1;13:05;1;13:10;1;13:10;1;13:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;13:25;1;13:25;2;00:45;2;00:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;00:55;2;01:25;2;01:25;2;01:30;2;01:30;2;01:35;2;01:35;2;01:40;2;01:40;2;01:45;2;01:45;2;02:10;
S20254;103;48.0;328.46;14.5;0;0;0;-1;05:06;42.83;0.0;0.25;43.08;BTP;CGC;32;BERÇO BTP 1;1;00:15;1;00:35;1;00:35;1;00:40;1;00:40;1;00:45;1;00:45;1;00:50;1;00:50;1;00:55;1;00:55;1;01:00;1;01:00;1;01:05;1;01:05;1;01:10;1;01:10;1;01:15;1;01:15;1;01:20;1;01:20;1;01:25;1;01:25;1;01:30;1;01:30;1;01:45;;;;;;;;;;;;;;;;;1;01:45;1;01:45;2;08:10;2;14:45;;;;;;;;;;;;;;;;;2;14:45;2;15:15;2;15:15;2;15:20;2;15:20;2;15:25;2;15:25;2;15:30;2;15:30;2;15:35;2;15:35;2;15:40;2;15:40;2;15:45;2;15:45;2;15:50;2;15:50;2;15:55;2;15:55;2;16:00;2;16:00;2;16:05;2;16:05;2;16:10;2;16:10;2;16:30;
S20254;107;28.0;179.99;9.33;0;0;0;-1;09:00;39.0;0.0;0.5;39.5;OUTROS_SABOO;CGNC;36;BERÇO CS 01;1;00:30;1;00:50;1;00:50;1;00:55;1;00:55;1;01:00;1;01:00;1;01:05;1;01:05;1;01:10;1;01:10;1;01:15;1;01:15;1;01:20;1;01:20;1;01:25;1;01:25;1;01:30;1;01:30;1;01:35;1;01:35;1;01:40;1;01:40;1;01:55;;;;;;;;;;;;;;;;;;;;;1;01:55;1;01:55;8;02:10;8;06:30;;;;;;;;;;;;;;;;;;;;;8;06:30;8;07:00;8;07:00;8;07:05;8;07:05;8;07:10;8;07:10;8;07:15;8;07:15;8;07:20;8;07:20;8;07:25;8;07:25;8;07:30;8;07:30;8;07:35;8;07:35;8;07:40;8;07:40;8;07:45;8;07:45;8;07:50;8;07:50;8;08:10;
S20254;109;32.0;189.99;6.25;0;0;0;-1;10:06;61.83;12.67;0.0;74.5;AUTORIDADE_OUT;CGNC;14;BERÇO ARM 20/21;2;12:40;2;13:00;2;13:00;2;13:05;2;13:05;2;13:10;2;13:10;2;13:15;2;13:15;2;13:20;2;13:20;2;13:25;2;13:25;2;13:30;2;13:30;2;14:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;14:05;2;14:05;4;04:35;4;04:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;04:35;4;04:45;4;04:45;4;04:50;4;04:50;4;04:55;4;04:55;4;05:00;4;05:00;4;05:05;4;05:05;4;05:10;4;05:10;4;05:15;4;05:15;4;05:35;
S20254;110;30.0;199.08;7.5;0;0;0;-1;12:55;107.08;0.0;0.25;107.33;OUTROS_OUT;CGNC;16;BERÇO ARM 23;4;00:15;4;00:35;4;00:35;4;00:40;4;00:40;4;00:45;4;00:45;4;00:50;4;00:50;4;00:55;4;00:55;4;01:00;4;01:00;4;01:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;01:15;4;01:15;7;21:45;7;22:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;22:10;7;22:40;7;22:40;7;22:45;7;22:45;7;22:50;7;22:50;7;22:55;7;22:55;7;23:00;7;23:00;7;23:05;7;23:05;7;23:25;
S20254;114;24.0;146.6;5.8;0;0;0;-1;19:54;148.08;19.92;0.0;168.0;STOLTHAVEN;GL;4;BERÇO AL 03;6;19:55;6;20:15;6;20:15;6;20:20;6;20:20;6;20:25;6;20:25;6;20:30;6;20:30;6;20:35;6;20:35;6;20:40;6;20:40;6;20:45;6;20:45;6;20:50;6;20:50;6;20:55;6;20:55;6;21:00;6;21:00;6;21:05;6;21:05;6;21:10;6;21:10;6;21:15;6;21:15;6;21:50;;;;;;;;;;;;;6;21:50;6;21:50;7;21:10;7;22:10;;;;;;;;;;;;;7;22:10;7;22:20;7;22:20;7;22:25;7;22:25;7;22:30;7;22:30;7;22:35;7;22:35;7;22:40;7;22:40;7;22:45;7;22:45;7;22:50;7;22:50;7;22:55;7;22:55;7;23:00;7;23:00;7;23:05;7;23:05;7;23:10;7;23:10;7;23:15;7;23:15;7;23:20;7;23:20;7;23:40;
S20254;115;35.0;228.95;7.3;0;0;0;-1;21:00;243.17;0.0;1.83;245.0;AUTORIDADE_PONTA;CGNC;28;BERÇO ARM 37;10;02:00;10;02:20;10;02:20;10;02:25;10;02:25;10;02:30;10;02:30;10;03:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;03:05;10;03:05;12;03:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S20254;116;45.86;334.8;13.9;0;0;0;-1;23:36;24.33;11.83;0.0;36.17;DPW - CGC;CGC;43;BERÇO DPW 2;1;11:50;1;12:10;1;12:10;1;12:15;1;12:15;1;12:20;1;12:20;1;12:25;1;12:25;1;12:30;1;12:30;1;12:35;1;12:35;1;12:40;1;12:40;1;12:45;1;12:45;1;12:50;1;12:50;1;12:55;1;12:55;1;13:10;;;;;;;;;;;;;;;;;;;;;;;;;1;13:10;1;13:10;3;01:10;3;01:25;;;;;;;;;;;;;;;;;;;;;;;;;3;01:25;3;01:55;3;01:55;3;02:00;3;02:00;3;02:05;3;02:05;3;02:10;3;02:10;3;02:15;3;02:15;3;02:20;3;02:20;3;02:25;3;02:25;3;02:30;3;02:30;3;02:35;3;02:35;3;02:40;3;02:40;3;03:00;
S20254;118;40.0;284.71;10.1;0;0;0;0;04:12;163.75;9.42;0.0;173.17;DPW - CGC;CGC;42;BERÇO DPW 1;7;09:25;7;09:45;7;09:45;7;09:50;7;09:50;7;09:55;7;09:55;7;10:00;7;10:00;7;10:05;7;10:05;7;10:10;7;10:10;7;10:15;7;10:15;7;10:20;7;10:20;7;10:25;7;10:25;7;10:30;7;10:30;7;10:45;;;;;;;;;;;;;;;;;;;;;;;;;7;10:45;7;10:45;8;07:15;8;07:15;;;;;;;;;;;;;;;;;;;;;;;;;8;07:15;8;07:45;8;07:45;8;07:50;8;07:50;8;07:55;8;07:55;8;08:00;8;08:00;8;08:05;8;08:05;8;08:10;8;08:10;8;08:15;8;08:15;8;08:20;8;08:20;8;08:25;8;08:25;8;08:30;8;08:30;8;08:50;
S20254;122;27.4;183.98;7.4;0;0;0;0;06:06;185.83;0.0;0.33;186.17;TRANSPETRO;GL;3;BERÇO AL 02;8;00:20;8;00:40;8;00:40;8;00:45;8;00:45;8;00:50;8;00:50;8;00:55;8;00:55;8;01:00;8;01:00;8;01:05;8;01:05;8;01:10;8;01:10;8;01:15;8;01:15;8;01:20;8;01:20;8;01:25;8;01:25;8;01:30;8;01:30;8;01:35;8;01:35;8;01:40;8;01:40;8;02:15;;;;;;;;;;;;;8;02:15;8;02:15;9;13:55;9;16:40;;;;;;;;;;;;;9;16:40;9;16:50;9;16:50;9;16:55;9;16:55;9;17:00;9;17:00;9;17:05;9;17:05;9;17:10;9;17:10;9;17:15;9;17:15;9;17:20;9;17:20;9;17:25;9;17:25;9;17:30;9;17:30;9;17:35;9;17:35;9;17:40;9;17:40;9;17:45;9;17:45;9;17:50;9;17:50;9;18:10;
S20254;125;51.0;336.0;10.8;0;0;0;0;15:00;9.0;8.75;0.0;17.75;SANTOSBR;CGC;55;BERÇO TECON 3;1;08:45;1;09:05;1;09:05;1;09:10;1;09:10;1;09:15;1;09:15;1;09:20;1;09:20;1;09:25;1;09:25;1;10:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10:00;1;10:00;2;20:55;2;21:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;21:40;2;21:50;2;21:50;2;21:55;2;21:55;2;22:00;2;22:00;2;22:05;2;22:05;2;22:10;2;22:10;2;22:30;
S20254;128;46.0;334.8;10.1;0;0;0;0;19:12;50.83;1.92;0.33;53.08;DPW - CGC;CGC;43;BERÇO DPW 2;3;00:20;3;00:40;3;00:40;3;00:45;3;00:45;3;00:50;3;00:50;3;00:55;3;00:55;3;01:00;3;01:00;3;01:05;3;01:05;3;01:10;3;01:10;3;01:15;3;01:15;3;01:20;3;01:20;3;01:25;3;01:25;3;02:00;;;;;;;;;;;;;;;;;;;;;;;;;3;02:00;3;02:00;4;09:55;4;15:20;;;;;;;;;;;;;;;;;;;;;;;;;4;15:20;4;15:30;4;15:30;4;15:35;4;15:35;4;15:40;4;15:40;4;15:45;4;15:45;4;15:50;4;15:50;4;15:55;4;15:55;4;16:00;4;16:00;4;16:05;4;16:05;4;16:10;4;16:10;4;16:15;4;16:15;4;16:35;
S20254;129;45.0;299.9;10.1;0;0;0;0;20:54;3.08;19.17;2.58;24.83;BTP;CGC;34;BERÇO BTP 3;1;21:45;1;22:05;1;22:05;1;22:10;1;22:10;1;22:15;1;22:15;1;22:20;1;22:20;1;22:25;1;22:25;1;22:30;1;22:30;1;22:35;1;22:35;1;22:40;1;22:40;1;22:45;1;22:45;1;22:50;1;22:50;1;22:55;1;22:55;1;23:00;1;23:00;1;23:15;;;;;;;;;;;;;;;;;1;23:15;1;23:15;2;17:25;2;17:25;;;;;;;;;;;;;;;;;2;17:25;2;17:55;2;17:55;2;18:00;2;18:00;2;18:05;2;18:05;2;18:10;2;18:10;2;18:15;2;18:15;2;18:20;2;18:20;2;18:25;2;18:25;2;18:30;2;18:30;2;18:35;2;18:35;2;18:40;2;18:40;2;18:45;2;18:45;2;18:50;2;18:50;2;19:10;
