SCENARIO_ID;ARRIVAL_ID;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;MARKET_CATEGORY
ComDragagem2030;3957;0.0;0.0;0.75;0.75;GL
ComDragagem2030;3958;0.0;0.0;6.67;6.67;GL
ComDragagem2030;3959;0.0;0.0;10.0;10.0;CGC
ComDragagem2030;3960;22.75;1.5;1.25;25.5;CGC
ComDragagem2030;3961;1.08;0.0;1.42;2.5;CGC
ComDragagem2030;3962;0.0;0.0;0.0;0.0;CGC
ComDragagem2030;3963;13.17;200.0;3.75;216.92;GSA - I
ComDragagem2030;3964;51.0;115.0;5.67;171.67;GSA - E
ComDragagem2030;3965;96.67;275.25;7.83;379.75;GSA - E
ComDragagem2030;3966;5.25;29.42;3.58;38.25;CGC
ComDragagem2030;3967;5.58;29.17;6.92;41.67;CGC
ComDragagem2030;3968;8.42;46.92;10.83;66.17;CGC
ComDragagem2030;3969;19.75;255.42;6.0;281.17;CGNC
ComDragagem2030;3970;12.08;97.75;4.5;114.33;GSA - E
ComDragagem2030;3971;13.17;132.75;6.0;151.92;GSA - E
ComDragagem2030;3972;3.25;0.0;30.75;34.0;CGC
ComDragagem2030;3973;1.25;23.08;0.0;24.33;CGC
ComDragagem2030;3974;5.17;31.58;0.0;36.75;CGC
ComDragagem2030;3975;8.42;52.58;3.08;64.08;GL
ComDragagem2030;3976;33.25;68.5;0.0;101.75;GSA - E
ComDragagem2030;3977;0.0;0.0;0.0;0.0;GSM - I
ComDragagem2030;3978;230.5;447.17;4.5;682.17;GSA - E
ComDragagem2030;3979;5.25;35.08;1.58;41.92;RORO
ComDragagem2030;3980;7.5;52.67;3.17;63.33;GSA - E
ComDragagem2030;3981;19.0;119.0;10.42;148.42;GSA - E
ComDragagem2030;3982;21.58;139.42;10.42;171.42;GSA - E
ComDragagem2030;3983;2.58;22.83;5.17;30.58;GSM - I
ComDragagem2030;3984;9.92;64.5;4.58;79.0;GL
ComDragagem2030;3985;42.67;23.42;0.67;66.75;GSA - E
ComDragagem2030;3986;0.0;5.42;0.0;5.42;CGC
ComDragagem2030;3987;0.0;7.58;0.0;7.58;CGC
ComDragagem2030;3988;78.67;3.75;0.92;83.33;CGC
ComDragagem2030;3989;47.5;9.83;0.0;57.33;CGC
ComDragagem2030;3990;53.92;160.75;6.33;221.0;GSA - E
ComDragagem2030;3991;49.17;123.42;4.83;177.42;GSA - E
ComDragagem2030;3992;131.83;340.92;10.08;482.83;GSA - E
ComDragagem2030;3993;118.0;293.08;8.67;419.75;GSA - E
ComDragagem2030;3994;3.92;16.33;5.75;26.0;CGC
ComDragagem2030;3995;9.42;45.83;0.25;55.5;CGC
ComDragagem2030;3996;7.33;41.17;0.25;48.75;CGC
ComDragagem2030;3997;40.25;77.92;3.25;121.42;GSA - E
ComDragagem2030;3998;47.33;122.92;3.25;173.5;GSA - E
ComDragagem2030;3999;5.0;0.0;22.67;27.67;CGC
ComDragagem2030;4000;3.92;0.0;12.75;16.67;CGC
ComDragagem2030;4001;6.42;30.42;0.75;37.58;CGC
ComDragagem2030;4002;49.58;5.92;5.42;60.92;CGC
ComDragagem2030;4003;9.0;0.0;9.0;18.0;GSA - E
ComDragagem2030;4004;8.25;75.17;1.25;84.67;GSM - I
ComDragagem2030;4005;7.33;37.67;2.92;47.92;RORO
ComDragagem2030;4006;9.5;70.75;10.17;90.42;GSA - E
ComDragagem2030;4007;24.17;161.0;5.25;190.42;GSA - E
ComDragagem2030;4008;26.75;183.5;5.25;215.5;GSA - E
ComDragagem2030;4009;11.83;70.0;6.08;87.92;GL
ComDragagem2030;4010;9.25;44.17;4.83;58.25;GL
ComDragagem2030;4011;9.25;62.5;3.08;74.83;GL
ComDragagem2030;4012;45.5;54.58;1.92;102.0;GSA - E
ComDragagem2030;4013;0.0;0.0;0.67;0.67;CGNC
ComDragagem2030;4014;1.25;1.83;0.0;3.08;CGC
ComDragagem2030;4015;0.0;0.0;0.0;0.0;CGC
ComDragagem2030;4016;15.92;290.0;5.83;311.75;GSA - I
ComDragagem2030;4017;63.58;204.58;5.42;273.58;GSA - E
ComDragagem2030;4018;52.0;181.42;4.58;238.0;GSA - E
ComDragagem2030;4019;129.33;363.67;10.08;503.08;GSA - E
ComDragagem2030;4020;5.25;27.58;6.5;39.33;CGC
ComDragagem2030;4021;7.08;46.08;0.58;53.75;CGC
ComDragagem2030;4022;0.67;0.0;1.67;2.33;CGNC
ComDragagem2030;4023;43.42;141.92;3.25;188.58;GSA - E
ComDragagem2030;4024;11.08;121.17;6.0;138.25;GSA - E
ComDragagem2030;4025;14.83;185.67;7.0;207.5;GSA - E
ComDragagem2030;4026;1.25;0.0;10.75;12.0;CGC
ComDragagem2030;4027;2.5;10.0;2.75;15.25;CGC
ComDragagem2030;4028;30.08;0.0;9.25;39.33;CGC
ComDragagem2030;4029;21.92;49.75;0.0;71.67;GSA - E
ComDragagem2030;4030;391.33;360.83;4.33;756.5;GSA - E
ComDragagem2030;4031;4.75;48.33;0.0;53.08;RORO
ComDragagem2030;4032;27.92;203.0;5.25;236.17;GSA - E
ComDragagem2030;4033;0.25;2.5;0.0;2.75;GSM - I
ComDragagem2030;4034;52.83;79.25;2.92;135.0;GSA - E
ComDragagem2030;4035;0.25;0.0;1.5;1.75;CGNC
ComDragagem2030;4036;0.0;0.0;1.17;1.17;CGNC
ComDragagem2030;4037;0.0;0.0;1.58;1.58;CGNC
ComDragagem2030;4038;0.83;0.0;0.0;0.83;GL
ComDragagem2030;4039;0.0;0.0;0.0;0.0;CGC
ComDragagem2030;4040;0.75;1.5;2.75;5.0;CGC
ComDragagem2030;4041;26.5;388.5;6.08;421.08;GSA - I
ComDragagem2030;4042;70.83;230.08;6.42;307.33;GSA - E
ComDragagem2030;4043;79.75;235.75;6.83;322.33;GSA - E
ComDragagem2030;4044;3.17;20.08;7.92;31.17;CGC
ComDragagem2030;4045;1.33;19.92;4.17;25.42;CGC
ComDragagem2030;4046;2.67;38.17;1.42;42.25;CGC
ComDragagem2030;4047;44.33;171.25;8.33;223.92;GSA - E
ComDragagem2030;4048;1.0;6.83;3.08;10.92;GSM - I
ComDragagem2030;4049;1.33;24.5;0.0;25.83;GL
ComDragagem2030;4050;1.0;0.0;0.5;1.5;CGC
ComDragagem2030;4051;2.25;37.33;1.08;40.67;CGC
ComDragagem2030;4052;1.75;33.67;1.08;36.5;CGC
ComDragagem2030;4053;24.33;91.67;0.0;116.0;GSA - E
ComDragagem2030;4054;25.58;98.83;1.33;125.75;GSA - E
ComDragagem2030;4055;0.67;0.0;1.67;2.33;GSA - E
ComDragagem2030;4056;6.33;80.5;3.42;90.25;GL
ComDragagem2030;4057;57.25;111.08;1.75;170.08;GSA - E
ComDragagem2030;4058;0.0;0.0;0.08;0.08;CGNC
ComDragagem2030;4059;0.0;2.17;2.67;4.83;CGNC
ComDragagem2030;4060;0.0;0.0;3.08;3.08;GL
ComDragagem2030;4061;0.0;16.42;4.58;21.0;CGC
ComDragagem2030;4062;31.08;521.67;8.5;561.25;GSA - I
ComDragagem2030;4063;105.67;285.67;7.58;398.92;GSA - E
ComDragagem2030;4064;49.08;579.58;16.42;645.08;GSA - E
ComDragagem2030;4065;45.67;539.75;14.67;600.08;GSA - E
ComDragagem2030;4066;200.0;328.17;7.67;535.83;GSA - E
ComDragagem2030;4067;51.92;621.17;18.17;691.25;GSA - E
ComDragagem2030;4068;3.17;37.33;11.58;52.08;CGC
ComDragagem2030;4069;13.17;216.92;7.25;237.33;CGNC
ComDragagem2030;4070;43.67;169.83;6.33;219.83;GSA - E
ComDragagem2030;4071;60.33;205.75;9.75;275.83;GSA - E
ComDragagem2030;4072;0.0;0.0;1.25;1.25;GL
ComDragagem2030;4073;0.0;16.42;4.08;20.5;GSM - I
ComDragagem2030;4074;16.92;257.75;9.17;283.83;CGNC
ComDragagem2030;4075;0.0;13.08;2.83;15.92;CGC
ComDragagem2030;4076;2.5;57.58;1.08;61.17;CGC
ComDragagem2030;4077;2.5;62.0;1.08;65.58;CGC
ComDragagem2030;4078;36.75;168.42;0.0;205.17;GSA - E
ComDragagem2030;4079;5.0;140.0;3.42;148.42;GSM - I
ComDragagem2030;4080;5.83;125.17;8.92;139.92;GSA - E
ComDragagem2030;4081;25.17;209.42;0.0;234.58;GSA - E
ComDragagem2030;4082;30.33;254.0;0.0;284.33;GSA - E
ComDragagem2030;4083;5.75;76.25;3.42;85.42;GL
ComDragagem2030;4084;0.0;0.0;0.83;0.83;GL
ComDragagem2030;4085;3.83;39.75;5.0;48.58;GL
ComDragagem2030;4086;75.33;148.42;2.25;226.0;GSA - E
ComDragagem2030;4087;4.33;39.75;2.67;46.75;CGNC
ComDragagem2030;4088;0.0;0.0;1.58;1.58;GL
ComDragagem2030;4089;0.0;4.67;0.0;4.67;CGC
ComDragagem2030;4090;0.0;10.08;0.58;10.67;CGC
ComDragagem2030;4091;1.83;21.25;0.58;23.67;CGC
ComDragagem2030;4092;111.5;334.75;10.42;456.67;GSA - E
ComDragagem2030;4093;96.58;266.58;5.58;368.75;GSA - E
ComDragagem2030;4094;55.67;622.17;21.67;699.5;GSA - E
ComDragagem2030;4095;182.0;540.67;20.75;743.42;GSA - E
ComDragagem2030;4096;0.0;0.0;0.0;0.0;GL
ComDragagem2030;4097;1.67;17.0;0.0;18.67;CGC
ComDragagem2030;4098;0.0;15.58;0.5;16.08;CGNC
ComDragagem2030;4099;16.08;229.75;9.33;255.17;GSA - E
ComDragagem2030;4100;22.67;255.25;10.67;288.58;GSA - E
ComDragagem2030;4101;0.0;0.0;3.67;3.67;CGC
ComDragagem2030;4102;1.25;13.67;2.75;17.67;CGC
ComDragagem2030;4103;1.25;18.08;4.92;24.25;CGC
ComDragagem2030;4104;2.5;52.5;0.0;55.0;CGC
ComDragagem2030;4105;5.83;56.75;0.0;62.58;CGC
ComDragagem2030;4106;0.0;17.33;0.0;17.33;RORO
ComDragagem2030;4107;7.0;143.08;5.08;155.17;GSA - E
ComDragagem2030;4108;11.25;189.83;4.08;205.17;GSA - E
ComDragagem2030;4109;30.33;247.0;0.0;277.33;GSA - E
ComDragagem2030;4110;0.0;14.92;0.0;14.92;GSM - I
ComDragagem2030;4111;5.75;51.25;9.67;66.67;GL
ComDragagem2030;4112;1.92;21.75;1.83;25.5;GL
ComDragagem2030;4113;130.92;120.5;1.67;253.08;GSA - E
ComDragagem2030;4114;0.0;0.0;5.42;5.42;CGNC
ComDragagem2030;4115;0.0;0.0;0.17;0.17;CGNC
ComDragagem2030;4116;4.33;37.83;8.42;50.58;CGNC
ComDragagem2030;4117;0.0;0.0;1.25;1.25;GL
ComDragagem2030;4118;0.0;0.0;0.0;0.0;GL
ComDragagem2030;4119;0.0;0.0;0.0;0.0;CGNC
ComDragagem2030;4120;0.0;10.92;0.0;10.92;CGC
ComDragagem2030;4121;0.0;11.58;0.0;11.58;CGC
ComDragagem2030;4122;5.33;97.0;0.0;102.33;GL
ComDragagem2030;4123;105.08;311.92;6.67;423.67;GSA - E
ComDragagem2030;4124;212.25;1646.08;3.25;1861.58;GSA - E
ComDragagem2030;4125;0.75;10.83;2.33;13.92;GL
ComDragagem2030;4126;2.67;36.17;6.75;45.58;CGC
ComDragagem2030;4127;0.0;6.67;0.0;6.67;CGC
ComDragagem2030;4128;3.33;32.42;3.67;39.42;CGC
ComDragagem2030;4129;1.33;17.42;3.58;22.33;CGC
ComDragagem2030;4130;10.67;4.83;0.17;15.67;CGC
ComDragagem2030;4131;7.83;53.42;4.17;65.42;CGC
ComDragagem2030;4132;1.58;19.67;1.5;22.75;CGNC
ComDragagem2030;4133;73.75;202.92;8.67;285.33;GSA - E
ComDragagem2030;4134;1.08;40.17;0.0;41.25;GSM - I
ComDragagem2030;4135;0.0;12.08;0.0;12.08;CGC
ComDragagem2030;4136;84.58;160.08;0.5;245.17;GSA - E
ComDragagem2030;4137;23.5;129.75;2.5;155.75;GSA - E
ComDragagem2030;4138;600.17;536.5;15.5;1152.17;GSA - E
ComDragagem2030;4139;535.33;447.0;13.58;995.92;GSA - E
ComDragagem2030;4140;1.33;13.25;3.17;17.75;RORO
ComDragagem2030;4141;12.42;215.83;0.0;228.25;GSA - E
ComDragagem2030;4142;43.58;278.08;0.0;321.67;GSA - E
ComDragagem2030;4143;41.0;259.17;0.0;300.17;GSA - E
ComDragagem2030;4144;5.75;62.58;3.58;71.92;GL
ComDragagem2030;4145;158.92;125.5;2.83;287.25;GSA - E
ComDragagem2030;4146;2.17;21.17;5.75;29.08;CGNC
ComDragagem2030;4147;0.0;0.0;1.5;1.5;GL
ComDragagem2030;4148;1.83;33.58;0.0;35.42;CGC
ComDragagem2030;4149;0.0;12.42;0.0;12.42;CGC
ComDragagem2030;4150;0.0;8.92;0.0;8.92;CGC
ComDragagem2030;4151;1.5;5.83;0.0;7.33;CGC
ComDragagem2030;4152;38.25;585.92;9.42;633.58;GSA - I
ComDragagem2030;4153;113.08;358.5;11.75;483.33;GSA - E
ComDragagem2030;4154;0.0;0.0;0.0;0.0;GL
ComDragagem2030;4155;3.33;35.25;0.0;38.58;CGC
ComDragagem2030;4156;3.33;51.67;1.08;56.08;CGC
ComDragagem2030;4157;5.0;70.75;1.08;76.83;CGC
ComDragagem2030;4158;1.58;32.08;0.0;33.67;CGNC
ComDragagem2030;4159;27.0;241.67;14.83;283.5;GSA - E
ComDragagem2030;4160;28.42;273.08;16.25;317.75;GSA - E
ComDragagem2030;4161;0.0;0.0;4.92;4.92;CGC
ComDragagem2030;4162;1.25;26.42;0.33;28.0;CGC
ComDragagem2030;4163;1.25;20.92;0.0;22.17;CGC
ComDragagem2030;4164;3.17;36.75;1.5;41.42;GL
ComDragagem2030;4165;126.08;185.58;1.58;313.25;GSA - E
ComDragagem2030;4166;8.58;183.58;4.08;196.25;GSM - I
ComDragagem2030;4167;313.42;512.25;18.25;843.92;GSA - E
ComDragagem2030;4168;438.5;793.17;22.33;1254.0;GSA - E
ComDragagem2030;4169;1.33;16.08;5.42;22.83;RORO
ComDragagem2030;4170;6.25;56.42;3.25;65.92;GL
ComDragagem2030;4171;46.17;299.92;0.0;346.08;GSA - E
ComDragagem2030;4172;0.0;0.0;3.5;3.5;GSM - I
ComDragagem2030;4173;10.33;64.67;16.17;91.17;GSM - I
ComDragagem2030;4174;175.25;140.58;3.42;319.25;GSA - E
ComDragagem2030;4175;0.0;0.0;0.0;0.0;CGNC
ComDragagem2030;4176;0.5;0.0;3.17;3.67;GSA - E
ComDragagem2030;4177;0.0;0.0;2.42;2.42;GL
ComDragagem2030;4178;1.83;24.17;0.0;26.0;CGC
ComDragagem2030;4179;0.0;3.25;0.0;3.25;CGC
ComDragagem2030;4180;0.83;8.58;0.0;9.42;CGC
ComDragagem2030;4181;54.0;680.17;10.58;744.75;GSA - I
ComDragagem2030;4182;111.17;337.67;11.75;460.58;GSA - E
ComDragagem2030;4183;186.58;521.0;23.42;731.0;GSA - E
ComDragagem2030;4184;238.5;540.83;39.58;818.92;GSA - E
ComDragagem2030;4185;3.17;33.25;2.33;38.75;CGC
ComDragagem2030;4186;63.0;9.08;0.17;72.25;CGC
ComDragagem2030;4187;2.67;39.5;1.08;43.25;CGC
ComDragagem2030;4188;16.33;50.42;1.08;67.83;CGC
ComDragagem2030;4189;81.33;198.75;10.42;290.5;GSA - E
ComDragagem2030;4190;29.83;290.0;16.25;336.08;GSA - E
ComDragagem2030;4191;1.25;0.0;17.67;18.92;CGC
ComDragagem2030;4192;1.25;19.42;1.67;22.33;CGC
ComDragagem2030;4193;1.25;24.08;1.67;27.0;CGC
ComDragagem2030;4194;40.33;138.83;3.83;183.0;GSA - E
ComDragagem2030;4195;478.58;844.58;22.33;1345.5;GSA - E
ComDragagem2030;4196;1.33;27.83;0.0;29.17;RORO
ComDragagem2030;4197;20.5;200.58;0.0;221.08;GSA - E
ComDragagem2030;4198;46.17;291.75;0.0;337.92;GSA - E
ComDragagem2030;4199;51.33;335.33;0.0;386.67;GSA - E
ComDragagem2030;4200;1.92;12.17;1.83;15.92;GL
ComDragagem2030;4201;3.83;43.5;5.5;52.83;GL
ComDragagem2030;4202;3.17;42.5;6.83;52.5;GL
ComDragagem2030;4203;0.0;0.0;1.17;1.17;CGNC
ComDragagem2030;4204;6.5;57.25;2.42;66.17;CGNC
ComDragagem2030;4205;0.0;0.0;1.17;1.17;CGNC
ComDragagem2030;4206;1.83;5.67;7.25;14.75;CGC
ComDragagem2030;4207;2.0;3.5;5.92;11.42;CGC
ComDragagem2030;4208;2.33;2.83;2.33;7.5;CGC
ComDragagem2030;4209;131.75;368.75;10.58;511.08;GSA - E
ComDragagem2030;4210;133.0;368.08;12.42;513.5;GSA - E
ComDragagem2030;4211;1.08;3.08;8.5;12.67;GSA - E
ComDragagem2030;4212;3.17;24.08;4.5;31.75;CGC
ComDragagem2030;4213;4.0;70.33;0.0;74.33;CGC
ComDragagem2030;4214;3.17;40.5;6.08;49.75;CGC
ComDragagem2030;4215;91.92;223.67;11.5;327.08;GSA - E
ComDragagem2030;4216;93.75;248.5;13.0;355.25;GSA - E
