VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
23.0;235.0;11.75;11.75;3.0;13;36;THU;3;2;False;False;False;3000;15.61;1.77;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;18;D203017_newpanamax
23.0;275.0;11.25;11.25;3.0;13;36;THU;3;2;False;False;False;3000;15.61;3.57;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;19;D203017_newpanamax
23.0;295.0;12.25;12.25;3.0;11;29;THU;3;2;False;False;False;4000;21.3;4.38;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;20;D203017_newpanamax
43.0;339.0;14.0;14.0;3.0;11;29;THU;3;2;False;False;False;6000;25.92;2.9;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;21;D203017_newpanamax
23.0;225.0;0.0;13.25;1.0;12;33;THU;3;2;False;False;False;70000;61.75;2.0;0.75;JAN;1;TGRAO;39;PANAMAX;GSA - E;22;D203017_newpanamax
23.0;225.0;10.25;0.0;2.0;12;33;THU;3;2;False;False;False;70000;104.45;3.84;0.75;JAN;1;TIPLAM - GSM - I;42;PANAMAX;GSM - I;23;D203017_newpanamax
23.0;185.0;0.0;9.75;1.0;14;36;THU;3;2;False;False;False;35000;29.94;3.66;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;24;D203017_newpanamax
44.0;323.0;8.6;8.6;3.0;7;0;0;3;2;False;True;False;0;10.67;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;25;D203017_newpanamax
17.0;75.2;4.5;5.0;1.0;10;30;0;3;2;False;False;False;0;6.33;0.17;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;26;D203017_newpanamax
23.0;185.0;9.75;9.75;3.0;14;40;FRI;4;3;False;False;False;1000;13.85;3.48;0.75;JAN;1;BTP;13;FULLYCELLULAR;CGC;27;D203017_newpanamax
23.0;275.0;13.25;13.25;3.0;14;40;FRI;4;3;False;False;False;3000;14.7;3.51;0.75;JAN;1;BTP;13;PANAMAX;CGC;28;D203017_newpanamax
23.0;225.0;0.0;13.25;1.0;18;51;FRI;4;3;False;False;False;70000;54.03;3.2;0.75;JAN;1;CUTRALE - GSA - E;19;PANAMAX;GSA - E;29;D203017_newpanamax
23.0;205.0;10.75;10.75;3.0;16;45;FRI;4;3;False;False;False;1000;13.38;1.96;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;30;D203017_newpanamax
23.0;215.0;10.25;10.25;3.0;15;41;FRI;4;3;False;False;False;1000;13.38;1.34;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;31;D203017_newpanamax
23.0;265.0;11.75;11.75;3.0;16;45;FRI;4;3;False;False;False;3000;17.86;2.4;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;32;D203017_newpanamax
23.0;295.0;13.75;13.75;3.0;17;45;FRI;4;3;False;False;False;4000;21.93;1.91;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;33;D203017_newpanamax
23.0;265.0;11.75;11.75;3.0;16;42;FRI;4;3;False;False;False;3000;15.61;2.08;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;34;D203017_newpanamax
23.0;155.0;8.25;0.0;2.0;13;38;FRI;4;3;False;False;False;18000;29.82;4.71;0.75;JAN;1;STOLTHAVEN;32;GPGENERALPURPOSE;GL;35;D203017_newpanamax
23.0;185.0;0.0;9.75;1.0;16;41;FRI;4;3;False;False;False;35000;29.94;4.49;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;36;D203017_newpanamax
23.0;185.0;0.0;9.75;1.0;16;44;FRI;4;3;False;False;False;35000;29.94;3.05;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;37;D203017_newpanamax
38.0;333.33;8.6;8.6;3.0;6;25;0;4;3;False;True;False;0;11.33;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;38;D203017_newpanamax
23.0;155.0;10.25;0.0;2.0;19;52;SAT;5;4;False;False;False;18000;45.88;0.39;0.75;JAN;1;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;39;D203017_newpanamax
23.0;295.0;14.25;14.25;3.0;18;49;SAT;5;4;False;False;False;4000;20.66;1.26;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;40;D203017_newpanamax
23.0;195.0;11.25;11.25;3.0;18;51;SAT;5;4;False;False;False;1000;13.38;1.52;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;41;D203017_newpanamax
23.0;275.0;12.25;12.25;3.0;18;51;SAT;5;4;False;False;False;3000;17.86;2.17;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;42;D203017_newpanamax
36.0;225.0;0.0;13.0;1.0;20;54;SAT;5;4;False;False;False;55000;50.0;3.46;0.75;JAN;1;SUZANO;25;NAVIOCARGAGERAL;CGNC;43;D203017_newpanamax
23.0;205.0;11.25;11.25;3.0;19;51;SAT;5;4;False;False;False;1000;16.8;1.08;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;44;D203017_newpanamax
23.0;295.0;13.25;13.25;3.0;19;51;SAT;5;4;False;False;False;4000;21.3;1.82;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;45;D203017_newpanamax
23.0;175.0;10.75;0.0;2.0;15;43;SAT;5;4;False;False;False;35000;50.86;11.44;0.75;JAN;1;TERMAG;35;HANDYSIZE;GSM - I;46;D203017_newpanamax
23.0;225.0;0.0;13.75;1.0;16;49;SAT;5;4;False;False;False;70000;39.92;2.41;0.75;JAN;1;TGG;38;PANAMAX;GSA - E;47;D203017_newpanamax
23.0;185.0;10.75;0.0;2.0;18;51;SAT;5;4;False;False;False;45000;85.0;3.62;0.75;JAN;1;TIPLAM - GSM - I;42;HANDYMAX;GSM - I;48;D203017_newpanamax
23.0;225.0;13.25;0.0;2.0;18;51;SAT;5;4;False;False;False;70000;104.45;10.28;0.75;JAN;1;TIPLAM - GSM - I;42;PANAMAX;GSM - I;49;D203017_newpanamax
23.0;185.0;0.0;10.25;1.0;17;46;SAT;5;4;False;False;False;35000;29.94;4.62;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;50;D203017_newpanamax
52.0;331.43;8.7;8.6;3.0;5;0;0;5;4;False;True;False;0;11.75;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;51;D203017_newpanamax
50.0;305.0;8.5;8.5;3.0;6;0;0;5;4;False;True;False;0;10.92;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;52;D203017_newpanamax
23.0;135.0;7.75;7.75;3.0;22;59;SUN;6;5;False;False;False;500;20.71;5.55;0.75;JAN;1;BTP;13;FEEDER/EARLY;CGC;53;D203017_newpanamax
23.0;215.0;10.75;10.75;3.0;22;59;SUN;6;5;False;False;False;1000;13.85;1.88;0.75;JAN;1;BTP;13;FULLYCELLULAR;CGC;54;D203017_newpanamax
23.0;275.0;14.25;14.25;3.0;22;59;SUN;6;5;False;False;False;3000;14.7;1.86;0.75;JAN;1;BTP;13;PANAMAX;CGC;55;D203017_newpanamax
23.0;295.0;14.25;14.25;3.0;22;59;SUN;6;5;False;False;False;4000;20.66;1.25;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;56;D203017_newpanamax
23.0;295.0;14.25;14.25;3.0;20;56;SUN;6;5;False;False;False;4000;20.66;2.98;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;57;D203017_newpanamax
23.0;135.0;8.25;8.25;3.0;22;59;SUN;6;5;False;False;False;500;12.93;2.29;0.75;JAN;1;DPW - CGC;21;FEEDER/EARLY;CGC;58;D203017_newpanamax
23.0;185.0;11.75;11.75;3.0;22;45;SUN;6;5;False;False;False;1000;13.38;1.84;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;59;D203017_newpanamax
49.0;366.0;15.0;15.0;3.0;22;59;SUN;6;5;False;False;False;12500;41.74;1.33;0.75;JAN;1;DPW - CGC;21;NEWPANAMAX;CGC;60;D203017_newpanamax
23.0;275.0;14.25;14.25;3.0;23;37;SUN;6;5;False;False;False;3000;17.86;2.48;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;61;D203017_newpanamax
23.0;275.0;14.25;14.25;3.0;23;39;SUN;6;5;False;False;False;3000;17.86;1.3;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;62;D203017_newpanamax
43.0;339.0;14.0;14.0;3.0;22;59;SUN;6;5;False;False;False;6000;27.82;2.63;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXII;CGC;63;D203017_newpanamax
23.0;215.0;12.25;12.25;3.0;23;32;SUN;6;5;False;False;False;1000;16.8;5.48;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;64;D203017_newpanamax
23.0;225.0;0.0;13.25;1.0;19;55;SUN;6;5;False;False;False;70000;88.35;3.21;0.75;JAN;1;TEAG;33;PANAMAX;GSA - E;65;D203017_newpanamax
23.0;185.0;12.75;0.0;2.0;19;53;SUN;6;5;False;False;False;45000;89.37;7.07;0.75;JAN;1;TERMAG;35;HANDYMAX;GSM - I;66;D203017_newpanamax
23.0;175.0;9.75;0.0;2.0;18;54;SUN;6;5;False;False;False;35000;90.66;5.37;0.75;JAN;1;USIMINAS;46;HANDYSIZE;CGNC;67;D203017_newpanamax
44.0;323.0;8.6;8.6;3.0;6;0;0;6;5;False;True;False;0;11.08;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;68;D203017_newpanamax
44.0;289.59;8.3;8.35;3.0;6;30;0;6;5;False;True;False;0;10.67;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;69;D203017_newpanamax
23.0;155.0;0.0;7.25;1.0;1;2;MON;0;6;False;False;False;18000;42.57;19.76;0.75;JAN;1;STS;2;GPGENERALPURPOSE;GL;70;D203017_newpanamax
36.0;225.0;0.0;13.0;1.0;1;2;MON;0;6;False;False;False;55000;99.66;10.47;0.75;JAN;1;BRACELL;12;NAVIOCARGAGERAL;CGNC;71;D203017_newpanamax
23.0;295.0;9.75;9.75;3.0;1;2;MON;0;6;False;False;False;4000;20.66;4.66;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;72;D203017_newpanamax
23.0;195.0;7.25;7.25;3.0;2;4;MON;0;6;False;False;False;1000;13.38;4.01;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;73;D203017_newpanamax
36.0;225.0;0.0;13.0;1.0;1;3;MON;0;6;False;False;False;55000;50.0;1.64;0.75;JAN;1;SUZANO;25;NAVIOCARGAGERAL;CGNC;74;D203017_newpanamax
23.0;185.0;7.75;7.75;3.0;0;1;MON;0;6;False;False;False;1000;16.8;1.32;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;75;D203017_newpanamax
23.0;255.0;9.75;9.75;3.0;2;6;MON;0;6;False;False;False;3000;15.61;1.75;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;76;D203017_newpanamax
23.0;295.0;9.25;9.25;3.0;0;0;MON;0;6;False;False;False;4000;21.3;2.85;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;77;D203017_newpanamax
43.0;339.0;14.0;14.0;3.0;0;0;MON;0;6;False;False;False;6000;25.92;5.25;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;78;D203017_newpanamax
23.0;175.0;8.25;8.25;3.0;2;6;MON;0;6;False;False;True;1500;20.97;1.38;0.75;JAN;1;TEV;37;CARGARO-RO;RORO;79;D203017_newpanamax
23.0;225.0;0.0;12.75;1.0;0;3;MON;0;6;False;False;False;70000;61.75;2.76;0.75;JAN;1;TGRAO;39;PANAMAX;GSA - E;80;D203017_newpanamax
23.0;185.0;0.0;8.25;1.0;2;6;MON;0;6;False;False;False;35000;29.94;1.29;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;81;D203017_newpanamax
17.0;75.2;4.15;5.0;1.0;8;10;0;0;6;False;False;False;0;5.0;0.17;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;82;D203017_newpanamax
23.0;225.0;0.0;12.75;1.0;6;10;TUE;1;7;False;False;False;70000;51.12;2.1;0.75;JAN;1;ADM;9;PANAMAX;GSA - E;83;D203017_newpanamax
23.0;155.0;0.0;7.75;1.0;5;12;TUE;1;7;False;False;False;18000;45.88;0.79;0.75;JAN;1;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;84;D203017_newpanamax
23.0;185.0;0.0;8.75;1.0;5;12;TUE;1;7;False;False;False;35000;64.43;2.06;0.75;JAN;1;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;85;D203017_newpanamax
23.0;215.0;8.75;8.75;3.0;3;9;TUE;1;7;False;False;False;1000;13.85;1.53;0.75;JAN;1;BTP;13;FULLYCELLULAR;CGC;86;D203017_newpanamax
23.0;305.0;10.75;10.75;3.0;3;9;TUE;1;7;False;False;False;4000;20.66;3.49;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;87;D203017_newpanamax
23.0;195.0;8.25;8.25;3.0;4;8;TUE;1;7;False;False;False;1000;13.38;3.83;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;88;D203017_newpanamax
23.0;195.0;9.25;9.25;3.0;6;15;TUE;1;7;False;False;False;1000;13.38;2.94;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;89;D203017_newpanamax
23.0;255.0;10.25;10.25;3.0;5;13;TUE;1;7;False;False;False;3000;17.86;1.76;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;90;D203017_newpanamax
23.0;275.0;9.75;9.75;3.0;4;9;TUE;1;7;False;False;False;3000;17.86;0.92;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;91;D203017_newpanamax
23.0;305.0;10.75;10.75;3.0;5;13;TUE;1;7;False;False;False;4000;21.93;2.54;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;92;D203017_newpanamax
23.0;135.0;6.75;6.75;3.0;5;14;TUE;1;7;False;False;False;500;7.08;1.23;0.75;JAN;1;SANTOSBR;31;FEEDER/EARLY;CGC;93;D203017_newpanamax
23.0;185.0;9.25;9.25;3.0;5;12;TUE;1;7;False;False;False;1000;16.8;4.69;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;94;D203017_newpanamax
23.0;255.0;10.25;10.25;3.0;5;14;TUE;1;7;False;False;False;3000;15.61;2.69;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;95;D203017_newpanamax
23.0;275.0;9.75;9.75;3.0;4;10;TUE;1;7;False;False;False;3000;15.61;2.37;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;96;D203017_newpanamax
43.0;339.0;14.0;14.0;3.0;5;14;TUE;1;7;False;False;False;6000;25.92;2.59;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;97;D203017_newpanamax
23.0;225.0;0.0;10.25;1.0;5;10;TUE;1;7;False;False;False;70000;88.35;1.99;0.75;JAN;1;TEAG;33;PANAMAX;GSA - E;98;D203017_newpanamax
23.0;225.0;0.0;13.25;1.0;2;7;TUE;1;7;False;False;False;70000;61.75;4.54;0.75;JAN;1;TGRAO;39;PANAMAX;GSA - E;99;D203017_newpanamax
23.0;185.0;0.0;8.75;1.0;5;11;TUE;1;7;False;False;False;35000;29.94;0.9;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;100;D203017_newpanamax
23.0;215.0;8.75;8.75;3.0;8;23;WED;2;8;False;False;False;1000;13.85;1.79;0.75;JAN;1;BTP;13;FULLYCELLULAR;CGC;101;D203017_newpanamax
23.0;215.0;9.75;9.75;3.0;11;29;WED;2;8;False;False;False;1000;13.38;2.13;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;102;D203017_newpanamax
23.0;255.0;10.75;10.75;3.0;8;20;WED;2;8;False;False;False;3000;17.86;1.75;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;103;D203017_newpanamax
36.0;225.0;0.0;13.0;1.0;8;22;WED;2;8;False;False;False;55000;64.0;3.78;0.75;JAN;1;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;104;D203017_newpanamax
23.0;275.0;10.25;10.25;3.0;7;20;WED;2;8;False;False;False;3000;15.61;2.77;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;105;D203017_newpanamax
43.0;339.0;14.0;14.0;3.0;7;20;WED;2;8;False;False;False;6000;25.92;2.36;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;106;D203017_newpanamax
23.0;165.0;9.75;0.0;2.0;8;9;WED;2;8;False;False;False;18000;18.55;3.63;0.75;JAN;1;TIPLAM - GL;40;GPGENERALPURPOSE;GL;107;D203017_newpanamax
33.0;177.9;8.2;8.2;1.0;13;20;0;2;8;False;False;False;0;144.0;0.17;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;108;D203017_newpanamax
23.0;135.0;7.75;7.75;3.0;8;24;THU;3;9;False;False;False;500;20.71;1.8;0.75;JAN;1;BTP;13;FEEDER/EARLY;CGC;109;D203017_newpanamax
23.0;215.0;9.25;9.25;3.0;10;30;THU;3;9;False;False;False;1000;13.85;2.68;0.75;JAN;1;BTP;13;FULLYCELLULAR;CGC;110;D203017_newpanamax
23.0;305.0;12.25;12.25;3.0;8;24;THU;3;9;False;False;False;4000;20.66;5.85;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;111;D203017_newpanamax
23.0;185.0;10.25;10.25;3.0;11;29;THU;3;9;False;False;False;1000;13.38;2.2;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;112;D203017_newpanamax
23.0;285.0;10.75;10.75;3.0;11;29;THU;3;9;False;False;False;3000;17.86;1.42;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;113;D203017_newpanamax
23.0;255.0;11.25;11.25;3.0;11;31;THU;3;9;False;False;False;3000;17.86;3.03;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;114;D203017_newpanamax
36.0;225.0;0.0;13.0;1.0;10;29;THU;3;9;False;False;False;55000;50.0;2.63;0.75;JAN;1;SUZANO;25;NAVIOCARGAGERAL;CGNC;115;D203017_newpanamax
23.0;195.0;9.75;9.75;3.0;11;29;THU;3;9;False;False;False;1000;16.8;1.5;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;116;D203017_newpanamax
23.0;195.0;9.75;9.75;3.0;11;31;THU;3;9;False;False;False;1000;16.8;2.66;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;117;D203017_newpanamax
23.0;265.0;11.25;11.25;3.0;12;32;THU;3;9;False;False;False;3000;15.61;3.19;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;118;D203017_newpanamax
23.0;295.0;12.75;12.75;3.0;13;36;THU;3;9;False;False;False;4000;21.3;1.5;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;119;D203017_newpanamax
43.0;339.0;14.0;14.0;3.0;13;36;THU;3;9;False;False;False;6000;25.92;2.08;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;120;D203017_newpanamax
23.0;225.0;0.0;13.25;1.0;12;34;THU;3;9;False;False;False;70000;61.75;7.28;0.75;JAN;1;TGRAO;39;PANAMAX;GSA - E;121;D203017_newpanamax
23.0;195.0;10.25;0.0;2.0;12;33;THU;3;9;False;False;False;45000;85.0;3.09;0.75;JAN;1;TIPLAM - GSM - I;42;HANDYMAX;GSM - I;122;D203017_newpanamax
23.0;185.0;0.0;9.25;1.0;12;29;THU;3;9;False;False;False;35000;29.94;0.63;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;123;D203017_newpanamax
23.0;185.0;0.0;9.75;1.0;14;35;THU;3;9;False;False;False;35000;29.94;2.87;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;124;D203017_newpanamax
44.0;323.0;8.5;8.6;3.0;4;57;0;3;9;False;True;False;0;11.92;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;125;D203017_newpanamax
19.0;88.8;4.9;5.3;1.0;14;5;0;3;9;False;False;False;0;58.0;0.08;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;126;D203017_newpanamax
23.0;135.0;7.75;7.75;3.0;14;40;FRI;4;10;False;False;False;500;20.71;2.64;0.75;JAN;1;BTP;13;FEEDER/EARLY;CGC;127;D203017_newpanamax
23.0;295.0;13.25;13.25;3.0;12;35;FRI;4;10;False;False;False;4000;20.66;4.66;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;128;D203017_newpanamax
23.0;295.0;13.75;13.75;3.0;14;40;FRI;4;10;False;False;False;4000;20.66;4.38;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;129;D203017_newpanamax
23.0;205.0;10.75;10.75;3.0;16;44;FRI;4;10;False;False;False;1000;13.38;1.15;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;130;D203017_newpanamax
23.0;265.0;11.75;11.75;3.0;17;45;FRI;4;10;False;False;False;3000;17.86;5.56;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;131;D203017_newpanamax
23.0;255.0;11.75;11.75;3.0;15;40;FRI;4;10;False;False;False;3000;17.86;1.28;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;132;D203017_newpanamax
23.0;305.0;13.25;13.25;3.0;16;45;FRI;4;10;False;False;False;4000;21.93;2.35;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;133;D203017_newpanamax
23.0;275.0;11.75;11.75;3.0;16;42;FRI;4;10;False;False;False;3000;15.61;6.36;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;134;D203017_newpanamax
23.0;265.0;11.75;11.75;3.0;15;40;FRI;4;10;False;False;False;3000;15.61;4.59;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;135;D203017_newpanamax
23.0;185.0;0.0;9.75;1.0;15;40;FRI;4;10;False;False;False;35000;29.94;1.45;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;136;D203017_newpanamax
23.0;155.0;9.75;0.0;2.0;16;43;FRI;4;10;False;False;False;18000;42.57;4.52;0.75;JAN;1;ULTRACARGO;45;GPGENERALPURPOSE;GL;137;D203017_newpanamax
23.0;185.0;10.75;0.0;2.0;16;43;FRI;4;10;False;False;False;35000;57.11;9.93;0.75;JAN;1;ULTRACARGO;45;MRMEDIUMRANGE;GL;138;D203017_newpanamax
38.0;333.33;8.6;8.6;3.0;6;25;0;4;10;False;True;False;0;11.42;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;139;D203017_newpanamax
23.0;185.0;11.25;0.0;2.0;19;52;SAT;5;11;False;False;False;35000;64.43;0.38;0.75;JAN;1;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;140;D203017_newpanamax
23.0;185.0;10.25;10.25;3.0;18;49;SAT;5;11;False;False;False;1000;13.85;2.72;0.75;JAN;1;BTP;13;FULLYCELLULAR;CGC;141;D203017_newpanamax
23.0;215.0;10.75;10.75;3.0;17;48;SAT;5;11;False;False;False;1000;13.38;1.03;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;142;D203017_newpanamax
