SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;TERMINAL;MARKET_CATEGORY;BERTH_ID;BERTH;IN_SEG1_ARR_D;IN_SEG1_ARR_H;IN_SEG1_DP_D;IN_SEG1_DP_H;IN_SEG2_ARR_D;IN_SEG2_ARR_H;IN_SEG2_DP_D;IN_SEG2_DP_H;IN_SEG3_ARR_D;IN_SEG3_ARR_H;IN_SEG3_DP_D;IN_SEG3_DP_H;IN_SEG4_ARR_D;IN_SEG4_ARR_H;IN_SEG4_DP_D;IN_SEG4_DP_H;IN_SEG5_ARR_D;IN_SEG5_ARR_H;IN_SEG5_DP_D;IN_SEG5_DP_H;IN_SEG6_ARR_D;IN_SEG6_ARR_H;IN_SEG6_DP_D;IN_SEG6_DP_H;IN_SEG7_ARR_D;IN_SEG7_ARR_H;IN_SEG7_DP_D;IN_SEG7_DP_H;IN_SEG8_ARR_D;IN_SEG8_ARR_H;IN_SEG8_DP_D;IN_SEG8_DP_H;IN_SEG9_ARR_D;IN_SEG9_ARR_H;IN_SEG9_DP_D;IN_SEG9_DP_H;IN_SEG10_ARR_D;IN_SEG10_ARR_H;IN_SEG10_DP_D;IN_SEG10_DP_H;IN_SEG11_ARR_D;IN_SEG11_ARR_H;IN_SEG11_DP_D;IN_SEG11_DP_H;IN_SEG12_ARR_D;IN_SEG12_ARR_H;IN_SEG12_DP_D;IN_SEG12_DP_H;IN_SEG13_ARR_D;IN_SEG13_ARR_H;IN_SEG13_DP_D;IN_SEG13_DP_H;IN_SEG14_ARR_D;IN_SEG14_ARR_H;IN_SEG14_DP_D;IN_SEG14_DP_H;IN_SEG15_ARR_D;IN_SEG15_ARR_H;IN_SEG15_DP_D;IN_SEG15_DP_H;IN_SEG16_ARR_D;IN_SEG16_ARR_H;IN_SEG16_DP_D;IN_SEG16_DP_H;IN_SEG17_ARR_D;IN_SEG17_ARR_H;IN_SEG17_DP_D;IN_SEG17_DP_H;BERTH_ARR_D;BERTH_ARR_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DP_D;BERTH_DP_H;OUT_SEG17_ARR_D;OUT_SEG17_ARR_H;OUT_SEG17_DP_D;OUT_SEG17_DP_H;OUT_SEG16_ARR_D;OUT_SEG16_ARR_H;OUT_SEG16_DP_D;OUT_SEG16_DP_H;OUT_SEG15_ARR_D;OUT_SEG15_ARR_H;OUT_SEG15_DP_D;OUT_SEG15_DP_H;OUT_SEG14_ARR_D;OUT_SEG14_ARR_H;OUT_SEG14_DP_D;OUT_SEG14_DP_H;OUT_SEG13_ARR_D;OUT_SEG13_ARR_H;OUT_SEG13_DP_D;OUT_SEG13_DP_H;OUT_SEG12_ARR_D;OUT_SEG12_ARR_H;OUT_SEG12_DP_D;OUT_SEG12_DP_H;OUT_SEG11_ARR_D;OUT_SEG11_ARR_H;OUT_SEG11_DP_D;OUT_SEG11_DP_H;OUT_SEG10_ARR_D;OUT_SEG10_ARR_H;OUT_SEG10_DP_D;OUT_SEG10_DP_H;OUT_SEG9_ARR_D;OUT_SEG9_ARR_H;OUT_SEG9_DP_D;OUT_SEG9_DP_H;OUT_SEG8_ARR_D;OUT_SEG8_ARR_H;OUT_SEG8_DP_D;OUT_SEG8_DP_H;OUT_SEG7_ARR_D;OUT_SEG7_ARR_H;OUT_SEG7_DP_D;OUT_SEG7_DP_H;OUT_SEG6_ARR_D;OUT_SEG6_ARR_H;OUT_SEG6_DP_D;OUT_SEG6_DP_H;OUT_SEG5_ARR_D;OUT_SEG5_ARR_H;OUT_SEG5_DP_D;OUT_SEG5_DP_H;OUT_SEG4_ARR_D;OUT_SEG4_ARR_H;OUT_SEG4_DP_D;OUT_SEG4_DP_H;OUT_SEG3_ARR_D;OUT_SEG3_ARR_H;OUT_SEG3_DP_D;OUT_SEG3_DP_H;OUT_SEG2_ARR_D;OUT_SEG2_ARR_H;OUT_SEG2_DP_D;OUT_SEG2_DP_H;OUT_SEG1_ARR_D;OUT_SEG1_ARR_H;OUT_SEG1_DP_D;OUT_SEG1_DP_H;NON_PRODUCTIVE_TIME_SPENT
ComDragagem2030;3807;23.0;265.0;11.75;0;0;0;1;16:44;0.0;0.0;4.17;4.17;DPW - CGC;CGC;43;BERÇO DPW 2;1;20:55;1;21:15;1;21:15;1;21:20;1;21:20;1;21:25;1;21:25;1;21:30;1;21:30;1;21:35;1;21:35;1;21:40;1;21:40;1;21:45;1;21:45;1;21:50;1;21:50;1;21:55;1;21:55;1;22:00;1;22:00;1;22:35;;;;;;;;;;;;;;;;;;;;;;;;;1;22:35;2;01:03;2;18:55;2;22:00;;;;;;;;;;;;;;;;;;;;;;;;;2;22:00;2;22:30;2;22:30;2;22:35;2;22:35;2;22:40;2;22:40;2;22:45;2;22:45;2;22:50;2;22:50;2;22:55;2;22:55;2;23:00;2;23:00;2;23:05;2;23:05;2;23:10;2;23:10;2;23:15;2;23:15;2;23:35;
ComDragagem2030;3808;23.0;255.0;11.75;0;0;0;1;15:41;0.0;0.0;5.42;5.42;DPW - CGC;CGC;44;BERÇO DPW 3;1;21:10;1;21:30;1;21:30;1;21:35;1;21:35;1;21:40;1;21:40;1;21:45;1;21:45;1;21:50;1;21:50;1;21:55;1;21:55;1;22:00;1;22:00;1;22:05;1;22:05;1;22:10;1;22:10;1;22:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;22:45;2;00:27;2;18:20;3;00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;00:00;3;00:10;3;00:10;3;00:15;3;00:15;3;00:20;3;00:20;3;00:25;3;00:25;3;00:30;3;00:30;3;00:35;3;00:35;3;00:40;3;00:40;3;00:45;3;00:45;3;00:50;3;00:50;3;01:10;
ComDragagem2030;3809;23.0;165.0;0.0;0;0;0;1;13:38;0.0;0.0;7.75;7.75;ELEVACOES;GSA - E;12;BERÇO ARM 16/17;1;21:25;1;21:45;1;21:45;1;21:50;1;21:50;1;21:55;1;21:55;1;22:00;1;22:00;1;22:05;1;22:05;1;22:10;1;22:10;1;22:15;1;22:15;1;22:20;1;22:20;1;22:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;22:55;2;01:53;3;05:00;3;05:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;05:45;3;05:55;3;05:55;3;06:00;3;06:00;3;06:05;3;06:05;3;06:10;3;06:10;3;06:15;3;06:15;3;06:20;3;06:20;3;06:25;3;06:25;3;06:30;3;06:30;3;06:50;
ComDragagem2030;3810;23.0;235.0;0.0;0;0;0;1;15:42;0.75;0.0;3.08;3.83;ELEVACOES;GSA - E;13;BERÇO ARM 19;1;19:35;1;19:55;1;19:55;1;20:00;1;20:00;1;20:05;1;20:05;1;20:10;1;20:10;1;20:15;1;20:15;1;20:20;1;20:20;1;20:25;1;20:25;1;21:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;21:00;1;23:45;4;05:05;4;05:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;05:50;4;06:00;4;06:00;4;06:05;4;06:05;4;06:10;4;06:10;4;06:15;4;06:15;4;06:20;4;06:20;4;06:25;4;06:25;4;06:30;4;06:30;4;06:50;
ComDragagem2030;3811;23.0;195.0;11.25;0;0;0;1;13:39;0.0;0.0;0.0;0.0;HIDROVIAS;GSM - I;15;BERÇO ARM 22/23;1;13:40;1;14:00;1;14:00;1;14:05;1;14:05;1;14:10;1;14:10;1;14:15;1;14:15;1;14:20;1;14:20;1;14:25;1;14:25;1;14:30;1;14:30;1;14:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;14:45;1;20:10;4;23:30;5;01:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;01:15;5;01:45;5;01:45;5;01:50;5;01:50;5;01:55;5;01:55;5;02:00;5;02:00;5;02:05;5;02:05;5;02:10;5;02:10;5;02:15;5;02:15;5;02:35;
ComDragagem2030;3812;23.0;185.0;10.75;0;0;0;1;16:44;0.0;0.0;0.0;0.0;SANTOSBR;CGC;52;BERÇO TECON 1.1;1;16:45;1;17:05;1;17:05;1;17:10;1;17:10;1;17:15;1;17:15;1;17:20;1;17:20;1;17:25;1;17:25;1;18:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18:00;1;19:18;2;12:10;2;13:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;13:15;2;13:45;2;13:45;2;13:50;2;13:50;2;13:55;2;13:55;2;14:00;2;14:00;2;14:05;2;14:05;2;14:25;
ComDragagem2030;3813;23.0;265.0;11.75;0;0;0;1;15:39;0.0;0.0;0.0;0.0;SANTOSBR;CGC;54;BERÇO TECON 2;1;15:40;1;16:00;1;16:00;1;16:05;1;16:05;1;16:10;1;16:10;1;16:15;1;16:15;1;16:20;1;16:20;1;16:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16:55;1;18:25;2;10:05;2;12:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;12:00;2;12:30;2;12:30;2;12:35;2;12:35;2;12:40;2;12:40;2;12:45;2;12:45;2;12:50;2;12:50;2;13:10;
ComDragagem2030;3814;23.0;155.0;8.25;0;0;0;1;12:35;0.0;0.0;0.0;0.0;STOLTHAVEN;GL;3;BERÇO AL 02;1;12:35;1;12:55;1;12:55;1;13:00;1;13:00;1;13:05;1;13:05;1;13:10;1;13:10;1;13:15;1;13:15;1;13:20;1;13:20;1;13:25;1;13:25;1;13:30;1;13:30;1;13:35;1;13:35;1;13:40;1;13:40;1;13:45;1;13:45;1;13:50;1;13:50;1;13:55;1;13:55;1;14:10;;;;;;;;;;;;;1;14:10;1;16:41;2;22:30;3;00:00;;;;;;;;;;;;;3;00:00;3;00:30;3;00:30;3;00:35;3;00:35;3;00:40;3;00:40;3;00:45;3;00:45;3;00:50;3;00:50;3;00:55;3;00:55;3;01:00;3;01:00;3;01:05;3;01:05;3;01:10;3;01:10;3;01:15;3;01:15;3;01:20;3;01:20;3;01:25;3;01:25;3;01:30;3;01:30;3;01:50;
ComDragagem2030;3815;23.0;185.0;10.25;0;0;0;1;12:35;0.0;0.0;0.33;0.33;STOLTHAVEN;GL;4;BERÇO AL 03;1;12:55;1;13:15;1;13:15;1;13:20;1;13:20;1;13:25;1;13:25;1;13:30;1;13:30;1;13:35;1;13:35;1;13:40;1;13:40;1;13:45;1;13:45;1;13:50;1;13:50;1;13:55;1;13:55;1;14:00;1;14:00;1;14:05;1;14:05;1;14:10;1;14:10;1;14:15;1;14:15;1;14:30;;;;;;;;;;;;;1;14:30;1;19:45;4;06:50;4;07:35;;;;;;;;;;;;;4;07:35;4;08:05;4;08:05;4;08:10;4;08:10;4;08:15;4;08:15;4;08:20;4;08:20;4;08:25;4;08:25;4;08:30;4;08:30;4;08:35;4;08:35;4;08:40;4;08:40;4;08:45;4;08:45;4;08:50;4;08:50;4;08:55;4;08:55;4;09:00;4;09:00;4;09:05;4;09:05;4;09:25;
ComDragagem2030;3816;38.0;250.0;0.0;0;0;0;1;15:36;0.58;0.0;2.42;3.0;TEG;GSA - E;56;BERÇO TEG;1;18:40;1;19:00;1;19:00;1;19:05;1;19:05;1;19:10;1;19:10;1;19:15;1;19:15;1;19:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;19:50;1;22:27;6;12:40;6;14:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;14:50;6;15:00;6;15:00;6;15:05;6;15:05;6;15:10;6;15:10;6;15:15;6;15:15;6;15:35;
ComDragagem2030;3817;23.0;195.0;9.25;0;0;1;1;13:41;0.0;0.0;0.17;0.17;TEV;RORO;58;BERÇO TEV;1;13:55;1;14:15;1;14:15;1;14:20;1;14:20;1;14:25;1;14:25;1;14:30;1;14:30;1;14:35;1;14:35;1;14:40;1;14:40;1;15:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15:15;1;17:34;2;14:35;2;15:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;15:20;2;15:50;2;15:50;2;15:55;2;15:55;2;16:00;2;16:00;2;16:05;2;16:05;2;16:10;2;16:10;2;16:15;2;16:15;2;16:35;
ComDragagem2030;3818;23.0;225.0;0.0;0;0;0;1;13:36;0.0;0.0;0.92;0.92;TGRAO;GSA - E;71;BERÇO OUT 2;1;14:35;1;14:55;1;14:55;1;15:00;1;15:00;1;15:05;1;15:05;1;15:10;1;15:10;1;15:15;1;15:15;1;15:20;1;15:20;1;15:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15:55;1;18:20;4;08:10;4;10:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;10:55;4;11:05;4;11:05;4;11:10;4;11:10;4;11:15;4;11:15;4;11:20;4;11:20;4;11:25;4;11:25;4;11:30;4;11:30;4;11:50;
ComDragagem2030;3819;23.0;225.0;0.0;0;0;0;1;15:39;0.0;0.0;2.0;2.0;TIPLAM - GSA - E;GSA - E;61;BERÇO TIPLAM 2;1;17:40;1;18:00;1;18:00;1;18:05;1;18:05;1;18:10;1;18:10;1;18:15;1;18:15;1;18:20;1;18:20;1;18:25;1;18:25;1;18:30;1;18:30;1;18:35;1;18:35;1;18:40;1;18:40;1;18:45;1;18:45;1;18:50;1;18:50;1;18:55;1;18:55;1;19:00;1;19:00;1;19:05;1;19:05;1;19:10;1;19:10;1;19:30;1;19:30;1;20:15;1;20:15;2;00:24;4;14:40;4;16:00;4;16:00;4;16:10;4;16:10;4;16:30;4;16:30;4;16:35;4;16:35;4;16:40;4;16:40;4;16:45;4;16:45;4;16:50;4;16:50;4;16:55;4;16:55;4;17:00;4;17:00;4;17:05;4;17:05;4;17:10;4;17:10;4;17:15;4;17:15;4;17:20;4;17:20;4;17:25;4;17:25;4;17:30;4;17:30;4;17:35;4;17:35;4;17:40;4;17:40;4;18:00;
ComDragagem2030;3820;23.0;245.0;0.0;0;0;0;1;16:42;0.0;0.0;1.17;1.17;TRANSPETRO;GL;2;BERÇO AL 01;1;17:55;1;18:15;1;18:15;1;18:20;1;18:20;1;18:25;1;18:25;1;18:30;1;18:30;1;18:35;1;18:35;1;18:40;1;18:40;1;18:45;1;18:45;1;18:50;1;18:50;1;18:55;1;18:55;1;19:00;1;19:00;1;19:05;1;19:05;1;19:10;1;19:10;1;19:15;1;19:15;1;19:50;;;;;;;;;;;;;1;19:50;2;03:44;4;04:00;4;04:45;;;;;;;;;;;;;4;04:45;4;04:55;4;04:55;4;05:00;4;05:00;4;05:05;4;05:05;4;05:10;4;05:10;4;05:15;4;05:15;4;05:20;4;05:20;4;05:25;4;05:25;4;05:30;4;05:30;4;05:35;4;05:35;4;05:40;4;05:40;4;05:45;4;05:45;4;05:50;4;05:50;4;05:55;4;05:55;4;06:15;
