SCENARIO_ID;ARRIVAL_ID;LOA;BEAM;DRAFT;TERMINAL_ID;TERMINAL_MARKET_CATEGORY;BERTH;CATEGORY;DETAILED_CATEGORY;PROCESS_TIME
S012;155;299.88;48.0;9.8;9;CGC;BERÇO BTP 1;CARGO;N/A;840
S012;156;330.03;48.0;14.0;9;CGC;BERÇO BTP 3;CARGO;N/A;1395
S012;157;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO ARM 25;PASSENGER;N/A;635
S012;158;190.0;32.0;6.06;23;CGNC;BERÇO ARM 38;CARGO;N/A;1865
S012;159;323.0;44.0;8.65;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;570
S012;160;218.45;30.0;7.6;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1175
S012;161;229.0;32.0;6.8;46;GSA - E;BERÇO OUT 2;CARGO;N/A;3595
S012;162;299.9;45.0;14.5;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1400
S012;163;270.9;43.0;10.5;51;CGC;BERÇO DPW 1;CARGO;N/A;2080
S012;164;170.7;27.0;9.81;8;CGNC;BERÇO ARM 35P2;CARGO;N/A;7675
S012;165;168.03;26.0;9.4;51;CGC;BERÇO DPW 2;CARGO;N/A;810
S012;166;248.97;44.0;9.3;47;GL;BERÇO AL 01;CARGO;N/A;4775
S012;167;199.98;32.0;11.7;25;CGNC;BERÇO ARM 35P1;CARGO;N/A;14035
S012;169;300.07;48.0;13.4;9;CGC;BERÇO BTP 1;CARGO;N/A;1025
S012;170;225.0;32.2;7.24;37;GSA - E;BERÇO TEAG;CARGO;N/A;7945
S012;171;200.0;36.0;10.9;32;CGC;BERÇO TECON 3;CARGO;N/A;1220
S012;173;182.5;32.0;9.5;47;GL;BERÇO AL 01;CARGO;N/A;1580
S012;175;222.14;30.0;10.1;32;CGC;BERÇO TECON 1.2;CARGO;N/A;705
S012;177;299.95;48.0;8.9;9;CGC;BERÇO BTP 2;CARGO;N/A;1240
S012;178;156.53;25.0;7.8;59;GL;BERÇO AL 03;CARGO;N/A;2200
S012;179;299.97;49.0;11.0;9;CGC;BERÇO BTP 2;CARGO;N/A;1345
S012;180;180.0;29.0;7.8;47;GL;BERÇO AL 02;CARGO;N/A;550
S012;181;334.07;42.0;10.7;9;CGC;BERÇO BTP 3;CARGO;N/A;1425
S012;182;333.2;48.0;11.7;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1345
S012;183;328.46;48.0;10.7;9;CGC;BERÇO BTP 1;CARGO;N/A;1905
S012;184;208.85;30.0;10.3;51;CGC;BERÇO DPW 1;CARGO;N/A;795
S012;185;189.99;32.0;7.62;25;CGNC;BERÇO ARM 31;CARGO;N/A;3050
S012;186;333.99;42.0;9.7;51;CGC;BERÇO DPW 1;CARGO;N/A;1995
S012;187;189.99;32.0;6.54;39;GSA - E;BERÇO ARM 39;CARGO;N/A;8330
S012;188;160.0;25.0;7.5;59;GL;BERÇO AL 02;CARGO;N/A;2640
S012;189;228.99;32.0;6.6;40;GSA - E;BERÇO TGG;CARGO;N/A;5165
S012;190;275.0;40.0;13.3;32;CGC;BERÇO TECON 3;CARGO;N/A;870
S012;191;228.62;32.0;8.3;51;CGC;BERÇO DPW 1;CARGO;N/A;915
S012;192;299.9;48.0;11.3;9;CGC;BERÇO BTP 3;CARGO;N/A;1325
S012;193;323.0;44.0;8.6;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;905
S012;194;275.0;40.04;12.0;51;CGC;BERÇO DPW 2;CARGO;N/A;1450
S012;195;88.8;19.0;5.0;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;1130
S012;196;270.07;42.0;10.9;9;CGC;BERÇO BTP 2;CARGO;N/A;1490
S012;199;183.1;32.0;10.0;54;GL;BERÇO DOW;CARGO;N/A;1205
S012;200;185.97;35.0;8.35;32;CGC;BERÇO TECON 1.2;CARGO;N/A;845
S012;201;182.47;25.0;7.5;32;CGC;BERÇO TECON 2;CARGO;N/A;610
S012;202;255.4;37.0;12.9;51;CGC;BERÇO DPW 1;CARGO;N/A;1145
S012;203;228.99;32.0;7.16;23;CGNC;BERÇO ARM 38;CARGO;N/A;6900
S012;205;254.73;37.0;10.8;32;CGC;BERÇO TECON 1.1;CARGO;N/A;515
S012;206;169.37;27.0;5.33;58;GSM - E;BERÇO USIMINAS 4;CARGO;N/A;7065
S012;207;229.0;32.0;8.98;46;GSA - E;BERÇO OUT 3;CARGO;N/A;3345
S012;208;199.94;32.0;7.6;45;RORO;BERÇO TEV;CARGO;RO-RO;2615
S012;209;85.34;18.0;5.0;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;4330
S012;212;179.97;30.0;10.46;28;CGNC;BERÇO CS 02;CARGO;N/A;5515
S012;213;177.85;28.0;10.16;27;CGNC;BERÇO ARM 13/14;CARGO;N/A;18235
S012;214;119.9;22.0;7.6;2;GL;BERÇO Ageo I;CARGO;N/A;2900
S012;216;270.93;43.0;10.0;32;CGC;BERÇO TECON 1.2;CARGO;N/A;915
S012;217;160.0;25.0;6.8;2;GL;BERÇO IB OE;CARGO;N/A;5405
S012;218;82.3;17.0;4.4;53;CGNC;BERÇO SAIPEM 3;CARGO;N/A;1100
S012;219;183.1;32.0;9.8;30;CGNC;BERÇO AL 04;CARGO;N/A;3625
S012;221;266.65;36.0;12.3;32;CGC;BERÇO TECON 2;CARGO;N/A;770
S012;222;185.97;35.0;9.45;51;CGC;BERÇO DPW 1;CARGO;N/A;725
S012;223;299.99;48.0;10.6;9;CGC;BERÇO BTP 1;CARGO;N/A;1255
S012;224;183.1;33.0;9.6;2;GL;BERÇO IB BC;CARGO;N/A;3555
S012;225;222.15;30.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;370
S012;226;172.0;28.0;7.7;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1175
S012;227;199.9;32.0;8.12;29;CGNC;BERÇO ARM 34;CARGO;N/A;2465
S012;228;333.33;38.0;8.55;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;685
S012;229;336.0;51.0;13.3;51;CGC;BERÇO DPW 2;CARGO;N/A;4590
S012;232;336.0;51.0;14.4;32;CGC;BERÇO TECON 2;CARGO;N/A;1315
S012;233;227.97;37.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;1240
S012;234;300.4;40.0;11.5;9;CGC;BERÇO BTP 3;CARGO;N/A;735
S012;237;82.3;17.0;5.0;53;CGNC;BERÇO SAIPEM 2;CARGO;N/A;5315
S012;238;183.0;32.0;8.0;47;GL;BERÇO AL 01;CARGO;N/A;1930
S012;239;333.2;48.0;11.8;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1640
S012;240;189.9;32.31;7.0;56;nan;BERÇO TIPLAM 3;CARGO;N/A;4250
S012;242;305.0;50.0;8.52;11;PASSAGEIROS;BERÇO 25 + FRIG;PASSENGER;N/A;635
S012;243;229.0;37.0;7.5;40;GSA - E;BERÇO TGG;CARGO;N/A;3900
S012;244;331.43;52.0;8.65;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;620
S012;245;272.05;40.0;10.7;32;CGC;BERÇO TECON 3;CARGO;N/A;995
S012;246;260.66;32.0;11.4;51;CGC;BERÇO DPW 1;CARGO;N/A;1055
S012;248;335.93;51.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;1410
S012;250;299.9;45.0;10.75;32;CGC;BERÇO TECON 2;CARGO;N/A;3035
S012;251;116.9;18.0;4.6;2;GL;BERÇO IB SP;CARGO;N/A;1265
S012;252;199.97;32.0;9.0;45;RORO;BERÇO TEV;CARGO;RO-RO;700
S012;253;272.02;40.0;13.2;9;CGC;BERÇO BTP 1;CARGO;N/A;1775
S012;254;199.0;32.0;8.8;45;RORO;BERÇO TEV;CARGO;RO-RO;790
S012;259;188.0;32.0;6.4;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;1870
S012;260;323.0;44.0;8.5;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;710
S012;261;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;640
S012;266;333.2;48.0;14.4;32;CGC;BERÇO TECON 1.2;CARGO;N/A;2345
S012;268;183.1;33.0;7.9;30;CGNC;BERÇO AL 03;CARGO;N/A;2495
S012;269;183.1;32.0;9.5;1;GL;BERÇO IB SP;CARGO;N/A;4540
S012;271;88.8;19.0;5.3;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;1080
S012;24;199.9;32.0;6.6;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;2030
S012;30;225.0;32.0;8.0;4;CGNC;BERÇO ARM 32;CARGO;N/A;1145
S012;38;224.96;33.0;7.0;46;GSA - E;BERÇO OUT 3;CARGO;N/A;545
S012;76;204.35;32.0;11.6;52;CGNC;BERÇO DPW 4;CARGO;N/A;905
S012;77;142.4;23.0;7.0;2;GL;BERÇO IB OE;CARGO;N/A;1810
S012;80;183.06;32.0;11.4;2;GL;BERÇO Ageo I;CARGO;N/A;920
S012;87;335.93;51.0;13.3;32;CGC;BERÇO TECON 3;CARGO;N/A;530
S012;92;270.9;43.0;10.8;51;CGC;BERÇO DPW 1;CARGO;N/A;2025
S012;98;186.07;32.0;8.2;2;GL;BERÇO IB SP;CARGO;N/A;1120
S012;105;213.88;32.0;8.5;9;CGC;BERÇO VAL;CARGO;N/A;250
S012;106;229.2;38.0;7.9;27;CGNC;BERÇO ARM 12A;CARGO;N/A;6675
S012;108;231.0;32.0;11.5;32;CGC;BERÇO TECON 2;CARGO;N/A;720
S012;111;182.47;25.0;7.6;32;CGC;BERÇO TECON 1.1;CARGO;N/A;295
S012;112;177.9;33.0;8.2;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;6595
S012;113;294.1;32.25;12.55;51;CGC;BERÇO DPW 2;CARGO;N/A;735
S012;117;329.86;48.0;12.4;9;CGC;BERÇO BTP 2;CARGO;N/A;1470
S012;119;134.75;21.0;7.9;2;GL;BERÇO IB BC;CARGO;N/A;2265
S012;121;255.0;37.0;10.3;32;CGC;BERÇO TECON 1.2;CARGO;N/A;95
S012;123;183.05;32.23;8.8;47;GL;BERÇO AL 01;CARGO;N/A;2745
S012;124;88.8;19.0;4.9;53;CGNC;BERÇO SAIPEM 2;CARGO;N/A;2910
S012;127;199.99;36.0;8.65;29;CGNC;BERÇO ARM 34;CARGO;N/A;2295
