SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;TERMINAL;MARKET_CATEGORY;BERTH_ID;BERTH;IN_SEG1_ARR_D;IN_SEG1_ARR_H;IN_SEG1_DP_D;IN_SEG1_DP_H;IN_SEG2_ARR_D;IN_SEG2_ARR_H;IN_SEG2_DP_D;IN_SEG2_DP_H;IN_SEG3_ARR_D;IN_SEG3_ARR_H;IN_SEG3_DP_D;IN_SEG3_DP_H;IN_SEG4_ARR_D;IN_SEG4_ARR_H;IN_SEG4_DP_D;IN_SEG4_DP_H;IN_SEG5_ARR_D;IN_SEG5_ARR_H;IN_SEG5_DP_D;IN_SEG5_DP_H;IN_SEG6_ARR_D;IN_SEG6_ARR_H;IN_SEG6_DP_D;IN_SEG6_DP_H;IN_SEG7_ARR_D;IN_SEG7_ARR_H;IN_SEG7_DP_D;IN_SEG7_DP_H;IN_SEG8_ARR_D;IN_SEG8_ARR_H;IN_SEG8_DP_D;IN_SEG8_DP_H;IN_SEG9_ARR_D;IN_SEG9_ARR_H;IN_SEG9_DP_D;IN_SEG9_DP_H;IN_SEG10_ARR_D;IN_SEG10_ARR_H;IN_SEG10_DP_D;IN_SEG10_DP_H;IN_SEG11_ARR_D;IN_SEG11_ARR_H;IN_SEG11_DP_D;IN_SEG11_DP_H;IN_SEG12_ARR_D;IN_SEG12_ARR_H;IN_SEG12_DP_D;IN_SEG12_DP_H;IN_SEG13_ARR_D;IN_SEG13_ARR_H;IN_SEG13_DP_D;IN_SEG13_DP_H;IN_SEG14_ARR_D;IN_SEG14_ARR_H;IN_SEG14_DP_D;IN_SEG14_DP_H;IN_SEG15_ARR_D;IN_SEG15_ARR_H;IN_SEG15_DP_D;IN_SEG15_DP_H;IN_SEG16_ARR_D;IN_SEG16_ARR_H;IN_SEG16_DP_D;IN_SEG16_DP_H;IN_SEG17_ARR_D;IN_SEG17_ARR_H;IN_SEG17_DP_D;IN_SEG17_DP_H;BERTH_ARR_D;BERTH_ARR_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DP_D;BERTH_DP_H;OUT_SEG17_ARR_D;OUT_SEG17_ARR_H;OUT_SEG17_DP_D;OUT_SEG17_DP_H;OUT_SEG16_ARR_D;OUT_SEG16_ARR_H;OUT_SEG16_DP_D;OUT_SEG16_DP_H;OUT_SEG15_ARR_D;OUT_SEG15_ARR_H;OUT_SEG15_DP_D;OUT_SEG15_DP_H;OUT_SEG14_ARR_D;OUT_SEG14_ARR_H;OUT_SEG14_DP_D;OUT_SEG14_DP_H;OUT_SEG13_ARR_D;OUT_SEG13_ARR_H;OUT_SEG13_DP_D;OUT_SEG13_DP_H;OUT_SEG12_ARR_D;OUT_SEG12_ARR_H;OUT_SEG12_DP_D;OUT_SEG12_DP_H;OUT_SEG11_ARR_D;OUT_SEG11_ARR_H;OUT_SEG11_DP_D;OUT_SEG11_DP_H;OUT_SEG10_ARR_D;OUT_SEG10_ARR_H;OUT_SEG10_DP_D;OUT_SEG10_DP_H;OUT_SEG9_ARR_D;OUT_SEG9_ARR_H;OUT_SEG9_DP_D;OUT_SEG9_DP_H;OUT_SEG8_ARR_D;OUT_SEG8_ARR_H;OUT_SEG8_DP_D;OUT_SEG8_DP_H;OUT_SEG7_ARR_D;OUT_SEG7_ARR_H;OUT_SEG7_DP_D;OUT_SEG7_DP_H;OUT_SEG6_ARR_D;OUT_SEG6_ARR_H;OUT_SEG6_DP_D;OUT_SEG6_DP_H;OUT_SEG5_ARR_D;OUT_SEG5_ARR_H;OUT_SEG5_DP_D;OUT_SEG5_DP_H;OUT_SEG4_ARR_D;OUT_SEG4_ARR_H;OUT_SEG4_DP_D;OUT_SEG4_DP_H;OUT_SEG3_ARR_D;OUT_SEG3_ARR_H;OUT_SEG3_DP_D;OUT_SEG3_DP_H;OUT_SEG2_ARR_D;OUT_SEG2_ARR_H;OUT_SEG2_DP_D;OUT_SEG2_DP_H;OUT_SEG1_ARR_D;OUT_SEG1_ARR_H;OUT_SEG1_DP_D;OUT_SEG1_DP_H;NON_PRODUCTIVE_TIME_SPENT
S2025;3404;32.0;229.0;6.91;0;0;0;-9;00:30;250.17;0.0;23.83;274.0;XXXIX;GSA - E;28;BERÇO ARM 37;2;10:30;2;10:50;2;10:50;2;10:55;2;10:55;2;11:00;2;11:00;2;11:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;11:35;2;11:35;5;03:10;5;09:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;09:30;5;09:40;5;09:40;5;09:45;5;09:45;5;09:50;5;09:50;5;10:10;
S2025;3409;32.0;229.0;7.5;0;0;0;-9;05:00;236.17;0.0;33.08;269.25;TGG;GSA - E;59;BERÇO TGG;2;10:15;2;10:35;2;10:35;2;10:40;2;10:40;2;10:45;2;10:45;2;10:50;2;10:50;2;11:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;11:25;2;13:44;3;14:35;3;16:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;16:10;3;16:20;3;16:20;3;16:25;3;16:25;3;16:30;3;16:30;3;16:35;3;16:35;3;16:55;
S2025;3414;32.0;199.98;6.22;0;0;0;-9;08:06;267.5;0.0;109.92;377.42;ELEVACOES;GSA - E;12;BERÇO ARM 16/17;7;01:35;7;01:55;7;01:55;7;02:00;7;02:00;7;02:05;7;02:05;7;02:10;7;02:10;7;02:15;7;02:15;7;02:20;7;02:20;7;02:25;7;02:25;7;02:30;7;02:30;7;03:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;03:05;7;06:00;10;05:45;10;06:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;06:30;10;06:40;10;06:40;10;06:45;10;06:45;10;06:50;10;06:50;10;06:55;10;06:55;10;07:00;10;07:00;10;07:05;10;07:05;10;07:10;10;07:10;10;07:15;10;07:15;10;07:35;
S2025;3416;32.0;190.0;6.5;0;0;0;-9;09:55;257.92;98.58;139.92;496.42;ELEVACOES;GSA - E;12;BERÇO ARM 16/17;12;02:20;12;02:40;12;02:40;12;02:45;12;02:45;12;02:50;12;02:50;12;02:55;12;02:55;12;03:00;12;03:00;12;03:05;12;03:05;12;03:10;12;03:10;12;03:15;12;03:15;12;03:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;03:50;12;07:35;13;19:55;13;20:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;20:40;13;20:50;13;20:50;13;20:55;13;20:55;13;21:00;13;21:00;13;21:05;13;21:05;13;21:10;13;21:10;13;21:15;13;21:15;13;21:20;13;21:20;13;21:25;13;21:25;13;21:45;
S2025;3421;32.0;225.0;6.91;0;0;0;-9;16:30;278.08;56.5;97.33;431.92;COFCO;GSA - E;10;BERÇO ARM 13/14;9;16:25;9;16:45;9;16:45;9;16:50;9;16:50;9;16:55;9;16:55;9;17:00;9;17:00;9;17:05;9;17:05;9;17:10;9;17:10;9;17:15;9;17:15;9;17:20;9;17:20;9;17:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;17:55;9;23:11;12;09:55;12;15:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;15:00;12;15:10;12;15:10;12;15:15;12;15:15;12;15:20;12;15:20;12;15:25;12;15:25;12;15:30;12;15:30;12;15:35;12;15:35;12;15:40;12;15:40;12;15:45;12;15:45;12;16:05;
S2025;3427;19.0;119.95;7.0;0;0;0;-8;05:55;210.08;0.0;19.25;229.33;TRANSPETRO;GL;2;BERÇO AL 01;1;19:15;1;19:35;1;19:35;1;19:40;1;19:40;1;19:45;1;19:45;1;19:50;1;19:50;1;19:55;1;19:55;1;20:00;1;20:00;1;20:05;1;20:05;1;20:10;1;20:10;1;20:15;1;20:15;1;20:20;1;20:20;1;20:25;1;20:25;1;20:30;1;20:30;1;20:35;1;20:35;1;20:50;;;;;;;;;;;;;1;20:50;2;04:27;2;17:40;2;18:25;;;;;;;;;;;;;2;18:25;2;18:55;2;18:55;2;19:00;2;19:00;2;19:05;2;19:05;2;19:10;2;19:10;2;19:15;2;19:15;2;19:20;2;19:20;2;19:25;2;19:25;2;19:30;2;19:30;2;19:35;2;19:35;2;19:40;2;19:40;2;19:45;2;19:45;2;19:50;2;19:50;2;19:55;2;19:55;2;20:15;
S2025;3446;33.0;229.0;7.83;0;0;0;-7;02:36;245.67;0.0;94.25;339.92;ELEVACOES;GSA - E;13;BERÇO ARM 19;7;06:35;7;06:55;7;06:55;7;07:00;7;07:00;7;07:05;7;07:05;7;07:10;7;07:10;7;07:15;7;07:15;7;07:20;7;07:20;7;07:25;7;07:25;7;08:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;08:00;7;12:27;12;12:40;12;14:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;14:50;12;15:00;12;15:00;12;15:05;12;15:05;12;15:10;12;15:10;12;15:15;12;15:15;12;15:20;12;15:20;12;15:25;12;15:25;12;15:30;12;15:30;12;15:50;
S2025;3450;33.0;189.93;6.8;0;0;0;-7;08:00;184.0;0.0;0.0;184.0;TIPLAM - GSA - E;GSA - E;62;BERÇO TIPLAM 3;1;00:00;1;00:20;1;00:20;1;00:25;1;00:25;1;00:30;1;00:30;1;00:35;1;00:35;1;00:40;1;00:40;1;00:45;1;00:45;1;00:50;1;00:50;1;00:55;1;00:55;1;01:00;1;01:00;1;01:05;1;01:05;1;01:10;1;01:10;1;01:15;1;01:15;1;01:20;1;01:20;1;01:25;1;01:25;1;01:30;1;01:30;1;01:50;1;01:50;1;02:35;1;02:35;1;05:26;3;06:30;3;07:15;3;07:15;3;07:25;3;07:25;3;07:45;3;07:45;3;07:50;3;07:50;3;07:55;3;07:55;3;08:00;3;08:00;3;08:05;3;08:05;3;08:10;3;08:10;3;08:15;3;08:15;3;08:20;3;08:20;3;08:25;3;08:25;3;08:30;3;08:30;3;08:35;3;08:35;3;08:40;3;08:40;3;08:45;3;08:45;3;08:50;3;08:50;3;08:55;3;08:55;3;09:15;
S2025;3461;37.0;209.99;10.71;0;0;0;-7;21:00;184.42;64.42;80.58;329.42;ADM;GSA - E;30;BERÇO ARM 39;7;14:25;7;14:45;7;14:45;7;14:50;7;14:50;7;14:55;7;14:55;7;15:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;15:30;7;18:16;8;11:40;8;13:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;13:00;8;13:10;8;13:10;8;13:15;8;13:15;8;13:20;8;13:20;8;13:40;
S2025;3464;32.0;225.0;7.16;0;0;0;-6;00:30;246.0;84.92;118.42;449.33;ELEVACOES;GSA - E;13;BERÇO ARM 19;12;17:50;12;18:10;12;18:10;12;18:15;12;18:15;12;18:20;12;18:20;12;18:25;12;18:25;12;18:30;12;18:30;12;18:35;12;18:35;12;18:40;12;18:40;12;19:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;19:15;12;21:43;14;20:45;15;03:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;03:30;15;03:40;15;03:40;15;03:45;15;03:45;15;03:50;15;03:50;15;03:55;15;03:55;15;04:00;15;04:00;15;04:05;15;04:05;15;04:10;15;04:10;15;04:30;
S2025;3466;32.0;228.99;7.2;0;0;0;-6;03:30;287.17;0.0;166.75;453.92;TGRAO;GSA - E;71;BERÇO OUT 2;13;01:25;13;01:45;13;01:45;13;01:50;13;01:50;13;01:55;13;01:55;13;02:00;13;02:00;13;02:05;13;02:05;13;02:10;13;02:10;13;02:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;02:45;13;02:45;18;23:50;19;02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;02:00;19;02:10;19;02:10;19;02:15;19;02:15;19;02:20;19;02:20;19;02:25;19;02:25;19;02:30;19;02:30;19;02:35;19;02:35;19;02:55;
S2025;3468;32.0;229.0;7.05;0;0;0;-6;05:45;249.42;125.67;99.42;474.5;COFCO;GSA - E;9;BERÇO ARM 12A;14;00:15;14;00:35;14;00:35;14;00:40;14;00:40;14;00:45;14;00:45;14;00:50;14;00:50;14;00:55;14;00:55;14;01:00;14;01:00;14;01:05;14;01:05;14;01:10;14;01:10;14;01:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;01:45;14;05:34;17;09:05;17;12:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;12:10;17;12:20;17;12:20;17;12:25;17;12:25;17;12:30;17;12:30;17;12:35;17;12:35;17;12:40;17;12:40;17;12:45;17;12:45;17;12:50;17;12:50;17;12:55;17;12:55;17;13:15;
S2025;3475;40.0;299.95;9.4;0;0;0;-6;13:00;174.25;128.17;69.67;372.08;SANTOSBR;CGC;54;BERÇO TECON 2;10;01:05;10;01:25;10;01:25;10;01:30;10;01:30;10;01:35;10;01:35;10;01:40;10;01:40;10;01:45;10;01:45;10;02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;02:00;10;04:58;11;08:05;11;08:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;08:50;11;09:20;11;09:20;11;09:25;11;09:25;11;09:30;11;09:30;11;09:35;11;09:35;11;09:40;11;09:40;11;10:00;
S2025;3490;32.0;183.1;6.8;0;0;0;-5;12:00;133.92;16.5;20.83;171.25;TRANSPETRO;GL;3;BERÇO AL 02;2;15:15;2;15:35;2;15:35;2;15:40;2;15:40;2;15:45;2;15:45;2;15:50;2;15:50;2;15:55;2;15:55;2;16:00;2;16:00;2;16:05;2;16:05;2;16:10;2;16:10;2;16:15;2;16:15;2;16:20;2;16:20;2;16:25;2;16:25;2;16:30;2;16:30;2;16:35;2;16:35;2;17:10;;;;;;;;;;;;;2;17:10;2;18:58;4;01:30;4;02:15;;;;;;;;;;;;;4;02:15;4;02:25;4;02:25;4;02:30;4;02:30;4;02:35;4;02:35;4;02:40;4;02:40;4;02:45;4;02:45;4;02:50;4;02:50;4;02:55;4;02:55;4;03:00;4;03:00;4;03:05;4;03:05;4;03:10;4;03:10;4;03:15;4;03:15;4;03:20;4;03:20;4;03:25;4;03:25;4;03:45;
S2025;3491;32.0;199.99;6.9;0;0;0;-5;15:00;144.0;61.5;108.0;313.5;TEAG;GSA - E;51;BERÇO TEAG;8;16:30;8;16:50;8;16:50;8;16:55;8;16:55;8;17:00;8;17:00;8;17:05;8;17:05;8;17:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;17:40;8;17:40;10;21:50;10;22:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;22:35;10;22:45;10;22:45;10;22:50;10;22:50;10;22:55;10;22:55;10;23:00;10;23:00;10;23:20;
S2025;3504;32.0;199.96;10.96;0;0;0;-4;11:48;122.67;87.0;80.58;290.25;ADM;GSA - E;30;BERÇO ARM 39;8;14:05;8;14:25;8;14:25;8;14:30;8;14:30;8;14:35;8;14:35;8;15:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;15:10;8;16:34;9;07:30;9;09:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;09:30;9;09:40;9;09:40;9;09:45;9;09:45;9;09:50;9;09:50;9;10:10;
