SCENARIO_ID;ARRIVAL_ID;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;MARKET_CATEGORY
S2025;3673;0.92;5.67;3.75;10.33;CGNC
S2025;3674;19.0;2.83;0.33;22.17;CGC
S2025;3675;254.08;387.75;24.25;666.08;GSA - E
S2025;3676;1.0;0.0;3.0;4.0;CGC
S2025;3677;102.92;146.83;16.83;266.58;GSA - E
S2025;3678;0.0;0.0;7.67;7.67;CGC
S2025;3679;36.75;201.08;142.92;380.75;GL
S2025;3680;46.75;37.75;291.75;376.25;GSM - I
S2025;3681;18.83;240.0;21.0;279.83;GSA - I
S2025;3682;0.0;0.0;0.33;0.33;CGNC
S2025;3683;5.25;31.67;3.17;40.08;CGC
S2025;3684;1.17;4.92;0.0;6.08;CGC
S2025;3685;1.0;4.08;0.0;5.08;CGC
S2025;3686;28.58;54.67;2.67;85.92;GSA - E
S2025;3687;0.0;0.0;3.75;3.75;GSM - I
S2025;3688;0.0;0.0;2.42;2.42;GSA - E
S2025;3689;0.0;0.0;0.83;0.83;GL
S2025;3690;0.92;0.0;6.08;7.0;CGC
S2025;3691;4.08;20.08;3.33;27.5;CGNC
S2025;3692;0.0;0.08;1.5;1.58;CGC
S2025;3693;2.0;19.58;0.0;21.58;GSM - I
S2025;3694;0.0;0.0;0.0;0.0;GL
S2025;3695;0.0;13.83;0.0;13.83;CGC
S2025;3696;0.0;0.0;1.08;1.08;GL
S2025;3697;0.0;0.0;0.25;0.25;CGC
S2025;3698;7.08;0.0;6.92;14.0;CGC
S2025;3699;3.92;24.92;0.0;28.83;GSA - E
S2025;3700;0.0;0.0;0.25;0.25;GL
S2025;3701;29.33;176.75;35.0;241.08;GSA - E
S2025;3702;6.25;0.0;3.92;10.17;GSA - E
S2025;3703;20.25;1.5;10.83;32.58;CGC
S2025;3704;0.0;0.0;0.0;0.0;CGC
S2025;3705;0.0;1.75;0.0;1.75;CGC
S2025;3706;0.0;0.42;0.0;0.42;GL
S2025;3707;3.92;19.75;0.0;23.67;CGC
S2025;3708;4.67;0.0;0.0;4.67;CGC
S2025;3709;34.0;5.25;6.42;45.67;CGC
S2025;3710;42.33;42.17;15.08;99.58;CGC
S2025;3711;38.33;240.75;41.58;320.67;GSA - E
S2025;3712;0.25;0.0;0.5;0.75;CGNC
S2025;3713;2.08;19.58;2.25;23.92;GSM - I
S2025;3714;16.83;233.92;26.42;277.17;GSA - E
S2025;3715;0.0;0.0;0.0;0.0;CGNC
S2025;3716;17.58;105.33;22.75;145.67;GSA - E
S2025;3717;0.0;0.0;0.42;0.42;CGC
S2025;3718;0.0;0.0;0.33;0.33;CGC
S2025;3719;14.58;126.83;8.25;149.67;GL
S2025;3720;0.0;0.0;0.5;0.5;GL
S2025;3721;0.0;0.08;0.0;0.08;CGC
S2025;3722;0.0;0.0;1.67;1.67;CGNC
S2025;3723;0.0;0.0;0.42;0.42;GL
S2025;3724;0.17;0.0;0.0;0.17;CGC
S2025;3725;13.33;1.0;108.67;123.0;GSM - I
S2025;3726;40.83;339.5;81.42;461.75;GSA - E
S2025;3727;1.42;3.92;1.67;7.0;GL
S2025;3728;1.33;0.0;1.5;2.83;RORO
S2025;3729;8.33;180.5;7.33;196.17;GSM - I
S2025;3730;0.0;0.0;3.08;3.08;GL
S2025;3731;0.0;8.5;0.0;8.5;CGC
S2025;3732;5.17;7.17;0.0;12.33;CGNC
S2025;3733;2.33;0.0;0.0;2.33;GL
S2025;3734;19.75;245.92;17.58;283.25;GSA - E
S2025;3735;6.83;0.0;0.0;6.83;CGC
S2025;3736;14.92;9.17;0.0;24.08;GSA - E
S2025;3737;0.0;0.0;0.25;0.25;CGNC
S2025;3738;1.5;5.5;0.0;7.0;CGNC
S2025;3739;27.17;18.42;0.0;45.58;GSA - E
S2025;3740;1.33;0.0;1.75;3.08;GL
S2025;3741;4.83;12.83;0.0;17.67;GSA - E
S2025;3742;0.0;0.0;2.58;2.58;GL
S2025;3743;58.17;111.83;17.58;187.58;GSA - E
S2025;3744;1.42;20.92;0.0;22.33;GL
S2025;3745;0.0;0.0;0.58;0.58;RORO
S2025;3746;27.92;63.5;71.17;162.58;CGC
S2025;3747;4.83;0.0;0.17;5.0;CGNC
S2025;3748;0.0;0.0;0.08;0.08;CGC
S2025;3749;0.0;0.0;0.75;0.75;CGNC
S2025;3750;2.67;19.17;17.58;39.42;CGC
S2025;3751;4.0;38.42;15.08;57.5;CGC
S2025;3752;0.0;0.0;0.08;0.08;CGC
S2025;3753;0.58;0.0;0.0;0.58;CGC
S2025;3754;22.08;84.5;3.75;110.33;GSA - E
S2025;3755;0.0;0.0;1.42;1.42;CGC
S2025;3756;3.83;0.0;24.17;28.0;GL
S2025;3757;215.17;430.17;138.33;783.67;CGC
S2025;3758;0.0;0.0;0.0;0.0;GSM - I
S2025;3759;1.17;14.42;0.0;15.58;GSA - E
S2025;3760;1.25;6.58;1.67;9.5;CGNC
S2025;3761;1.25;2.58;0.0;3.83;CGC
S2025;3762;0.0;0.0;0.25;0.25;CGNC
S2025;3763;0.0;0.0;3.67;3.67;CGNC
S2025;3764;0.0;0.0;0.83;0.83;CGC
S2025;3765;1.5;12.08;2.5;16.08;CGC
S2025;3766;0.0;0.0;1.17;1.17;GL
S2025;3767;0.0;0.0;0.0;0.0;CGC
S2025;3768;0.0;0.0;6.83;6.83;CGC
S2025;3769;0.0;0.0;8.58;8.58;GSA - E
S2025;3770;1.83;22.75;14.5;39.08;CGC
S2025;3771;14.58;22.17;116.33;153.08;GSM - I
S2025;3772;0.0;0.0;0.92;0.92;CGC
S2025;3773;0.0;0.0;0.67;0.67;GL
S2025;3774;0.0;0.0;0.0;0.0;CGC
S2025;3775;0.0;0.0;0.17;0.17;CGNC
S2025;3776;45.5;7.33;23.5;76.33;CGC
S2025;3777;0.75;0.0;1.08;1.83;RORO
S2025;3778;0.0;0.0;2.67;2.67;CGC
S2025;3779;0.0;7.92;0.0;7.92;CGC
S2025;3780;63.17;11.83;17.58;92.58;CGC
S2025;3781;2.67;44.92;3.58;51.17;RORO
S2025;3782;0.0;6.5;0.0;6.5;CGC
S2025;3783;39.75;448.42;23.33;511.5;GSA - E
S2025;3784;3.17;0.0;36.33;39.5;CGNC
S2025;3785;0.0;0.0;1.25;1.25;CGNC
S2025;3786;0.0;6.5;0.0;6.5;GSA - E
S2025;3787;0.0;5.33;0.0;5.33;RORO
S2025;3788;0.0;0.0;0.42;0.42;GL
S2025;3789;49.58;107.67;291.25;448.5;GSM - I
S2025;3790;74.08;131.0;18.42;223.5;GSA - E
S2025;3791;1.67;15.25;0.0;16.92;CGC
S2025;3792;0.67;0.08;0.42;1.17;CGC
S2025;3793;13.17;0.33;0.0;13.5;CGC
S2025;3794;0.0;0.0;0.0;0.0;GL
S2025;3795;0.0;0.0;0.83;0.83;CGNC
S2025;3796;0.0;12.08;0.0;12.08;CGC
S2025;3797;1.42;0.0;16.92;18.33;CGNC
S2025;3798;1.83;55.5;0.0;57.33;GSA - I
S2025;3799;0.0;0.0;0.0;0.0;GL
S2025;3800;1.33;30.0;4.92;36.25;RORO
S2025;3801;0.0;0.0;1.17;1.17;CGC
S2025;3802;0.0;0.0;0.25;0.25;GSA - E
S2025;3803;24.83;57.75;0.0;82.58;GSA - E
S2025;3804;18.08;37.17;18.0;73.25;CGNC
S2025;3805;10.42;120.67;16.08;147.17;GSA - E
S2025;3806;0.92;11.58;3.0;15.5;CGC
S2025;3807;2.25;7.83;45.92;56.0;GL
S2025;3808;0.0;0.0;0.0;0.0;GL
S2025;3809;0.0;0.0;2.5;2.5;CGNC
S2025;3810;0.0;0.0;0.33;0.33;GSA - E
S2025;3811;0.0;0.0;0.17;0.17;GSA - E
S2025;3812;12.33;3.83;12.42;28.58;CGC
S2025;3813;22.58;162.33;21.75;206.67;GSA - E
S2025;3814;1.67;0.0;7.08;8.75;CGNC
S2025;3815;0.0;0.0;1.0;1.0;GL
S2025;3816;0.0;0.0;3.25;3.25;GL
S2025;3817;0.0;0.0;2.83;2.83;CGC
S2025;3818;34.58;47.92;12.25;94.75;CGC
S2025;3819;52.0;99.33;61.58;212.92;GSA - E
S2025;3820;0.0;0.0;1.33;1.33;CGNC
S2025;3821;0.0;0.0;0.67;0.67;GL
S2025;3822;2.33;45.75;1.0;49.08;GSA - E
S2025;3823;2.5;0.92;0.0;3.42;CGC
S2025;3824;2.33;35.58;0.0;37.92;GSA - E
S2025;3825;0.0;0.0;0.17;0.17;CGC
S2025;3826;0.0;0.0;0.0;0.0;CGNC
S2025;3827;0.0;0.0;2.0;2.0;CGC
S2025;3828;32.5;69.75;1.0;103.25;GSA - E
S2025;3829;3.83;30.67;2.17;36.67;GL
S2025;3830;9.5;137.08;3.42;150.0;GSA - E
S2025;3831;0.0;0.0;0.25;0.25;GL
S2025;3832;15.92;75.25;4.67;95.83;GSA - E
S2025;3833;0.0;0.0;0.0;0.0;CGC
S2025;3834;0.0;0.0;0.0;0.0;CGNC
S2025;3835;33.25;167.5;13.25;214.0;GSA - E
S2025;3836;1.33;7.75;0.0;9.08;CGC
S2025;3837;0.0;0.0;0.67;0.67;CGC
S2025;3838;0.0;0.0;0.0;0.0;GL
S2025;3839;1.33;23.75;0.17;25.25;CGC
S2025;3840;0.0;6.83;0.17;7.0;CGC
S2025;3841;79.0;100.75;12.92;192.67;GSA - E
S2025;3842;4.75;0.0;60.25;65.0;GL
S2025;3843;7.92;86.83;3.58;98.33;CGC
S2025;3844;187.42;150.58;20.17;358.17;GSA - E
S2025;3845;2.33;51.75;0.0;54.08;CGNC
S2025;3846;28.67;228.33;80.83;337.83;CGC
S2025;3847;118.42;340.5;13.33;472.25;GSA - E
S2025;3848;0.0;0.0;0.0;0.0;GL
S2025;3849;1.5;24.33;3.58;29.42;CGC
S2025;3850;0.0;0.0;0.0;0.0;CGC
S2025;3851;0.0;0.0;0.25;0.25;GL
S2025;3852;10.42;113.0;13.83;137.25;GSA - E
S2025;3853;0.0;0.17;0.0;0.17;GL
S2025;3854;1.5;34.5;0.0;36.0;CGC
S2025;3855;143.5;0.0;210.5;354.0;GSA - E
S2025;3856;8.75;16.92;0.0;25.67;CGC
S2025;3857;0.0;10.08;0.08;10.17;GL
S2025;3858;0.0;0.0;0.0;0.0;CGNC
S2025;3859;3.83;8.58;35.67;48.08;GL
S2025;3860;15.83;84.5;60.17;160.5;GL
S2025;3861;1.67;1.0;0.0;2.67;CGC
S2025;3862;0.0;0.0;2.17;2.17;RORO
S2025;3863;33.33;28.42;0.0;61.75;GSA - E
S2025;3864;80.75;191.83;10.92;283.5;GSA - E
S2025;3865;23.92;51.5;0.0;75.42;CGC
S2025;3866;0.0;0.0;0.92;0.92;CGNC
S2025;3867;0.0;0.0;0.0;0.0;CGC
S2025;3868;1.33;5.17;0.0;6.5;CGC
S2025;3869;1.33;1.83;3.08;6.25;RORO
S2025;3870;103.67;58.92;254.83;417.42;GSA - E
S2025;3871;0.0;0.0;0.17;0.17;CGC
S2025;3872;9.92;31.08;0.0;41.0;CGC
S2025;3873;35.42;356.67;20.42;412.5;GSA - E
S2025;3874;1.33;23.42;2.08;26.83;RORO
S2025;3875;0.0;0.0;0.25;0.25;GSM - I
S2025;3876;0.0;4.83;0.0;4.83;CGC
S2025;3877;2.67;37.83;2.5;43.0;RORO
S2025;3878;0.0;10.42;0.0;10.42;CGC
S2025;3879;0.0;0.0;0.0;0.0;CGNC
S2025;3880;0.0;0.0;0.0;0.0;CGNC
S2025;3881;1.17;12.92;0.92;15.0;GSA - E
S2025;3882;74.83;107.5;2.92;185.25;GSA - E
S2025;3883;0.0;0.0;5.25;5.25;CGNC
S2025;3884;46.5;0.0;41.33;87.83;GSA - E
S2025;3885;9.25;73.33;5.0;87.58;CGC
S2025;3886;43.33;114.75;216.67;374.75;GSM - I
S2025;3887;5.92;62.42;3.75;72.08;RORO
S2025;3888;0.0;0.0;0.33;0.33;GL
S2025;3889;46.17;271.83;14.33;332.33;GSA - E
S2025;3890;5.67;25.33;1.58;32.58;CGC
S2025;3891;0.92;0.5;0.67;2.08;CGC
S2025;3892;5.42;0.0;50.75;56.17;CGNC
S2025;3893;6.58;93.5;0.75;100.83;GSA - E
S2025;3894;0.0;0.0;0.25;0.25;CGNC
S2025;3895;0.0;16.42;0.0;16.42;CGC
S2025;3896;4.92;39.08;0.0;44.0;CGC
S2025;3897;5.42;0.0;42.83;48.25;CGNC
S2025;3898;0.0;0.58;0.0;0.58;CGC
S2025;3899;0.0;0.0;0.0;0.0;GSA - E
S2025;3900;0.0;0.0;2.83;2.83;CGC
S2025;3901;3.33;8.92;0.0;12.25;GSA - E
S2025;3902;0.0;0.0;1.83;1.83;GSA - E
S2025;3903;0.0;0.0;0.08;0.08;CGNC
S2025;3904;0.0;0.0;0.08;0.08;GSA - E
S2025;3905;0.0;0.0;0.42;0.42;GL
S2025;3906;0.0;0.0;2.08;2.08;GL
S2025;3907;0.0;0.0;10.67;10.67;GL
S2025;3908;0.0;1.75;0.0;1.75;CGC
S2025;3909;4.25;28.33;0.42;33.0;GSA - E
S2025;3910;0.0;0.25;0.0;0.25;CGC
S2025;3911;0.0;0.08;0.0;0.08;CGC
S2025;3912;27.25;160.33;28.5;216.08;GL
S2025;3913;13.67;20.42;69.83;103.92;GL
S2025;3914;31.08;182.5;28.5;242.08;GL
S2025;3915;124.08;290.25;42.33;456.67;GSA - E
S2025;3916;9.83;65.58;24.0;99.42;GSM - I
S2025;3917;0.0;0.0;0.0;0.0;GL
S2025;3918;0.0;0.0;0.0;0.0;CGC
S2025;3919;19.75;167.25;25.25;212.25;GSA - E
S2025;3920;0.0;0.0;0.08;0.08;GL
S2025;3921;3.75;27.42;0.08;31.25;CGC
S2025;3922;17.92;88.75;5.58;112.25;GL
S2025;3923;0.0;0.0;0.67;0.67;CGNC
S2025;3924;2.67;33.5;1.67;37.83;RORO
S2025;3925;23.58;111.75;9.75;145.08;GSA - E
S2025;3926;0.0;0.0;0.08;0.08;CGC
S2025;3927;202.17;243.0;32.33;477.5;GSA - E
S2025;3928;25.5;165.67;65.42;256.58;GL
S2025;3929;27.58;33.33;36.0;96.92;CGC
S2025;3930;0.0;0.0;0.92;0.92;GL
S2025;3931;0.0;1.33;0.0;1.33;CGC
S2025;3932;31.33;171.5;9.75;212.58;GSA - E
S2025;3933;0.0;0.0;0.0;0.0;CGC
S2025;3934;1.58;22.42;0.08;24.08;CGC
S2025;3935;59.42;31.5;17.92;108.83;CGC
S2025;3936;0.0;0.0;0.17;0.17;CGC
S2025;3937;48.5;157.67;243.83;450.0;GSM - I
S2025;3938;0.0;0.0;1.17;1.17;CGNC
S2025;3939;0.0;0.0;0.75;0.75;GSA - E
S2025;3940;30.58;46.67;35.0;112.25;CGC
S2025;3941;0.0;0.0;0.0;0.0;CGC
S2025;3942;3.83;41.75;4.08;49.67;GL
S2025;3943;25.42;23.33;28.58;77.33;CGC
S2025;3944;0.33;0.0;0.42;0.75;GSA - E
S2025;3945;213.67;286.5;42.25;542.42;GSA - E
S2025;3946;0.0;0.0;0.0;0.0;CGNC
S2025;3947;15.58;143.92;1.92;161.42;GSA - E
S2025;3948;0.17;0.0;0.25;0.42;GSM - I
S2025;3949;26.17;152.67;9.75;188.58;GSA - E
S2025;3950;12.83;54.42;9.75;77.0;GL
S2025;3951;0.0;0.0;0.0;0.0;CGC
S2025;3952;0.0;0.0;0.25;0.25;CGC
S2025;3953;66.25;96.58;7.92;170.75;GSA - E
S2025;3954;24.75;160.83;16.83;202.42;GL
S2025;3955;41.17;332.33;72.75;446.25;GSA - E
S2025;3956;0.0;0.0;0.58;0.58;CGNC
S2025;3957;40.0;5.92;11.25;57.17;CGC
S2025;3958;0.0;0.0;0.42;0.42;GSA - I
S2025;3959;0.0;0.0;0.83;0.83;CGC
S2025;3960;10.83;4.08;2.0;16.92;GSA - E
S2025;3961;0.0;0.0;0.0;0.0;CGC
S2025;3962;23.58;4.58;21.75;49.92;CGC
S2025;3963;0.0;0.0;1.33;1.33;GSM - I
S2025;3964;0.0;0.0;0.75;0.75;CGC
S2025;3965;1.0;0.0;0.0;1.0;GL
S2025;3966;0.0;0.0;2.67;2.67;CGC
S2025;3967;15.58;189.08;10.58;215.25;GSM - I
S2025;3968;52.25;192.67;205.08;450.0;GSM - I
S2025;3969;70.08;443.17;69.92;583.17;GSA - E
S2025;3970;0.0;0.0;0.0;0.0;CGC
S2025;3971;0.0;0.0;0.25;0.25;GL
S2025;3972;0.0;0.0;0.75;0.75;CGC
S2025;3973;130.17;123.92;29.75;283.83;GSA - E
S2025;3974;111.92;104.92;20.08;236.92;GSA - E
S2025;3975;0.0;0.0;0.0;0.0;GSA - E
S2025;3976;23.0;10.75;0.5;34.25;CGC
S2025;3977;14.08;38.17;30.75;83.0;CGC
S2025;3978;41.17;346.17;57.75;445.08;GSA - E
S2025;3979;0.0;0.0;0.33;0.33;GL
S2025;3980;11.75;42.33;25.25;79.33;CGC
S2025;3981;271.25;319.92;41.5;632.67;GSA - E
S2025;3982;10.42;0.0;15.42;25.83;CGNC
S2025;3983;14.83;0.0;98.42;113.25;GSM - I
S2025;3984;12.5;152.25;2.08;166.83;GSA - E
S2025;3985;16.08;0.25;1.5;17.83;CGC
S2025;3986;0.0;0.0;0.25;0.25;CGC
S2025;3987;0.33;0.0;0.0;0.33;CGC
S2025;3988;0.0;0.0;0.42;0.42;CGNC
S2025;3989;0.0;0.0;0.0;0.0;GSA - E
S2025;3990;0.0;0.0;1.17;1.17;CGC
S2025;3991;0.0;0.0;0.67;0.67;CGNC
S2025;3992;11.5;33.92;96.33;141.75;GL
S2025;3993;0.0;0.0;4.0;4.0;RORO
S2025;3994;4.92;27.75;8.92;41.58;CGC
S2025;3995;0.0;7.92;0.0;7.92;CGC
S2025;3996;3.33;83.75;7.83;94.92;GSM - I
S2025;3997;164.17;277.58;7.33;449.08;GSA - E
S2025;3998;0.0;0.0;0.25;0.25;CGNC
S2025;3999;25.75;226.67;45.33;297.75;GL
S2025;4000;0.0;0.0;0.0;0.0;GL
S2025;4001;1.25;21.75;0.58;23.58;CGC
S2025;4002;0.0;0.0;1.33;1.33;GL
S2025;4003;0.0;0.0;1.08;1.08;CGNC
S2025;4004;1.58;7.83;1.83;11.25;GL
S2025;4005;0.0;0.0;0.33;0.33;GL
S2025;4006;1.33;21.67;0.0;23.0;RORO
S2025;4007;24.42;368.67;3.17;396.25;GSA - I
S2025;4008;0.0;0.08;0.0;0.08;CGC
S2025;4009;0.0;0.0;0.0;0.0;CGNC
