SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;TERMINAL;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S002;16;32.0;199.9;6.6;0;0;0;2;14:00;0.83;26.75;0.0;27.58;AUTORIDADE_OUT;BERÇO ARM 20/21;3;17:35;3;18:55;3;18:55;5;13:25;5;14:15;5;15:15
S002;17;32.0;294.09;10.0;0;0;0;2;14:00;0.0;0.0;0.83;0.83;BTP;BERÇO BTP 2;2;14:50;2;16:15;2;16:15;3;07:00;3;07:20;3;09:05
S002;18;45.0;299.9;11.8;0;0;0;2;15:23;0.0;0.0;-0.05;-0.05;BTP;BERÇO BTP 3;2;15:20;2;16:45;2;16:45;3;09:35;3;12:55;3;14:40
S002;19;43.0;272.0;12.1;0;0;0;2;12:00;0.0;0.0;0.0;0.0;BTP;BERÇO BTP 1;2;12:00;2;13:25;2;13:25;3;06:10;3;06:50;3;08:35
S002;20;32.0;201.8;8.0;0;0;0;2;12:00;0.0;0.0;0.42;0.42;OUTROS_MACUCO;BERÇO ARM 35P1;2;12:25;2;13:30;2;13:30;5;12:45;5;12:45;5;13:30
S002;22;31.0;198.0;9.7;0;0;0;2;08:06;0.0;0.0;-0.02;-0.02;OUTROS_SABOO;BERÇO CS 03;2;08:05;2;09:25;2;09:25;8;00:45;8;02:00;8;03:40
S002;23;25.0;156.53;8.7;0;0;0;2;00:35;0.0;0.0;0.0;0.0;OUTROS_ALAMOA;BERÇO AL 02;2;00:35;2;02:25;2;02:25;4;05:00;4;07:40;4;09:10
S002;24;44.0;323.0;8.6;0;1;0;2;07:00;0.0;0.0;0.0;0.0;CONCAIS;BERÇO OUT 2;2;07:00;2;08:15;2;08:15;2;18:55;2;18:55;2;20:10
S002;25;17.0;75.2;4.5;0;0;0;2;10:30;0.0;0.0;0.33;0.33;SAIPEM;BERÇO SAIPEM 2;2;10:50;2;11:40;2;11:40;2;18:00;2;18:05;2;18:35
S002;26;32.0;189.99;12.74;0;0;0;2;03:18;0.0;0.0;0.28;0.28;TERMAG;BERÇO TERMAG;2;03:35;2;04:20;2;04:20;6;21:50;6;22:05;6;23:10
S002;27;24.0;145.0;9.5;0;0;0;3;16:00;0.0;0.0;0.0;0.0;AGEO_TERMINAIS;BERÇO IB BC;3;16:00;3;17:20;3;17:20;5;16:05;5;16:30;5;18:10
S002;28;18.0;116.26;4.9;0;0;0;3;10:18;0.0;0.0;0.28;0.28;AUTORIDADE_SABOO;BERÇO CS 04;3;10:35;3;12:15;3;12:15;3;20:35;3;20:35;3;21:55
S002;29;32.0;225.0;8.0;0;0;0;3;03:00;0.0;0.0;0.0;0.0;AUTORIDADE_MACUCO;BERÇO ARM 32;3;03:00;3;04:10;3;04:10;3;18:40;3;19:00;3;19:50
S002;30;40.0;276.2;8.3;0;0;0;3;11:03;0.0;0.12;0.0;0.12;BTP;BERÇO BTP 2;3;11:10;3;12:55;3;12:55;3;19:20;3;19:20;3;20:45
S002;31;45.0;299.9;11.5;0;0;0;3;07:00;0.0;2.58;0.0;2.58;BTP;BERÇO BTP 1;3;09:35;3;11:20;3;11:20;4;01:20;4;01:25;4;02:50
S002;32;48.0;330.0;14.1;1;0;0;3;16:30;0.0;0.33;0.0;0.33;BTP;BERÇO BTP 3;3;16:50;3;18:20;3;18:20;4;21:05;4;22:00;4;23:50
S002;33;32.0;263.23;12.0;0;0;0;3;23:00;0.83;0.0;0.17;1.0;DPW;BERÇO DPW 2;4;00:00;4;01:35;4;01:35;4;16:45;4;17:00;4;18:15
S002;34;38.0;255.4;13.0;0;0;0;3;04:35;0.0;0.0;0.0;0.0;DPW;BERÇO DPW 1;3;04:35;3;06:10;3;06:10;4;01:05;4;02:00;4;03:15
S002;35;32.0;225.0;9.0;0;0;0;3;03:00;0.83;23.92;0.0;24.75;DPW CELULOSE;BERÇO DPW 3;4;03:45;4;05:15;4;05:15;10;06:30;10;11:20;10;12:30
S002;36;32.0;183.1;7.85;0;0;0;3;22:00;0.0;0.0;0.0;0.0;OUTROS_ALAMOA;BERÇO AL 03;3;22:00;3;23:50;3;23:50;5;04:45;5;08:05;5;09:35
S002;37;38.0;333.33;8.6;0;1;0;3;06:25;0.0;0.0;0.0;0.0;CONCAIS;BERÇO OUT 2;3;06:25;3;07:40;3;07:40;3;19:00;3;19:00;3;20:15
S002;38;32.0;182.88;8.0;0;0;0;3;14:30;0.0;0.0;0.25;0.25;TRANSPETRO;BERÇO AL 01;3;14:45;3;16:35;3;16:35;5;03:00;5;03:15;5;04:45
S002;39;30.0;222.14;9.7;0;0;0;3;02:00;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 1.2;3;02:00;3;02:50;3;02:50;3;08:05;3;08:20;3;09:30
S002;40;37.0;227.92;11.7;0;0;0;3;12:30;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 2;3;12:30;3;13:20;3;13:20;4;13:35;4;13:35;4;14:45
S002;41;48.0;299.18;13.1;1;0;0;3;05:00;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 3;3;05:00;3;05:55;3;05:55;4;00:35;4;00:35;4;01:50
S002;42;51.0;335.0;12.5;1;0;0;3;23:30;1.75;3.0;0.0;4.75;SANTOSBR;BERÇO TECON 3;4;04:15;4;05:10;4;05:10;5;11:05;5;11:50;5;13:05
S002;43;26.0;170.0;7.55;0;0;0;3;02:00;0.0;0.0;0.42;0.42;CUTRALE;BERÇO CUTRALE;3;02:25;3;03:25;3;03:25;5;11:30;5;11:30;5;12:10
S002;44;25.0;195.92;6.3;0;0;1;3;07:29;0.0;0.0;2.52;2.52;TEV;BERÇO TEV;3;10:00;3;11:15;3;11:15;3;15:45;3;18:30;3;19:25
S002;45;33.0;224.96;7.0;0;0;0;3;11:36;0.0;0.0;-0.02;-0.02;TGRAO;BERÇO OUT 3;3;11:35;3;12:50;3;12:50;7;13:00;7;17:40;7;18:35
S002;46;27.0;158.98;8.7;0;0;0;3;21:12;0.0;0.0;-0.03;-0.03;ULTRACARGO;BERÇO AL 04;3;21:10;3;22:40;3;22:40;5;07:00;5;07:20;5;09:10
S002;47;22.0;119.9;7.2;0;0;0;4;12:30;0.0;0.0;0.0;0.0;AGEO_NORTE;BERÇO Ageo I;4;12:30;4;14:10;4;14:10;6;08:20;6;09:05;6;10:25
S002;48;24.0;145.53;9.7;0;0;0;4;03:00;0.0;0.0;0.33;0.33;AGEO_TERMINAIS;BERÇO IB SP;4;03:20;4;04:40;4;04:40;5;05:40;5;07:05;5;08:45
S002;49;40.0;293.2;10.8;0;0;0;4;23:30;0.5;0.0;0.0;0.5;BTP;BERÇO BTP 1;5;00:00;5;01:25;5;01:25;5;18:20;5;18:55;5;20:40
S002;50;48.0;299.89;11.5;1;0;0;4;03:00;1.25;0.0;0.5;1.75;BTP;BERÇO BTP 2;4;04:45;4;06:35;4;06:35;5;08:00;5;09:00;5;10:30
S002;51;30.0;179.99;6.4;0;0;0;4;06:00;0.0;0.0;0.92;0.92;ELDORADO;BERÇO ARM 31;4;06:55;4;08:05;4;08:05;7;00:45;7;03:30;7;04:20
S002;52;40.0;299.95;10.9;0;0;0;4;20:00;0.0;0.0;0.92;0.92;DPW;BERÇO DPW 2;4;20:55;4;22:30;4;22:30;5;14:45;5;14:45;5;16:00
S002;53;30.0;210.56;8.1;0;0;0;4;08:30;0.0;0.0;1.17;1.17;OUTROS_MACUCO;BERÇO ARM 32;4;09:40;4;10:50;4;10:50;7;12:10;7;12:10;7;13:00
S002;54;32.0;199.9;7.1;0;0;0;4;10:36;0.0;0.0;-0.02;-0.02;OUTROS_MACUCO;BERÇO ARM 33;4;10:35;4;11:45;4;11:45;6;19:10;6;19:10;6;20:00
S002;55;50.0;305.0;8.5;1;1;0;4;06:00;0.0;0.0;0.42;0.42;CONCAIS;BERÇO 25 + FRIG;4;06:25;4;07:45;4;07:45;4;18:40;4;19:25;4;20:45
S002;56;52.0;331.43;8.7;1;1;0;4;05:00;0.0;0.0;0.33;0.33;CONCAIS;BERÇO OUT 2;4;05:20;4;06:40;4;06:40;4;18:25;4;18:25;4;19:45
S002;57;40.0;304.16;13.4;0;0;0;4;06:01;0.0;0.0;-0.02;-0.02;SANTOSBR;BERÇO TECON 1.2;4;06:00;4;06:50;4;06:50;5;00:05;5;00:15;5;01:25
S002;58;32.0;262.08;8.15;0;0;0;4;18:30;0.0;2.83;0.0;2.83;SANTOSBR;BERÇO TECON 2;4;21:20;4;22:10;4;22:10;5;11:10;5;11:25;5;12:35
S002;59;37.0;255.36;10.5;0;0;0;4;07:30;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 1.1;4;07:30;4;08:20;4;08:20;4;19:05;4;19:05;4;20:15
S002;60;32.0;229.0;14.2;0;0;0;4;15:00;1.0;55.25;0.0;56.25;TERMAG;BERÇO TERMAG;6;23:15;7;00:00;7;00:00;12;19:30;;;;;;
S002;61;32.0;183.1;8.8;0;0;0;5;17:00;0.0;0.42;0.0;0.42;ADONAI;BERÇO IB SP;5;17:25;5;19:05;5;19:05;7;00:25;7;00:55;7;02:15
S002;62;37.0;227.92;11.4;0;0;0;5;01:55;0.0;0.0;0.0;0.0;BTP;BERÇO BTP 3;5;01:55;5;03:20;5;03:20;5;07:35;5;08:15;5;10:00
S002;63;31.0;213.4;11.78;0;0;0;5;18:40;0.0;0.0;2.08;2.08;DPW CELULOSE;BERÇO DPW 4;5;20:45;5;22:15;5;22:15;9;14:00;9;14:15;9;15:25
S002;64;28.0;172.0;9.0;0;0;0;5;23:10;0.5;0.0;0.33;0.83;DPW;BERÇO DPW 1;6;00:00;6;01:15;6;01:15;6;14:30;6;14:45;6;16:20
S002;65;24.0;145.0;9.6;0;0;0;5;16:35;0.0;0.0;0.0;0.0;OUTROS_ALAMOA;BERÇO AL 03;5;16:35;5;18:05;5;18:05;6;21:05;7;01:15;7;03:05
S002;66;44.0;289.59;8.3;0;1;0;5;06:30;0.0;0.0;0.08;0.08;CONCAIS;BERÇO ARM 25;5;06:35;5;07:50;5;07:50;5;18:30;5;19:00;5;20:15
S002;67;44.0;323.0;8.6;0;1;0;5;06:00;0.0;0.0;0.0;0.0;CONCAIS;BERÇO OUT 2;5;06:00;5;07:15;5;07:15;5;18:20;5;18:20;5;19:35
S002;68;45.0;299.9;13.85;0;0;0;5;12:00;0.0;0.0;1.58;1.58;SANTOSBR;BERÇO TECON 3;5;13:35;5;14:25;5;14:25;6;14:45;6;14:45;6;15:55
S002;69;48.0;333.2;10.15;1;0;0;5;06:00;0.0;1.0;0.0;1.0;SANTOSBR;BERÇO TECON 1.2;5;07:00;5;07:55;5;07:55;6;16:00;6;16:00;6;17:15
S002;70;18.0;116.82;5.0;0;0;0;6;14:30;0.83;11.0;0.0;11.83;AGEO_NORTE;BERÇO IB SP;7;02:20;7;04:00;7;04:00;8;11:45;8;11:45;8;13:05
S002;71;28.0;179.99;8.0;0;0;0;6;22:48;0.78;19.08;0.0;19.87;AGEO_NORTE;BERÇO IB BC;7;18:40;7;20:20;7;20:20;10;21:15;;;;;;
S002;72;23.0;142.4;7.0;0;0;0;6;09:30;0.0;0.0;1.5;1.5;AGEO_TERMINAIS;BERÇO IB BC;6;11:00;6;12:20;6;12:20;7;16:05;7;16:15;7;17:55
S002;73;32.0;183.06;11.4;0;0;0;6;12:00;0.0;0.0;0.0;0.0;AGEO_TERMINAIS;BERÇO Ageo I;6;12:00;6;13:20;6;13:20;9;03:40;9;05:30;9;07:10
S002;74;21.0;138.54;5.9;0;0;0;6;06:30;0.0;0.0;0.0;0.0;AUTORIDADE_SABOO;BERÇO CORTE;6;06:30;6;08:10;6;08:10;6;08:15;6;09:30;6;10:50
S002;75;36.0;210.0;11.55;0;0;0;6;07:24;0.0;0.0;-0.07;-0.07;AUTORIDADE_SABOO;BERÇO CS 04;6;07:20;6;08:40;6;08:40;6;18:40;6;18:45;6;20:25
S002;76;37.0;210.0;8.45;0;0;0;6;21:30;0.0;0.0;0.0;0.0;AUTORIDADE_PONTA;BERÇO ARM 37;6;21:30;6;22:30;6;22:30;8;05:25;8;05:25;8;06:05
S002;77;33.0;199.9;7.5;0;0;0;6;16:30;0.0;0.0;4.0;4.0;AUTORIDADE_SABOO;BERÇO CS 04;6;20:30;6;22:10;6;22:10;10;21:50;10;21:50;10;23:10
S002;78;33.0;180.4;10.28;0;0;0;6;13:00;0.0;0.0;0.25;0.25;BRACELL;BERÇO ARM 35P1;6;13:15;6;14:00;6;14:00;13;05:00;;;;;;
S002;79;45.0;299.9;10.95;0;0;0;6;21:00;0.0;0.0;0.08;0.08;BTP;BERÇO BTP 1;6;21:05;6;22:50;6;22:50;7;20:55;7;20:55;7;22:20
S002;80;32.0;263.23;10.1;0;0;0;6;13:30;0.0;3.83;0.0;3.83;DPW;BERÇO DPW 1;6;17:20;6;18:55;6;18:55;7;04:25;7;06:25;7;07:40
S002;81;32.0;204.35;11.6;0;0;0;6;08:30;2.5;76.5;0.0;79.0;DPW CELULOSE;BERÇO DPW 4;9;15:30;9;17:00;9;17:00;11;07:35;;;;;;
S002;82;45.83;334.98;10.3;0;0;0;6;05:00;0.0;0.0;0.0;0.0;DPW;BERÇO DPW 2;6;05:00;6;06:35;6;06:35;7;15:00;7;15:00;7;16:15
S002;83;30.0;182.9;11.3;0;0;0;6;12:00;0.0;0.0;0.83;0.83;OUTROS_ALAMOA;BERÇO AL 02;6;12:50;6;14:20;6;14:20;9;01:20;9;01:20;9;03:10
S002;84;17.0;75.2;4.15;0;0;0;6;08:10;0.0;0.0;0.0;0.0;SAIPEM;BERÇO SAIPEM 3;6;08:10;6;09:00;6;09:00;6;14:00;6;14:20;6;14:50
S002;85;48.0;299.95;11.0;1;0;0;6;21:54;0.52;0.0;1.58;2.1;SANTOSBR;BERÇO TECON 3;7;00:00;7;00:55;7;00:55;7;22:30;7;22:30;7;23:45
S002;86;35.0;185.99;9.2;0;0;0;6;03:00;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 2;6;03:00;6;03:50;6;03:50;6;15:10;6;15:35;6;16:45
S002;87;51.0;335.93;13.3;1;0;0;6;21:18;0.53;0.0;2.67;3.2;SANTOSBR;BERÇO TECON 2;7;00:30;7;01:25;7;01:25;8;06:30;8;06:30;8;07:45
S002;88;26.0;157.4;6.1;0;0;0;6;13:30;0.0;0.0;0.17;0.17;CUTRALE;BERÇO CUTRALE;6;13:40;6;14:40;6;14:40;8;00:00;8;00:00;8;00:40
S002;89;32.0;199.98;8.53;0;0;0;6;12:00;0.0;0.0;0.42;0.42;TGRAO;BERÇO OUT 2;6;12:25;6;13:40;6;13:40;8;22:00;8;22:00;8;22:55
S002;90;32.3;189.99;6.19;0;0;0;6;07:00;0.0;0.0;0.75;0.75;TIPLAM;BERÇO TIPLAM 1;6;07:45;6;10:10;6;10:10;8;23:40;9;00:05;9;02:00
S002;91;32.0;186.07;8.2;0;0;0;7;20:04;0.43;16.67;0.0;17.1;AGEO_TERMINAIS;BERÇO IB SP;8;13:10;8;14:30;8;14:30;10;06:05;10;07:50;10;09:30
S002;92;32.0;204.38;11.43;0;0;0;7;17:30;1.5;0.0;75.42;76.92;AUTORIDADE_SABOO;BERÇO VAL;10;22:25;10;23:45;10;23:45;12;01:50;;;;;;
S002;93;32.0;260.66;11.5;0;0;0;7;04:20;0.0;0.0;0.08;0.08;BTP;BERÇO BTP 2;7;04:25;7;05:50;7;05:50;8;00:45;8;02:20;8;04:05
S002;94;48.0;299.99;11.5;1;0;0;7;04:00;0.0;0.0;0.92;0.92;BTP;BERÇO BTP 3;7;04:55;7;06:45;7;06:45;8;07:55;8;21:55;8;23:25
S002;95;31.0;212.54;8.7;0;0;0;7;10:00;0.0;6.33;0.0;6.33;DPW;BERÇO DPW 2;7;16:20;7;17:55;7;17:55;8;09:10;8;10:45;8;12:00
S002;96;43.0;270.9;10.8;0;0;0;7;03:00;0.0;4.75;0.0;4.75;DPW;BERÇO DPW 1;7;07:45;7;09:00;7;09:00;8;23:10;9;00:00;9;01:35
S002;97;22.0;189.99;11.62;0;0;0;7;20:30;0.0;0.0;0.0;0.0;OUTROS_PONTA;BERÇO ARM 38;7;20:30;7;21:30;7;21:30;9;10:20;9;10:20;9;11:00
S002;98;43.0;346.98;9.8;1;0;0;7;23:06;0.57;8.17;0.0;8.73;SANTOSBR;BERÇO TECON 2;8;07:50;8;08:45;8;08:45;8;17:05;8;17:15;8;18:30
S002;99;37.0;227.92;9.9;0;0;0;7;12:30;0.0;0.0;0.58;0.58;SANTOSBR;BERÇO TECON 1.2;7;13:05;7;14:15;7;14:15;7;19:05;7;19:15;7;20:05
S002;100;29.0;175.53;9.94;0;0;0;7;01:00;0.0;0.0;0.5;0.5;TIPLAM;BERÇO TIPLAM 2;7;01:30;7;03:25;7;03:25;13;18:45;;;;;;
S002;101;32.0;189.99;6.25;0;0;0;8;10:06;0.0;0.0;0.32;0.32;AUTORIDADE_OUT;BERÇO ARM 20/21;8;10:25;8;11:45;8;11:45;9;19:20;9;19:20;9;20:20
S002;102;35.0;228.95;7.3;0;0;0;8;21:00;0.0;0.0;0.0;0.0;AUTORIDADE_PONTA;BERÇO ARM 37;8;21:00;8;22:00;8;22:00;10;21:50;10;23:05;10;23:45
S002;103;32.0;213.88;8.5;0;0;0;8;07:30;0.0;0.83;0.0;0.83;BTP;BERÇO BTP 2;8;08:20;8;09:45;8;09:45;9;02:00;9;07:20;9;09:05
S002;104;48.0;328.46;14.5;1;0;0;8;05:06;40.57;0.42;0.0;40.98;BTP;BERÇO BTP 3;9;22:05;9;23:35;9;23:35;11;02:10;;;;;;
S002;105;48.0;328.46;11.9;1;0;0;8;04:30;0.0;0.0;0.0;0.0;BTP;BERÇO BTP 1;8;04:30;8;06:20;8;06:20;8;22:05;8;22:25;8;23:55
S002;106;32.25;294.1;12.55;0;0;0;8;17:00;0.0;0.0;0.0;0.0;DPW;BERÇO DPW 2;8;17:00;8;18:15;8;18:15;9;18:15;9;18:20;9;19:55
S002;107;9.0;210.54;8.3;0;0;0;8;05:10;0.83;38.42;0.0;39.25;DPW;BERÇO DPW 2;9;20:25;9;22:00;9;22:00;10;21:05;10;21:05;10;22:20
S002;108;45.86;334.8;13.9;0;0;0;8;23:36;2.82;0.83;0.0;3.65;DPW;BERÇO DPW 1;9;03:15;9;04:30;9;04:30;10;14:05;10;15:35;10;17:10
S002;110;38.0;229.2;7.9;0;0;0;8;07:45;0.0;0.0;1.0;1.0;OUTROS_PAQUETA;BERÇO ARM 13/14;8;08:45;8;10:10;8;10:10;13;15:00;;;;;;
S002;111;28.0;179.99;9.33;0;0;0;8;09:00;0.0;0.0;0.17;0.17;OUTROS_SABOO;BERÇO CS 01;8;09:10;8;10:30;8;10:30;15;10:00;;;;;;
S002;112;33.0;177.9;8.2;0;0;0;8;13:20;0.0;0.0;0.25;0.25;SAIPEM;BERÇO SAIPEM 1;8;13:35;8;14:25;8;14:25;14;14:25;;;;;;
S002;113;32.0;231.0;11.5;0;0;0;8;10:00;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 3;8;10:00;8;10:50;8;10:50;9;05:40;9;07:30;9;08:40
S002;114;40.0;272.05;10.05;0;0;0;8;02:00;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 1.2;8;02:00;8;02:50;8;02:50;8;15:40;8;15:40;8;16:50
S002;115;25.0;182.47;7.6;0;0;0;8;13:00;0.0;0.0;1.0;1.0;SANTOSBR;BERÇO TECON 1.1;8;14:00;8;14:50;8;14:50;9;23:40;10;00:00;10;01:10
S002;116;24.0;146.6;5.8;0;0;0;8;19:54;0.0;0.0;-0.07;-0.07;STOLTHAVEN;BERÇO AL 03;8;19:50;8;21:40;8;21:40;9;15:50;9;16:45;9;18:15
S002;117;21.0;134.75;7.9;0;0;0;9;04:23;0.0;2.87;0.0;2.87;AGEO_TERMINAIS;BERÇO Ageo I;9;07:15;9;08:35;9;08:35;11;10:25;;;;;;
S002;118;45.0;299.9;10.1;0;0;0;9;20:54;0.0;0.0;0.1;0.1;BTP;BERÇO BTP 2;9;21:00;9;22:25;9;22:25;10;14:00;10;15:50;10;17:35
S002;119;48.0;329.86;12.4;1;0;0;9;00:01;2.5;0.0;1.15;3.65;BTP;BERÇO BTP 1;9;03:40;9;05:10;9;05:10;10;15:20;;;;;;
S002;121;46.0;334.8;10.1;0;0;0;9;19:12;0.8;21.67;0.0;22.47;DPW;BERÇO DPW 1;10;17:40;10;19:15;10;19:15;12;01:40;;;;;;
S002;122;36.0;199.99;8.65;0;0;0;9;17:30;0.0;0.0;0.0;0.0;OUTROS_LIBRA;BERÇO ARM 34;9;17:30;9;18:40;9;18:40;11;01:30;;;;;;
S002;123;44.0;323.0;8.5;0;1;0;9;04:57;0.0;0.0;0.05;0.05;CONCAIS;BERÇO OUT 2;9;05:00;9;06:15;9;06:15;9;18:10;9;18:15;9;19:30
S002;124;32.23;183.05;8.8;0;0;0;9;07:45;0.0;0.0;1.42;1.42;TRANSPETRO;BERÇO AL 01;9;09:10;9;11:00;9;11:00;10;14:55;10;15:05;10;16:35
S002;125;27.4;183.98;7.4;0;0;0;9;06:06;0.0;0.0;0.32;0.32;TRANSPETRO;BERÇO AL 02;9;06:25;9;08:15;9;08:15;10;14:15;10;14:15;10;15:45
S002;126;19.0;88.8;4.9;0;0;0;9;14:05;0.0;0.0;0.0;0.0;SAIPEM;BERÇO SAIPEM 2;9;14:05;9;14:55;9;14:55;12;00:55;;;;;;
S002;127;37.0;255.0;10.3;0;0;0;9;05:30;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 1.2;9;05:30;9;06:20;9;06:20;9;21:55;9;22:25;9;23:35
S002;128;51.0;336.0;10.8;1;0;0;9;15:00;0.0;0.0;0.92;0.92;SANTOSBR;BERÇO TECON 2;9;15:55;9;17:10;9;17:10;11;01:05;;;;;;
S002;131;48.0;299.99;11.3;1;0;0;10;00:45;0.0;17.83;0.0;17.83;BTP;BERÇO BTP 2;10;18:35;10;20:05;10;20:05;11;10:30;;;;;;
S002;133;32.0;225.0;9.25;0;0;0;10;01:10;0.0;11.42;0.0;11.42;DPW CELULOSE;BERÇO DPW 3;10;12:35;10;14:05;10;14:05;12;22:50;;;;;;
S002;134;30.0;199.2;11.15;0;0;0;10;15:00;0.0;0.0;0.0;0.0;OUTROS_MACUCO;BERÇO ARM 29;10;15:00;10;16:15;10;16:15;11;04:35;;;;;;
S002;135;38.0;333.33;8.6;0;1;0;10;06:25;0.0;0.0;0.5;0.5;CONCAIS;BERÇO OUT 2;10;06:55;10;08:10;10;08:10;10;19:35;10;19:35;10;20:50
S002;136;28.0;186.36;9.0;0;0;0;10;06:00;0.0;0.0;0.0;0.0;SANTOSBR;BERÇO TECON 3;10;06:00;10;07:10;10;07:10;10;19:15;10;19:15;10;20:05
S002;137;32.0;258.89;9.0;0;0;0;10;01:42;0.0;0.0;-0.03;-0.03;SANTOSBR;BERÇO TECON 1.1;10;01:40;10;02:30;10;02:30;10;03:55;10;04:15;10;05:25
S002;138;32.0;199.9;7.6;0;0;0;10;03:12;0.0;0.0;0.38;0.38;TEAG;BERÇO TEAG;10;03:35;10;04:40;10;04:40;14;03:40;;;;;;
S002;139;32.0;190.0;11.71;0;0;0;10;17:00;0.0;0.0;1.08;1.08;TGRAO;BERÇO OUT 3;10;18:05;10;19:20;10;19:20;10;23:35;;;;;;
S002;140;28.0;179.87;8.5;0;0;0;10;08:45;0.0;0.0;0.0;0.0;TIPLAM;BERÇO TIPLAM 3;10;08:45;10;10:40;10;10:40;11;06:25;;;;;;
