SCENARIO_ID;ARRIVAL_ID;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;MARKET_CATEGORY
ComDragagem2035;4828;0.0;14.5;0.0;14.5;GL
ComDragagem2035;4829;0.0;0.0;5.42;5.42;CGC
ComDragagem2035;4830;0.0;0.0;0.17;0.17;GL
ComDragagem2035;4831;0.0;15.33;0.0;15.33;CGC
ComDragagem2035;4832;1.83;20.0;0.0;21.83;CGC
ComDragagem2035;4833;0.0;0.0;2.42;2.42;GSA - I
ComDragagem2035;4834;31.08;69.92;3.33;104.33;GSA - E
ComDragagem2035;4835;45.92;91.25;6.75;143.92;GSA - E
ComDragagem2035;4836;12.42;96.42;0.0;108.83;GSA - E
ComDragagem2035;4837;71.0;85.75;0.0;156.75;GSA - E
ComDragagem2035;4838;0.0;17.17;0.0;17.17;CGC
ComDragagem2035;4839;1.67;20.5;0.0;22.17;CGC
ComDragagem2035;4840;6.33;37.33;0.33;44.0;CGC
ComDragagem2035;4841;0.0;5.17;2.17;7.33;GSA - E
ComDragagem2035;4842;19.08;30.67;5.5;55.25;GSA - E
ComDragagem2035;4843;9.58;38.0;7.92;55.5;GSA - E
ComDragagem2035;4844;13.17;98.92;5.75;117.83;GSM - I
ComDragagem2035;4845;19.83;155.25;6.17;181.25;GSA - I
ComDragagem2035;4846;0.0;2.0;2.5;4.5;CGC
ComDragagem2035;4847;0.0;15.17;5.08;20.25;CGC
ComDragagem2035;4848;1.25;22.92;1.83;26.0;CGC
ComDragagem2035;4849;1.25;22.0;1.25;24.5;CGC
ComDragagem2035;4850;0.0;0.0;0.0;0.0;GSM - I
ComDragagem2035;4851;127.33;119.83;0.33;247.5;GSA - E
ComDragagem2035;4852;0.0;0.0;3.33;3.33;GSA - E
ComDragagem2035;4853;14.08;77.83;0.0;91.92;GSA - E
ComDragagem2035;4854;25.33;136.83;0.0;162.17;GSA - E
ComDragagem2035;4855;0.0;0.0;0.17;0.17;GL
ComDragagem2035;4856;0.0;0.0;0.25;0.25;GL
ComDragagem2035;4857;0.0;11.92;0.17;12.08;GL
ComDragagem2035;4858;8.75;23.92;1.5;34.17;GSA - E
ComDragagem2035;4859;0.0;0.0;0.5;0.5;CGNC
ComDragagem2035;4860;0.0;0.0;0.75;0.75;CGNC
ComDragagem2035;4861;0.0;0.0;2.0;2.0;CGC
ComDragagem2035;4862;0.17;6.83;3.75;10.75;CGC
ComDragagem2035;4863;4.67;8.17;3.75;16.58;CGC
ComDragagem2035;4864;1.25;7.08;3.75;12.08;CGC
ComDragagem2035;4865;8.25;13.83;3.75;25.83;CGC
ComDragagem2035;4866;8.25;24.42;4.08;36.75;CGC
ComDragagem2035;4867;0.0;0.0;2.33;2.33;GSA - E
ComDragagem2035;4868;0.0;0.0;0.5;0.5;GL
ComDragagem2035;4869;0.0;1.25;0.0;1.25;CGC
ComDragagem2035;4870;1.25;13.67;0.0;14.92;CGC
ComDragagem2035;4871;65.58;4.25;0.5;70.33;CGC
ComDragagem2035;4872;8.25;15.33;0.0;23.58;CGC
ComDragagem2035;4873;62.83;126.33;6.5;195.67;GSA - E
ComDragagem2035;4874;73.92;192.0;7.33;273.25;GSA - E
ComDragagem2035;4875;22.75;170.92;2.17;195.83;GSA - E
ComDragagem2035;4876;70.0;170.08;3.25;243.33;GSA - E
ComDragagem2035;4877;0.0;0.0;0.75;0.75;GL
ComDragagem2035;4878;1.25;10.08;0.0;11.33;CGC
ComDragagem2035;4879;8.25;28.42;0.0;36.67;CGC
ComDragagem2035;4880;1.25;12.42;0.0;13.67;CGNC
ComDragagem2035;4881;11.25;63.0;10.0;84.25;GSA - E
ComDragagem2035;4882;22.83;44.58;5.92;73.33;GSA - E
ComDragagem2035;4883;8.0;9.83;4.0;21.83;CGC
ComDragagem2035;4884;0.0;0.83;2.75;3.58;CGC
ComDragagem2035;4885;8.0;11.0;5.42;24.42;CGC
ComDragagem2035;4886;5.0;12.75;0.58;18.33;CGC
ComDragagem2035;4887;8.0;14.42;4.17;26.58;CGC
ComDragagem2035;4888;25.25;7.58;0.58;33.42;CGC
ComDragagem2035;4889;176.92;162.17;1.58;340.67;GSA - E
ComDragagem2035;4890;8.0;16.17;3.75;27.92;GSA - E
ComDragagem2035;4891;22.75;117.67;0.0;140.42;GSA - E
ComDragagem2035;4892;30.5;179.33;0.0;209.83;GSA - E
ComDragagem2035;4893;0.0;0.0;2.83;2.83;GSM - I
ComDragagem2035;4894;0.0;8.58;0.0;8.58;GL
ComDragagem2035;4895;66.0;57.25;4.67;127.92;GSA - E
ComDragagem2035;4896;26.92;38.17;4.08;69.17;GSA - E
ComDragagem2035;4897;0.0;0.0;0.17;0.17;CGNC
ComDragagem2035;4898;2.17;17.42;3.5;23.08;CGNC
ComDragagem2035;4899;0.0;11.5;0.0;11.5;CGC
ComDragagem2035;4900;0.0;12.0;0.33;12.33;CGC
ComDragagem2035;4901;1.75;19.08;0.33;21.17;CGC
ComDragagem2035;4902;0.0;0.0;1.08;1.08;GSM - I
ComDragagem2035;4903;0.0;0.0;0.0;0.0;GSA - E
ComDragagem2035;4904;0.0;0.0;2.0;2.0;GL
ComDragagem2035;4905;1.25;30.5;0.0;31.75;CGNC
ComDragagem2035;4906;1.17;30.83;0.0;32.0;CGNC
ComDragagem2035;4907;0.0;8.0;0.0;8.0;CGC
ComDragagem2035;4908;1.83;16.67;0.0;18.5;CGC
ComDragagem2035;4909;0.0;12.5;0.0;12.5;CGC
ComDragagem2035;4910;2.67;41.5;4.67;48.83;GL
ComDragagem2035;4911;75.58;237.42;7.33;320.33;GSA - E
ComDragagem2035;4912;227.33;1802.25;0.0;2029.58;GSA - E
ComDragagem2035;4913;0.0;0.0;1.17;1.17;GSA - E
ComDragagem2035;4914;2.67;50.5;0.0;53.17;CGC
ComDragagem2035;4915;3.17;51.08;0.0;54.25;CGC
ComDragagem2035;4916;0.0;10.92;0.0;10.92;CGC
ComDragagem2035;4917;62.67;4.25;0.58;67.5;CGC
ComDragagem2035;4918;6.58;59.33;3.33;69.25;CGC
ComDragagem2035;4919;1.33;27.58;0.0;28.92;CGC
ComDragagem2035;4920;24.67;11.42;0.0;36.08;CGC
ComDragagem2035;4921;0.0;0.0;2.0;2.0;CGNC
ComDragagem2035;4922;33.58;68.67;6.5;108.75;GSA - E
ComDragagem2035;4923;4.17;58.67;2.33;65.17;GSM - I
ComDragagem2035;4924;0.0;10.33;0.67;11.0;CGC
ComDragagem2035;4925;1.25;17.33;2.83;21.42;CGC
ComDragagem2035;4926;13.83;46.67;0.0;60.5;GSA - E
ComDragagem2035;4927;244.67;194.08;2.17;440.92;GSA - E
ComDragagem2035;4928;306.25;251.42;2.17;559.83;GSA - E
ComDragagem2035;4929;0.0;0.0;0.67;0.67;RORO
ComDragagem2035;4930;2.33;41.58;2.67;46.58;GSA - E
ComDragagem2035;4931;29.33;217.58;5.5;252.42;GSA - E
ComDragagem2035;4932;24.17;160.58;2.92;187.67;GSA - E
ComDragagem2035;4933;1.92;12.83;1.5;16.25;GL
ComDragagem2035;4934;94.58;63.33;4.33;162.25;GSA - E
ComDragagem2035;4935;0.0;0.0;0.25;0.25;CGNC
ComDragagem2035;4936;0.0;0.0;1.83;1.83;CGNC
ComDragagem2035;4937;2.17;25.5;0.0;27.67;CGNC
ComDragagem2035;4938;0.0;6.58;0.0;6.58;CGC
ComDragagem2035;4939;13.75;1.25;0.83;15.83;CGC
ComDragagem2035;4940;1.75;9.33;2.5;13.58;CGC
ComDragagem2035;4941;7.67;62.25;2.08;72.0;GSM - I
ComDragagem2035;4942;0.0;0.0;0.0;0.0;GL
ComDragagem2035;4943;1.83;26.08;4.75;32.67;CGC
ComDragagem2035;4944;1.83;11.33;4.42;17.58;CGC
ComDragagem2035;4945;0.0;0.0;0.33;0.33;CGC
ComDragagem2035;4946;132.83;10.58;2.0;145.42;CGC
ComDragagem2035;4947;1.25;0.08;1.17;2.5;CGC
ComDragagem2035;4948;6.83;62.17;2.5;71.5;GSA - I
ComDragagem2035;4949;95.08;270.25;9.0;374.33;GSA - E
ComDragagem2035;4950;20.25;224.58;8.5;253.33;GSA - E
ComDragagem2035;4951;5.58;38.08;4.83;48.5;CGC
ComDragagem2035;4952;8.42;52.92;9.42;70.75;CGC
ComDragagem2035;4953;7.83;55.58;5.75;69.17;CGC
ComDragagem2035;4954;1.25;16.67;5.25;23.17;CGNC
ComDragagem2035;4955;8.25;50.42;7.42;66.08;GSA - E
ComDragagem2035;4956;10.58;81.0;8.92;100.5;GSA - E
ComDragagem2035;4957;0.0;0.0;0.0;0.0;CGC
ComDragagem2035;4958;0.0;8.08;0.0;8.08;CGC
ComDragagem2035;4959;1.25;10.17;0.0;11.42;CGC
ComDragagem2035;4960;4.5;9.0;0.0;13.5;GSA - E
ComDragagem2035;4961;34.92;69.42;0.0;104.33;GSA - E
ComDragagem2035;4962;233.67;452.08;4.17;689.92;GSA - E
ComDragagem2035;4963;282.58;522.33;6.25;811.17;GSA - E
ComDragagem2035;4964;0.0;9.83;0.0;9.83;RORO
ComDragagem2035;4965;7.5;55.58;9.0;72.08;GSA - E
ComDragagem2035;4966;29.33;194.17;8.67;232.17;GSA - E
ComDragagem2035;4967;34.5;250.83;11.25;296.58;GSA - E
ComDragagem2035;4968;0.0;0.0;0.67;0.67;GSM - I
ComDragagem2035;4969;1.92;15.0;3.17;20.08;GL
ComDragagem2035;4970;114.0;79.33;5.08;198.42;GSA - E
ComDragagem2035;4971;4.0;5.08;4.67;13.75;CGC
ComDragagem2035;4972;3.42;3.08;0.0;6.5;CGC
ComDragagem2035;4973;0.0;0.75;0.0;0.75;CGC
ComDragagem2035;4974;0.0;0.0;0.67;0.67;GL
ComDragagem2035;4975;4.0;24.83;0.17;29.0;CGC
ComDragagem2035;4976;3.42;8.0;0.0;11.42;CGC
ComDragagem2035;4977;7.92;43.75;0.17;51.83;CGC
ComDragagem2035;4978;5.08;26.58;0.17;31.83;CGC
ComDragagem2035;4979;138.0;348.17;17.58;503.75;GSA - E
ComDragagem2035;4980;121.33;293.08;10.75;425.17;GSA - E
ComDragagem2035;4981;64.42;201.25;8.58;274.25;GSA - E
ComDragagem2035;4982;77.58;232.42;9.5;319.5;GSA - E
ComDragagem2035;4983;9.25;41.67;15.33;66.25;CGC
ComDragagem2035;4984;9.42;42.33;11.17;62.92;CGC
ComDragagem2035;4985;8.67;46.17;12.58;67.42;CGC
ComDragagem2035;4986;41.08;85.0;2.5;128.58;GSA - E
ComDragagem2035;4987;11.75;105.83;4.67;122.25;GSA - E
ComDragagem2035;4988;8.17;66.67;0.0;74.83;GSM - I
ComDragagem2035;4989;3.33;0.0;4.42;7.75;CGC
ComDragagem2035;4990;3.92;11.33;0.0;15.25;CGC
ComDragagem2035;4991;0.0;0.0;2.5;2.5;GL
ComDragagem2035;4992;42.08;42.58;1.42;86.08;GSA - E
ComDragagem2035;4993;0.0;0.17;0.0;0.17;GSM - I
ComDragagem2035;4994;9.5;74.42;8.08;92.0;GSA - E
ComDragagem2035;4995;0.0;3.17;0.0;3.17;GL
ComDragagem2035;4996;4.0;6.5;4.67;15.17;GL
ComDragagem2035;4997;9.92;55.58;6.58;72.08;GL
ComDragagem2035;4998;0.0;0.0;1.25;1.25;GL
ComDragagem2035;4999;6.83;24.5;9.42;40.75;GL
ComDragagem2035;5000;131.33;99.25;5.5;236.08;GSA - E
ComDragagem2035;5001;0.0;0.0;0.0;0.0;CGC
ComDragagem2035;5002;3.0;3.25;1.67;7.92;CGC
ComDragagem2035;5003;0.0;0.0;0.0;0.0;GL
ComDragagem2035;5004;5.17;27.08;3.0;35.25;CGC
ComDragagem2035;5005;4.5;38.17;4.83;47.5;CGC
ComDragagem2035;5006;5.17;30.33;4.83;40.33;CGC
ComDragagem2035;5007;12.67;13.33;0.0;26.0;CGC
ComDragagem2035;5008;137.5;399.17;18.92;555.58;GSA - E
ComDragagem2035;5009;141.75;416.25;18.92;576.92;GSA - E
ComDragagem2035;5010;94.0;253.92;9.5;357.42;GSA - E
ComDragagem2035;5011;0.0;0.0;0.67;0.67;GSA - E
ComDragagem2035;5012;6.25;36.25;12.83;55.33;CGC
ComDragagem2035;5013;5.5;40.0;14.42;59.92;CGC
ComDragagem2035;5014;10.58;124.75;4.67;140.0;GSA - E
ComDragagem2035;5015;38.08;115.83;3.83;157.75;GSA - E
ComDragagem2035;5016;13.42;153.25;11.42;178.08;GSA - E
ComDragagem2035;5017;1.25;0.0;0.67;1.92;CGC
ComDragagem2035;5018;0.67;0.0;0.83;1.5;CGC
ComDragagem2035;5019;1.92;0.0;4.42;6.33;CGC
ComDragagem2035;5020;35.08;111.92;0.0;147.0;GSA - E
ComDragagem2035;5021;305.33;568.25;7.58;881.17;GSA - E
ComDragagem2035;5022;0.0;0.0;0.0;0.0;RORO
ComDragagem2035;5023;30.5;205.17;13.25;248.92;GSA - E
ComDragagem2035;5024;0.0;1.75;0.0;1.75;GSM - I
ComDragagem2035;5025;6.25;44.25;0.0;50.5;GSM - I
ComDragagem2035;5026;2.83;3.42;2.83;9.08;GL
ComDragagem2035;5027;0.25;0.0;0.25;0.5;CGNC
ComDragagem2035;5028;0.0;0.0;3.42;3.42;CGNC
ComDragagem2035;5029;1.0;0.0;0.92;1.92;CGC
ComDragagem2035;5030;34.33;2.33;2.25;38.92;CGC
ComDragagem2035;5031;1.0;0.0;0.0;1.0;CGC
ComDragagem2035;5032;1.0;1.33;4.92;7.25;CGC
ComDragagem2035;5033;0.17;0.0;0.0;0.17;GSA - E
ComDragagem2035;5034;2.58;37.42;5.0;45.0;CGC
ComDragagem2035;5035;2.83;24.67;4.83;32.33;CGC
ComDragagem2035;5036;2.58;34.67;5.0;42.25;CGC
ComDragagem2035;5037;155.33;458.0;18.67;632.0;GSA - E
ComDragagem2035;5038;147.33;444.58;15.92;607.83;GSA - E
ComDragagem2035;5039;4.0;50.75;12.25;67.0;CGC
ComDragagem2035;5040;4.75;36.33;10.67;51.75;CGC
ComDragagem2035;5041;3.33;33.0;6.25;42.58;CGC
ComDragagem2035;5042;1.0;0.0;0.25;1.25;CGNC
ComDragagem2035;5043;2.0;40.17;0.0;42.17;GSM - I
ComDragagem2035;5044;1.33;27.33;0.0;28.67;GL
ComDragagem2035;5045;1.0;0.08;8.08;9.17;CGC
ComDragagem2035;5046;37.58;3.25;1.92;42.75;CGC
ComDragagem2035;5047;1.0;0.08;1.08;2.17;CGC
ComDragagem2035;5048;2.17;0.08;7.83;10.08;CGC
ComDragagem2035;5049;29.25;116.08;4.83;150.17;GSA - E
ComDragagem2035;5050;0.67;0.0;0.83;1.5;GSA - E
ComDragagem2035;5051;3.17;44.92;0.0;48.08;GL
ComDragagem2035;5052;85.5;152.5;9.75;247.75;GSA - E
ComDragagem2035;5053;0.0;0.0;1.25;1.25;CGNC
ComDragagem2035;5054;0.0;0.0;8.83;8.83;CGNC
ComDragagem2035;5055;5.75;72.42;3.67;81.83;GL
ComDragagem2035;5056;3.75;72.17;4.17;80.08;GSM - I
ComDragagem2035;5057;1.25;20.33;4.75;26.33;CGNC
ComDragagem2035;5058;3.67;55.58;5.0;64.25;CGC
ComDragagem2035;5059;3.67;39.5;5.0;48.17;CGC
ComDragagem2035;5060;4.58;124.83;1.42;130.83;GSA - I
ComDragagem2035;5061;171.75;492.67;20.0;684.42;GSA - E
ComDragagem2035;5062;39.75;440.17;20.67;500.58;GSA - E
ComDragagem2035;5063;36.92;400.75;17.58;455.25;GSA - E
ComDragagem2035;5064;161.42;220.67;10.08;392.17;GSA - E
ComDragagem2035;5065;41.17;482.0;22.08;545.25;GSA - E
ComDragagem2035;5066;3.17;53.92;12.25;69.33;CGC
ComDragagem2035;5067;3.33;56.0;6.25;65.58;CGC
ComDragagem2035;5068;10.5;169.67;8.17;188.33;GSA - E
ComDragagem2035;5069;44.58;164.33;10.75;219.67;GSA - E
ComDragagem2035;5070;11.33;172.5;9.17;193.0;GSA - E
ComDragagem2035;5071;0.0;0.0;4.17;4.17;GL
ComDragagem2035;5072;20.83;292.0;3.0;315.83;GSA - I
ComDragagem2035;5073;0.0;0.0;4.33;4.33;CGC
ComDragagem2035;5074;1.25;14.5;8.67;24.42;CGC
ComDragagem2035;5075;0.0;9.92;10.75;20.67;CGC
ComDragagem2035;5076;1.25;26.67;7.67;35.58;CGC
ComDragagem2035;5077;0.83;40.08;0.0;40.92;GSM - I
ComDragagem2035;5078;0.0;0.0;5.17;5.17;RORO
ComDragagem2035;5079;3.5;71.83;3.92;79.25;GSA - E
ComDragagem2035;5080;48.75;295.42;24.17;368.33;GSA - E
ComDragagem2035;5081;32.92;244.17;19.58;296.67;GSA - E
ComDragagem2035;5082;5.75;64.5;1.75;72.0;GL
ComDragagem2035;5083;0.0;0.0;0.75;0.75;GL
ComDragagem2035;5084;0.0;0.0;1.92;1.92;GL
ComDragagem2035;5085;102.83;191.0;10.17;304.0;GSA - E
ComDragagem2035;5086;0.0;0.0;0.75;0.75;CGNC
ComDragagem2035;5087;0.0;0.0;2.25;2.25;CGC
ComDragagem2035;5088;0.0;0.0;0.0;0.0;CGC
ComDragagem2035;5089;0.0;0.0;2.33;2.33;CGC
ComDragagem2035;5090;1.75;15.67;6.83;24.25;CGC
ComDragagem2035;5091;1.75;13.33;4.08;19.17;CGC
ComDragagem2035;5092;0.0;0.0;0.5;0.5;GSA - E
ComDragagem2035;5093;13.33;11.67;1.5;26.5;GSA - E
ComDragagem2035;5094;3.67;47.75;4.33;55.75;CGC
ComDragagem2035;5095;3.67;43.17;2.5;49.33;CGC
ComDragagem2035;5096;3.67;57.0;4.33;65.0;CGC
ComDragagem2035;5097;5.5;57.92;4.33;67.75;CGC
ComDragagem2035;5098;174.5;500.33;21.08;695.92;GSA - E
ComDragagem2035;5099;183.83;548.5;22.58;754.92;GSA - E
ComDragagem2035;5100;54.08;599.92;26.83;680.83;GSA - E
ComDragagem2035;5101;128.67;401.67;20.42;550.75;GSA - E
ComDragagem2035;5102;147.17;447.83;21.17;616.17;GSA - E
ComDragagem2035;5103;2.67;46.83;2.42;51.92;CGC
ComDragagem2035;5104;3.33;54.92;1.42;59.67;CGC
ComDragagem2035;5105;37.67;32.17;0.25;70.08;CGC
ComDragagem2035;5106;13.25;179.42;13.67;206.33;GSA - E
ComDragagem2035;5107;54.67;188.25;12.25;255.17;GSA - E
ComDragagem2035;5108;16.08;220.0;13.67;249.75;GSA - E
ComDragagem2035;5109;1.25;17.92;0.5;19.67;CGC
ComDragagem2035;5110;0.0;2.83;0.0;2.83;CGC
ComDragagem2035;5111;60.5;9.67;1.17;71.33;CGC
ComDragagem2035;5112;1.25;40.17;0.0;41.42;CGC
ComDragagem2035;5113;1.25;35.33;0.0;36.58;CGC
ComDragagem2035;5114;0.0;12.5;0.0;12.5;RORO
ComDragagem2035;5115;4.67;85.0;5.83;95.5;GSA - E
ComDragagem2035;5116;48.75;289.0;29.25;367.0;GSA - E
ComDragagem2035;5117;53.92;322.67;33.83;410.42;GSA - E
ComDragagem2035;5118;2.08;34.5;0.0;36.58;GSM - I
ComDragagem2035;5119;3.83;33.08;7.17;44.08;GL
ComDragagem2035;5120;1.92;19.0;2.08;23.0;GL
ComDragagem2035;5121;182.33;140.58;9.33;332.25;GSA - E
ComDragagem2035;5122;0.0;0.0;0.0;0.0;CGNC
ComDragagem2035;5123;0.0;0.0;1.08;1.08;CGNC
ComDragagem2035;5124;1.75;19.08;4.75;25.58;CGC
ComDragagem2035;5125;0.0;0.0;0.08;0.08;CGC
ComDragagem2035;5126;1.75;17.58;0.0;19.33;CGC
ComDragagem2035;5127;1.75;17.0;3.08;21.83;CGC
ComDragagem2035;5128;1.58;29.25;0.0;30.83;GSA - E
ComDragagem2035;5129;6.25;122.42;5.42;134.08;GSM - I
ComDragagem2035;5130;31.08;28.58;2.0;61.67;GSA - E
ComDragagem2035;5131;0.0;0.0;0.0;0.0;GL
ComDragagem2035;5132;0.0;0.0;0.0;0.0;CGNC
ComDragagem2035;5133;3.67;47.08;4.17;54.92;CGC
ComDragagem2035;5134;3.67;50.67;4.17;58.5;CGC
ComDragagem2035;5135;5.5;57.0;4.17;66.67;CGC
ComDragagem2035;5136;5.33;99.08;0.0;104.42;GL
ComDragagem2035;5137;180.33;545.5;21.75;747.58;GSA - E
ComDragagem2035;5138;202.75;582.92;22.42;808.08;GSA - E
ComDragagem2035;5139;55.67;621.58;25.25;702.5;GSA - E
ComDragagem2035;5140;0.0;0.0;0.08;0.08;GL
ComDragagem2035;5141;4.75;68.08;3.92;76.75;CGC
ComDragagem2035;5142;3.17;51.33;3.33;57.83;CGC
ComDragagem2035;5143;3.17;35.33;1.58;40.08;CGC
ComDragagem2035;5144;5.0;66.08;1.92;73.0;CGC
ComDragagem2035;5145;3.33;48.92;1.33;53.58;CGC
ComDragagem2035;5146;44.0;22.75;0.17;66.92;CGC
ComDragagem2035;5147;0.0;0.0;2.33;2.33;CGNC
ComDragagem2035;5148;68.17;193.25;12.25;273.67;GSA - E
ComDragagem2035;5149;2.17;43.0;2.17;47.33;GSM - I
ComDragagem2035;5150;1.25;0.08;30.42;31.75;CGC
ComDragagem2035;5151;1.25;21.5;12.25;35.0;CGC
ComDragagem2035;5152;40.67;116.0;0.0;156.67;GSA - E
ComDragagem2035;5153;480.0;422.42;6.92;909.33;GSA - E
ComDragagem2035;5154;554.17;464.33;8.67;1027.17;GSA - E
ComDragagem2035;5155;2.67;36.17;9.58;48.42;RORO
ComDragagem2035;5156;1.33;15.33;3.92;20.58;RORO
ComDragagem2035;5157;5.83;105.67;8.5;120.0;GSA - E
ComDragagem2035;5158;53.92;316.5;38.42;408.83;GSA - E
ComDragagem2035;5159;4.17;36.67;9.0;49.83;GSM - I
ComDragagem2035;5160;3.83;44.17;3.67;51.67;GL
ComDragagem2035;5161;1.75;15.5;3.58;20.83;CGC
ComDragagem2035;5162;1.75;14.42;7.25;23.42;CGC
ComDragagem2035;5163;1.75;10.75;0.25;12.75;CGC
ComDragagem2035;5164;3.42;11.67;0.33;15.42;CGC
ComDragagem2035;5165;0.0;0.0;0.75;0.75;GL
ComDragagem2035;5166;0.0;0.0;0.0;0.0;GL
ComDragagem2035;5167;3.67;50.67;0.17;54.5;CGC
ComDragagem2035;5168;3.67;46.92;0.17;50.75;CGC
ComDragagem2035;5169;3.67;56.08;0.17;59.92;CGC
