SCENARIO_ID;ARRIVAL_ID;LOA;BEAM;DRAFT;TERMINAL_ID;TERMINAL_MARKET_CATEGORY;BERTH;CATEGORY;DETAILED_CATEGORY;PROCESS_TIME
S014;135;333.33;38.0;8.6;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;685
S014;136;189.99;32.31;9.18;58;GSM - E;BERÇO USIMINAS 3;CARGO;N/A;7720
S014;137;179.87;28.0;8.5;55;GL;BERÇO TIPLAM 1;CARGO;N/A;1545
S014;138;231.0;32.0;12.0;51;CGC;BERÇO DPW 1;CARGO;N/A;915
S014;139;199.2;30.0;11.15;25;CGNC;BERÇO ARM 33;CARGO;N/A;820
S014;140;199.98;32.0;6.48;6;CGNC;BERÇO ARM 37;CARGO;N/A;4530
S014;141;190.0;32.0;11.71;46;GSA - E;BERÇO OUT 3;CARGO;N/A;305
S014;142;230.0;38.0;10.92;39;GSA - E;BERÇO ARM 39;CARGO;N/A;1950
S014;143;164.34;23.0;8.0;54;GL;BERÇO DOW;CARGO;N/A;1630
S014;144;305.0;50.0;8.6;11;PASSAGEIROS;BERÇO 25 + FRIG;PASSENGER;N/A;625
S014;145;331.43;52.0;8.65;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;575
S014;146;272.08;40.0;10.2;32;CGC;BERÇO TECON 2;CARGO;N/A;945
S014;147;336.0;51.0;14.3;32;CGC;BERÇO TECON 2;CARGO;N/A;1490
S014;148;306.0;40.0;12.0;51;CGC;BERÇO DPW 2;CARGO;N/A;1225
S014;149;199.99;36.0;9.85;25;CGNC;BERÇO ARM 33;CARGO;N/A;1545
S014;150;179.89;32.06;8.0;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;3735
S014;151;183.2;28.0;8.5;47;GL;BERÇO AL 02;CARGO;N/A;1495
S014;152;180.0;32.0;7.4;29;CGNC;BERÇO ARM 34;CARGO;N/A;8875
S014;153;228.41;37.0;7.42;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;4375
S014;154;333.17;48.0;11.4;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1445
S014;155;299.88;48.0;9.8;9;CGC;BERÇO BTP 2;CARGO;N/A;840
S014;156;330.03;48.0;14.0;9;CGC;BERÇO BTP 1;CARGO;N/A;1395
S014;157;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO 25 + FRIG;PASSENGER;N/A;635
S014;158;190.0;32.0;6.06;23;CGNC;BERÇO ARM 38;CARGO;N/A;1865
S014;159;323.0;44.0;8.65;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;570
S014;160;218.45;30.0;7.6;32;CGC;BERÇO TECON 3;CARGO;N/A;1175
S014;161;229.0;32.0;6.8;46;GSA - E;BERÇO OUT 3;CARGO;N/A;3595
S014;162;299.9;45.0;14.5;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1400
S014;163;270.9;43.0;10.5;51;CGC;BERÇO DPW 1;CARGO;N/A;2080
S014;164;170.7;27.0;9.81;8;CGNC;BERÇO ARM 35P1;CARGO;N/A;7675
S014;165;168.03;26.0;9.4;51;CGC;BERÇO DPW 1;CARGO;N/A;810
S014;166;248.97;44.0;9.3;47;GL;BERÇO AL 01;CARGO;N/A;4775
S014;167;199.98;32.0;11.7;25;CGNC;BERÇO ARM 35P2;CARGO;N/A;14035
S014;168;225.0;32.0;8.5;25;CGNC;BERÇO ARM 35P2;CARGO;N/A;5240
S014;169;300.07;48.0;13.4;9;CGC;BERÇO BTP 1;CARGO;N/A;1025
S014;170;225.0;32.2;7.24;37;GSA - E;BERÇO TEAG;CARGO;N/A;7945
S014;171;200.0;36.0;10.9;32;CGC;BERÇO TECON 2;CARGO;N/A;1220
S014;172;229.0;32.0;6.67;46;GSA - E;BERÇO OUT 2;CARGO;N/A;10095
S014;173;182.5;32.0;9.5;47;GL;BERÇO AL 01;CARGO;N/A;1580
S014;174;179.95;32.0;6.65;37;GSA - E;BERÇO TEAG;CARGO;N/A;9395
S014;175;222.14;30.0;10.1;32;CGC;BERÇO TECON 3;CARGO;N/A;705
S014;176;254.95;43.0;8.1;39;GSA - E;BERÇO ARM 39;CARGO;N/A;6865
S014;177;299.95;48.0;8.9;9;CGC;BERÇO BTP 2;CARGO;N/A;1240
S014;178;156.53;25.0;7.8;59;GL;BERÇO AL 03;CARGO;N/A;2200
S014;179;299.97;49.0;11.0;9;CGC;BERÇO BTP 2;CARGO;N/A;1345
S014;180;180.0;29.0;7.8;47;GL;BERÇO AL 02;CARGO;N/A;550
S014;181;334.07;42.0;10.7;9;CGC;BERÇO BTP 3;CARGO;N/A;1425
S014;182;333.2;48.0;11.7;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1345
S014;183;328.46;48.0;10.7;9;CGC;BERÇO BTP 1;CARGO;N/A;1905
S014;184;208.85;30.0;10.3;51;CGC;BERÇO DPW 2;CARGO;N/A;795
S014;185;189.99;32.0;7.62;25;CGNC;BERÇO ARM 31;CARGO;N/A;3050
S014;186;333.99;42.0;9.7;51;CGC;BERÇO DPW 1;CARGO;N/A;1995
S014;187;189.99;32.0;6.54;39;GSA - E;BERÇO ARM 39;CARGO;N/A;8330
S014;188;160.0;25.0;7.5;59;GL;BERÇO AL 02;CARGO;N/A;2640
S014;189;228.99;32.0;6.6;40;GSA - E;BERÇO TGG;CARGO;N/A;5165
S014;190;275.0;40.0;13.3;32;CGC;BERÇO TECON 2;CARGO;N/A;870
S014;191;228.62;32.0;8.3;51;CGC;BERÇO DPW 1;CARGO;N/A;915
S014;192;299.9;48.0;11.3;9;CGC;BERÇO BTP 1;CARGO;N/A;1325
S014;193;323.0;44.0;8.6;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;905
S014;194;275.0;40.04;12.0;51;CGC;BERÇO DPW 2;CARGO;N/A;1450
S014;195;88.8;19.0;5.0;53;CGNC;BERÇO SAIPEM 3;CARGO;N/A;1130
S014;196;270.07;42.0;10.9;9;CGC;BERÇO BTP 2;CARGO;N/A;1490
S014;197;299.2;40.0;11.2;51;CGC;BERÇO DPW 1;CARGO;N/A;2145
S014;198;183.2;32.0;7.0;47;GL;BERÇO AL 01;CARGO;N/A;1810
S014;199;183.1;32.0;10.0;54;GL;BERÇO DOW;CARGO;N/A;1205
S014;200;185.97;35.0;8.35;32;CGC;BERÇO TECON 1.2;CARGO;N/A;845
S014;201;182.47;25.0;7.5;32;CGC;BERÇO TECON 1.1;CARGO;N/A;610
S014;202;255.4;37.0;12.9;51;CGC;BERÇO DPW 1;CARGO;N/A;1145
S014;203;228.99;32.0;7.16;23;CGNC;BERÇO ARM 38;CARGO;N/A;6900
S014;204;228.0;32.0;9.7;30;CGNC;BERÇO AL 03;CARGO;N/A;5330
S014;205;254.73;37.0;10.8;32;CGC;BERÇO TECON 2;CARGO;N/A;515
S014;206;169.37;27.0;5.33;58;GSM - E;BERÇO USIMINAS 4;CARGO;N/A;7065
S014;207;229.0;32.0;8.98;46;GSA - E;BERÇO OUT 2;CARGO;N/A;3345
S014;208;199.94;32.0;7.6;45;RORO;BERÇO TEV;CARGO;RO-RO;2615
S014;209;85.34;18.0;5.0;53;CGNC;BERÇO SAIPEM 2;CARGO;N/A;4330
S014;210;183.06;32.0;9.5;47;GL;BERÇO AL 02;CARGO;N/A;3450
S014;211;228.9;32.0;7.52;46;GSA - E;BERÇO OUT 3;CARGO;N/A;3240
S014;212;179.97;30.0;10.46;28;CGNC;BERÇO CS 02;CARGO;N/A;5515
S014;213;177.85;28.0;10.16;27;CGNC;BERÇO ARM 12A;CARGO;N/A;18235
S014;214;119.9;22.0;7.6;2;GL;BERÇO Ageo I;CARGO;N/A;2900
S014;215;199.9;32.0;6.4;6;CGNC;BERÇO ARM 37;CARGO;N/A;4915
S014;216;270.93;43.0;10.0;32;CGC;BERÇO TECON 1.2;CARGO;N/A;915
S014;217;160.0;25.0;6.8;2;GL;BERÇO IB OE;CARGO;N/A;5405
S014;218;82.3;17.0;4.4;53;CGNC;BERÇO SAIPEM 3;CARGO;N/A;1100
S014;219;183.1;32.0;9.8;30;CGNC;BERÇO AL 03;CARGO;N/A;3625
S014;220;179.95;32.0;7.5;26;CGNC;BERÇO ARM 23;CARGO;N/A;3500
S014;221;266.65;36.0;12.3;32;CGC;BERÇO TECON 2;CARGO;N/A;770
S014;222;185.97;35.0;9.45;51;CGC;BERÇO DPW 1;CARGO;N/A;725
S014;223;299.99;48.0;10.6;9;CGC;BERÇO BTP 3;CARGO;N/A;1255
S014;224;183.1;33.0;9.6;2;GL;BERÇO IB BC;CARGO;N/A;3555
S014;225;222.15;30.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;370
S014;226;172.0;28.0;7.7;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1175
S014;227;199.9;32.0;8.12;29;CGNC;BERÇO ARM 34;CARGO;N/A;2465
S014;228;333.33;38.0;8.55;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;685
S014;229;336.0;51.0;13.3;51;CGC;BERÇO DPW 2;CARGO;N/A;4590
S014;230;223.91;34.0;9.3;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1415
S014;231;224.9;32.0;7.0;39;GSA - E;BERÇO ARM 39;CARGO;N/A;4610
S014;232;336.0;51.0;14.4;32;CGC;BERÇO TECON 2;CARGO;N/A;1315
S014;233;227.97;37.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;1240
S014;234;300.4;40.0;11.5;9;CGC;BERÇO BTP 1;CARGO;N/A;735
S014;235;189.97;32.0;6.73;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;1370
S014;236;270.93;43.0;10.9;51;CGC;BERÇO DPW 1;CARGO;N/A;1290
S014;237;82.3;17.0;5.0;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;5315
S014;238;183.0;32.0;8.0;47;GL;BERÇO AL 01;CARGO;N/A;1930
S014;239;333.2;48.0;11.8;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1640
S014;240;189.9;32.31;7.0;56;GSA - E;BERÇO TIPLAM 3;CARGO;N/A;4250
S014;241;199.98;32.0;12.09;25;CGNC;BERÇO ARM 35P1;CARGO;N/A;7995
S014;242;305.0;50.0;8.52;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;635
S014;243;229.0;37.0;7.5;40;GSA - E;BERÇO TGG;CARGO;N/A;3900
S014;244;331.43;52.0;8.65;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;620
S014;245;272.05;40.0;10.7;32;CGC;BERÇO TECON 3;CARGO;N/A;995
S014;246;260.66;32.0;11.4;51;CGC;BERÇO DPW 1;CARGO;N/A;1055
S014;247;229.0;32.0;8.02;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;2400
S014;248;335.93;51.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;1410
S014;249;199.98;24.0;9.4;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;3665
S014;250;299.9;45.0;10.75;32;CGC;BERÇO TECON 2;CARGO;N/A;3035
S014;251;116.9;18.0;4.6;2;GL;BERÇO IB SP;CARGO;N/A;1265
S014;252;199.97;32.0;9.0;45;RORO;BERÇO TEV;CARGO;RO-RO;700
S014;253;272.02;40.0;13.2;9;CGC;BERÇO BTP 1;CARGO;N/A;1775
S014;254;199.0;32.0;8.8;45;RORO;BERÇO TEV;CARGO;RO-RO;790
S014;255;199.99;32.0;7.5;46;GSA - E;BERÇO ARM 19;CARGO;N/A;2285
S014;256;199.99;32.0;11.41;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;11015
S014;257;183.2;32.0;8.1;47;GL;BERÇO AL 02;CARGO;N/A;1940
S014;258;330.0;48.0;11.6;9;CGC;BERÇO BTP 1;CARGO;N/A;1970
S014;259;188.0;32.0;6.4;5;CGNC;BERÇO ARM 20/21;CARGO;N/A;1870
S014;260;323.0;44.0;8.5;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;710
S014;261;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO ARM 25;PASSENGER;N/A;640
S014;262;168.06;26.0;9.6;51;CGC;BERÇO DPW 1;CARGO;N/A;540
S014;263;170.08;27.0;6.8;32;CGC;BERÇO TECON 1.1;CARGO;N/A;1215
S014;264;294.03;32.0;10.0;32;CGC;BERÇO TECON 3;CARGO;N/A;1365
S014;265;228.0;40.0;8.0;47;GL;BERÇO AL 01;CARGO;N/A;2010
S014;266;333.2;48.0;14.4;32;CGC;BERÇO TECON 1.2;CARGO;N/A;2345
S014;267;189.99;32.0;12.8;43;GSM - I;BERÇO TERMAG;CARGO;N/A;5395
S014;268;183.1;33.0;7.9;30;CGNC;BERÇO AL 03;CARGO;N/A;2495
S014;269;183.1;32.0;9.5;1;GL;BERÇO IB SP;CARGO;N/A;4540
S014;270;199.99;32.31;9.45;57;GSM - I;BERÇO TIPLAM 4;CARGO;N/A;7810
S014;271;88.8;19.0;5.3;53;CGNC;BERÇO SAIPEM 2;CARGO;N/A;1080
S014;272;179.86;29.0;9.2;55;GL;BERÇO TIPLAM 1;CARGO;N/A;1425
S014;273;332.85;43.0;10.1;9;CGC;BERÇO BTP 2;CARGO;N/A;2575
S014;274;228.99;32.0;8.65;26;CGNC;BERÇO ARM 25;CARGO;N/A;2595
S014;275;127.03;16.0;5.8;7;CGNC;BERÇO CORTE;CARGO;N/A;5195
S014;276;293.2;40.0;10.5;9;CGC;BERÇO BTP 2;CARGO;N/A;990
S014;277;189.94;33.0;4.9;46;GSA - E;BERÇO OUT 3;CARGO;N/A;5155
S014;278;212.54;31.0;10.9;51;CGC;BERÇO DPW 2;CARGO;N/A;1020
S014;279;189.94;33.0;8.52;56;GSA - E;BERÇO TIPLAM 2;CARGO;N/A;1875
S014;280;272.05;40.0;9.5;32;CGC;BERÇO TECON 3;CARGO;N/A;1180
S014;281;299.18;48.0;9.6;9;CGC;BERÇO BTP 3;CARGO;N/A;1280
S014;282;213.88;32.0;8.2;9;CGC;BERÇO BTP 2;CARGO;N/A;2435
S014;283;314.33;48.0;12.6;32;CGC;BERÇO TECON 2;CARGO;N/A;1230
S014;284;146.6;24.0;6.1;1;GL;BERÇO IB BC;CARGO;N/A;3850
S014;285;258.89;32.0;9.0;32;CGC;BERÇO TECON 1.1;CARGO;N/A;275
S014;286;185.96;35.0;8.2;32;CGC;BERÇO TECON 3;CARGO;N/A;1300
S014;287;182.93;31.0;9.5;57;GSM - I;BERÇO TIPLAM 1;CARGO;N/A;5610
S014;288;199.2;31.0;7.63;28;CGNC;BERÇO CS 01;CARGO;N/A;4230
S014;289;335.0;51.0;10.5;9;CGC;BERÇO BTP 1;CARGO;N/A;2345
S014;290;164.34;23.0;7.8;54;GL;BERÇO DOW;CARGO;N/A;1775
S014;291;199.2;30.0;9.67;28;CGNC;BERÇO CS 02;CARGO;N/A;7160
S014;292;223.88;32.0;7.2;11;PASSAGEIROS;BERÇO ARM 31/32;PASSENGER;N/A;690
S014;293;182.9;40.0;9.65;2;GL;BERÇO IB SP;CARGO;N/A;4015
S014;294;239.3;32.0;7.6;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;690
S014;295;228.0;37.0;10.4;51;CGC;BERÇO DPW 2;CARGO;N/A;975
S014;296;199.97;32.0;8.2;45;RORO;BERÇO TEV;CARGO;RO-RO;2890
S014;297;199.9;33.0;10.3;57;GSM - I;BERÇO TIPLAM 4;CARGO;N/A;8140
S014;298;330.0;48.0;14.5;9;CGC;BERÇO BTP 1;CARGO;N/A;1175
S014;299;225.0;32.0;7.7;46;GSA - E;BERÇO ARM 19;CARGO;N/A;4000
S014;300;182.9;32.2;10.2;2;GL;BERÇO Ageo I;CARGO;N/A;2915
S014;301;183.0;27.0;7.5;47;GL;BERÇO AL 02;CARGO;N/A;790
S014;302;210.54;30.0;8.8;51;CGC;BERÇO DPW 2;CARGO;N/A;1315
S014;303;179.99;30.0;7.0;25;CGNC;BERÇO ARM 29;CARGO;N/A;3485
S014;304;223.98;35.0;8.61;32;CGC;BERÇO TECON 1.1;CARGO;N/A;505
S014;305;189.94;33.0;6.53;25;CGNC;BERÇO ARM 33;CARGO;N/A;8050
S014;306;156.53;25.0;7.8;2;GL;BERÇO IB OE;CARGO;N/A;2285
S014;307;182.47;25.0;8.0;32;CGC;BERÇO TECON 2;CARGO;N/A;1255
S014;308;199.98;32.0;6.26;46;GSA - E;BERÇO OUT 2;CARGO;N/A;2120
S014;309;215.4;37.0;7.0;25;CGNC;BERÇO ARM 32;CARGO;N/A;2905
S014;310;300.0;48.0;10.8;32;CGC;BERÇO TECON 1.2;CARGO;N/A;955
S014;311;336.0;51.0;10.2;32;CGC;BERÇO TECON 3;CARGO;N/A;2590
S014;312;294.1;32.25;12.55;51;CGC;BERÇO DPW 2;CARGO;N/A;1675
S014;313;225.0;32.0;6.98;27;CGNC;BERÇO ARM 13/14;CARGO;N/A;11910
S014;314;278.94;40.0;11.0;51;CGC;BERÇO DPW 2;CARGO;N/A;1475
S014;315;304.16;40.0;9.8;9;CGC;BERÇO BTP 3;CARGO;N/A;1050
S014;316;254.87;37.0;10.25;32;CGC;BERÇO TECON 1.1;CARGO;N/A;675
S014;317;346.98;42.0;13.8;32;CGC;BERÇO TECON 2;CARGO;N/A;1120
S014;318;139.95;21.0;6.9;2;GL;BERÇO IB SP;CARGO;N/A;1565
S014;319;204.85;32.0;7.3;49;GL;BERÇO CUTRALE;CARGO;N/A;4700
S014;320;88.8;19.0;5.0;53;CGNC;BERÇO SAIPEM 2;CARGO;N/A;1680
S014;321;182.88;32.0;9.0;47;GL;BERÇO AL 01;CARGO;N/A;1480
S014;322;179.9;30.0;9.8;58;GSM - E;BERÇO USIMINAS 3;CARGO;N/A;6110
S014;323;299.9;45.0;11.85;9;CGC;BERÇO BTP 3;CARGO;N/A;1230
S014;324;228.99;32.0;7.5;26;CGNC;BERÇO ARM 25;CARGO;N/A;6385
S014;325;85.34;18.0;4.55;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;2780
S014;326;225.0;32.0;9.3;52;CGNC;BERÇO DPW 3;CARGO;N/A;2210
S014;327;299.9;48.0;11.8;9;CGC;BERÇO BTP 2;CARGO;N/A;1775
S014;328;156.53;25.0;8.15;59;GL;BERÇO AL 02;CARGO;N/A;4235
S014;329;272.0;43.0;10.3;9;CGC;BERÇO BTP 2;CARGO;N/A;510
S014;330;229.05;32.0;7.54;40;GSA - E;BERÇO TGG;CARGO;N/A;2730
S014;331;199.98;32.0;6.75;56;GSA - E;BERÇO TIPLAM 2;CARGO;N/A;1785
S014;332;225.16;31.0;9.5;32;CGC;BERÇO TECON 1.2;CARGO;N/A;475
S014;333;186.36;28.0;9.9;32;CGC;BERÇO TECON 1.1;CARGO;N/A;830
S014;334;333.33;38.0;8.63;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;695
S014;335;229.0;32.0;7.21;40;GSA - E;BERÇO TGG;CARGO;N/A;8015
S014;336;254.96;43.0;8.7;39;GSA - E;BERÇO ARM 39;CARGO;N/A;7985
S014;337;272.02;40.0;11.0;9;CGC;BERÇO BTP 2;CARGO;N/A;1125
S014;338;183.06;32.0;6.5;1;GL;BERÇO IB BC;CARGO;N/A;2545
S014;339;196.0;32.3;6.59;23;CGNC;BERÇO ARM 38;CARGO;N/A;7655
S014;340;228.99;32.0;7.1;42;GSA - E;BERÇO TEG;CARGO;N/A;7595
S014;341;259.8;32.0;11.0;51;CGC;BERÇO DPW 1;CARGO;N/A;630
S014;342;227.95;38.0;11.7;32;CGC;BERÇO TECON 2;CARGO;N/A;1175
S014;343;333.2;48.0;11.5;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1375
S014;344;215.4;37.0;7.0;25;CGNC;BERÇO ARM 31;CARGO;N/A;18725
S014;345;172.2;25.0;9.8;51;CGC;BERÇO DPW 1;CARGO;N/A;910
S014;346;224.94;31.0;7.5;46;GSA - E;BERÇO OUT 3;CARGO;N/A;2560
S014;347;229.0;32.0;7.05;46;GSA - E;BERÇO OUT 2;CARGO;N/A;6260
S014;348;334.8;45.86;11.5;51;CGC;BERÇO DPW 2;CARGO;N/A;1275
S014;349;183.34;32.0;7.8;47;GL;BERÇO AL 02;CARGO;N/A;1485
S014;350;144.09;24.0;8.0;2;GL;BERÇO Ageo I;CARGO;N/A;3010
S014;351;305.0;50.0;8.5;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;640
S014;352;331.43;52.0;8.7;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;620
S014;353;272.05;40.0;9.3;32;CGC;BERÇO TECON 3;CARGO;N/A;1460
S014;354;330.0;48.0;14.5;51;CGC;BERÇO DPW 1;CARGO;N/A;2025
S014;355;82.3;17.0;4.5;53;CGNC;BERÇO SAIPEM 2;CARGO;N/A;7330
S014;356;236.32;36.0;9.0;9;CGC;BERÇO BTP 1;CARGO;N/A;345
S014;357;299.9;48.0;13.1;51;CGC;BERÇO DPW 2;CARGO;N/A;2165
S014;358;201.8;32.0;10.6;52;CGNC;BERÇO DPW 4;CARGO;N/A;3430
S014;359;201.8;32.0;9.7;25;CGNC;BERÇO ARM 32;CARGO;N/A;860
S014;360;227.95;38.0;11.4;9;CGC;BERÇO BTP 1;CARGO;N/A;1320
S014;361;277.32;40.0;13.9;9;CGC;BERÇO BTP 3;CARGO;N/A;1635
S014;362;85.34;18.0;4.8;53;CGNC;BERÇO SAIPEM 1;CARGO;N/A;250
S014;363;227.5;33.0;12.05;59;GL;BERÇO AL 02;CARGO;N/A;6820
S014;364;170.0;26.0;9.7;33;GL;BERÇO AL 03;CARGO;N/A;3685
S014;365;333.2;48.0;10.4;32;CGC;BERÇO TECON 2;CARGO;N/A;1685
S014;366;199.98;32.0;8.99;46;GSA - E;BERÇO ARM 19;CARGO;N/A;1420
S014;367;304.14;40.0;10.8;51;CGC;BERÇO DPW 2;CARGO;N/A;715
S014;368;289.59;44.0;8.3;11;PASSAGEIROS;BERÇO 25 + FRIG;PASSENGER;N/A;640
S014;369;323.0;44.0;8.5;11;PASSAGEIROS;BERÇO OUT 1;PASSENGER;N/A;215
S014;370;216.0;32.0;7.1;11;PASSAGEIROS;BERÇO OUT 3;PASSENGER;N/A;515
S014;371;299.18;48.0;9.6;9;CGC;BERÇO BTP 1;CARGO;N/A;1895
S014;372;156.53;25.0;8.5;59;GL;BERÇO AL 04;CARGO;N/A;1210
S014;373;299.93;49.0;10.55;32;CGC;BERÇO TECON 3;CARGO;N/A;525
S014;374;329.8;48.0;14.5;32;CGC;BERÇO TECON 1.2;CARGO;N/A;1430
S014;375;323.0;44.0;8.5;11;PASSAGEIROS;BERÇO OUT 2;PASSENGER;N/A;335
S014;376;293.97;32.0;9.9;32;CGC;BERÇO TECON 2;CARGO;N/A;695
S014;377;199.98;32.0;6.79;56;GSA - E;BERÇO TIPLAM 3;CARGO;N/A;3915
S014;378;218.45;30.0;8.65;32;CGC;BERÇO TECON 3;CARGO;N/A;1270
S014;379;201.8;32.0;10.56;29;CGNC;BERÇO ARM 34;CARGO;N/A;2490
S014;380;196.3;33.0;7.9;52;CGNC;BERÇO DPW 3;CARGO;N/A;5795
S014;381;179.9;32.0;8.3;45;RORO;BERÇO TEV;CARGO;RO-RO;2185
S014;382;229.0;32.0;7.3;50;GSA - E;BERÇO CUTRALE;CARGO;N/A;2685
S014;383;336.0;51.0;9.4;51;CGC;BERÇO DPW 1;CARGO;N/A;2550
S014;384;222.15;30.0;8.9;32;CGC;BERÇO TECON 1.1;CARGO;N/A;525
S014;385;183.1;32.0;8.0;47;GL;BERÇO AL 01;CARGO;N/A;1765
S014;386;182.9;40.0;8.3;47;GL;BERÇO AL 01;CARGO;N/A;1900
S014;387;183.06;32.0;8.25;47;GL;BERÇO AL 01;CARGO;N/A;1530
S014;388;320.58;42.0;10.1;51;CGC;BERÇO DPW 2;CARGO;N/A;1100
S014;389;208.85;30.0;11.3;51;CGC;BERÇO DPW 1;CARGO;N/A;605
S014;390;156.53;25.0;10.9;30;CGNC;BERÇO AL 04;CARGO;N/A;1875
S014;391;190.0;32.0;6.3;23;CGNC;BERÇO ARM 38;CARGO;N/A;5420
S014;392;210.0;36.0;7.6;52;CGNC;BERÇO DPW 4;CARGO;N/A;3600
S014;393;225.0;32.0;8.19;25;CGNC;BERÇO ARM 35P2;CARGO;N/A;11335
S014;394;299.9;45.0;11.6;9;CGC;BERÇO BTP 1;CARGO;N/A;1505
