VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
23.0;295.0;12.75;12.75;3.0;9;26;THU;3;2;False;False;False;4000;20.66;2.36;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;11;D2030_215_newpanamax
23.0;185.0;10.25;10.25;3.0;12;34;THU;3;2;False;False;False;1000;13.38;2.55;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;12;D2030_215_newpanamax
23.0;255.0;11.25;11.25;3.0;12;34;THU;3;2;False;False;False;3000;17.86;2.02;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;13;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;12;34;THU;3;2;False;False;False;6000;27.82;2.73;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXII;CGC;14;D2030_215_newpanamax
23.0;195.0;9.75;9.75;3.0;11;29;THU;3;2;False;False;False;1000;16.8;2.28;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;15;D2030_215_newpanamax
23.0;275.0;11.25;11.25;3.0;13;36;THU;3;2;False;False;False;3000;15.61;4.9;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;16;D2030_215_newpanamax
23.0;275.0;11.25;11.25;3.0;13;36;THU;3;2;False;False;False;3000;15.61;3.14;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;17;D2030_215_newpanamax
23.0;295.0;12.25;12.25;3.0;12;32;THU;3;2;False;False;False;4000;21.3;1.82;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;18;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;11;29;THU;3;2;False;False;False;6000;25.92;3.11;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;19;D2030_215_newpanamax
23.0;225.0;0.0;13.25;1.0;11;32;THU;3;2;False;False;False;70000;39.92;1.78;0.75;JAN;1;TGG;38;PANAMAX;GSA - E;20;D2030_215_newpanamax
23.0;195.0;10.25;0.0;2.0;12;33;THU;3;2;False;False;False;45000;85.0;2.53;0.75;JAN;1;TIPLAM - GSM - I;42;HANDYMAX;GSM - I;21;D2030_215_newpanamax
23.0;185.0;0.0;9.75;1.0;14;35;THU;3;2;False;False;False;35000;29.94;1.53;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;22;D2030_215_newpanamax
23.0;185.0;0.0;9.75;1.0;14;35;THU;3;2;False;False;False;35000;29.94;4.73;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;23;D2030_215_newpanamax
44.0;323.0;8.6;8.6;3.0;7;0;0;3;2;False;True;False;0;10.67;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;24;D2030_215_newpanamax
17.0;75.2;4.5;5.0;1.0;10;30;0;3;2;False;False;False;0;6.33;0.17;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;25;D2030_215_newpanamax
23.0;275.0;12.75;12.75;3.0;12;35;FRI;4;3;False;False;False;3000;14.7;5.08;0.75;JAN;1;BTP;13;PANAMAX;CGC;26;D2030_215_newpanamax
23.0;295.0;13.75;13.75;3.0;14;40;FRI;4;3;False;False;False;4000;20.66;6.4;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;27;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;14;40;FRI;4;3;False;False;False;6000;23.63;1.91;0.75;JAN;1;BTP;13;POST-PANAMAXII;CGC;28;D2030_215_newpanamax
23.0;225.0;0.0;13.25;1.0;18;51;FRI;4;3;False;False;False;70000;54.03;0.61;0.75;JAN;1;CUTRALE - GSA - E;19;PANAMAX;GSA - E;29;D2030_215_newpanamax
23.0;205.0;10.75;10.75;3.0;16;45;FRI;4;3;False;False;False;1000;13.38;1.18;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;30;D2030_215_newpanamax
23.0;255.0;11.75;11.75;3.0;15;41;FRI;4;3;False;False;False;3000;17.86;3.33;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;31;D2030_215_newpanamax
23.0;305.0;13.25;13.25;3.0;16;45;FRI;4;3;False;False;False;4000;21.93;1.63;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;32;D2030_215_newpanamax
23.0;215.0;10.25;10.25;3.0;16;42;FRI;4;3;False;False;False;1000;16.8;2.61;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;33;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;16;42;FRI;4;3;False;False;False;6000;25.92;4.54;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;34;D2030_215_newpanamax
23.0;185.0;0.0;9.75;1.0;15;40;FRI;4;3;False;False;False;35000;29.94;7.0;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;35;D2030_215_newpanamax
23.0;185.0;0.0;9.75;1.0;16;44;FRI;4;3;False;False;False;35000;29.94;9.94;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;36;D2030_215_newpanamax
38.0;333.33;8.6;8.6;3.0;6;25;0;4;3;False;True;False;0;11.33;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;37;D2030_215_newpanamax
23.0;215.0;10.75;10.75;3.0;17;47;SAT;5;4;False;False;False;1000;16.8;2.73;0.75;JAN;1;TECON10;3;FULLYCELLULAR;CGC;38;D2030_215_newpanamax
23.0;155.0;10.25;0.0;2.0;19;52;SAT;5;4;False;False;False;18000;45.88;0.4;0.75;JAN;1;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;39;D2030_215_newpanamax
23.0;185.0;11.25;0.0;2.0;19;52;SAT;5;4;False;False;False;35000;64.43;0.52;0.75;JAN;1;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;40;D2030_215_newpanamax
23.0;295.0;14.25;14.25;3.0;19;53;SAT;5;4;False;False;False;4000;20.66;3.8;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;41;D2030_215_newpanamax
23.0;265.0;12.25;12.25;3.0;17;48;SAT;5;4;False;False;False;3000;17.86;1.4;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;42;D2030_215_newpanamax
23.0;295.0;13.75;13.75;3.0;17;48;SAT;5;4;False;False;False;4000;21.93;2.05;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;43;D2030_215_newpanamax
36.0;225.0;0.0;11.7;1.0;20;54;SAT;5;4;False;False;False;55000;50.0;2.47;0.75;JAN;1;SUZANO;25;NAVIOCARGAGERAL;CGNC;44;D2030_215_newpanamax
23.0;215.0;10.75;10.75;3.0;18;48;SAT;5;4;False;False;False;1000;16.8;1.8;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;45;D2030_215_newpanamax
23.0;295.0;13.25;13.25;3.0;18;48;SAT;5;4;False;False;False;4000;21.3;2.1;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;46;D2030_215_newpanamax
23.0;175.0;10.75;0.0;2.0;15;43;SAT;5;4;False;False;False;35000;50.86;2.22;0.75;JAN;1;TERMAG;35;HANDYSIZE;GSM - I;47;D2030_215_newpanamax
23.0;225.0;0.0;13.75;1.0;16;49;SAT;5;4;False;False;False;70000;39.92;1.54;0.75;JAN;1;TGG;38;PANAMAX;GSA - E;48;D2030_215_newpanamax
23.0;185.0;10.75;0.0;2.0;18;51;SAT;5;4;False;False;False;45000;85.0;0.81;0.75;JAN;1;TIPLAM - GSM - I;42;HANDYMAX;GSM - I;49;D2030_215_newpanamax
23.0;225.0;13.25;0.0;2.0;18;51;SAT;5;4;False;False;False;70000;104.45;25.51;0.75;JAN;1;TIPLAM - GSM - I;42;PANAMAX;GSM - I;50;D2030_215_newpanamax
23.0;185.0;0.0;10.25;1.0;17;46;SAT;5;4;False;False;False;35000;29.94;4.98;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;51;D2030_215_newpanamax
52.0;331.43;8.7;8.6;3.0;5;0;0;5;4;False;True;False;0;11.75;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;52;D2030_215_newpanamax
50.0;305.0;8.5;8.5;3.0;6;0;0;5;4;False;True;False;0;10.92;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;53;D2030_215_newpanamax
36.0;225.0;0.0;13.0;1.0;19;59;SUN;6;5;False;False;False;55000;99.0;4.5;0.75;JAN;1;ARAUCO;1;NAVIOCARGAGERAL;CGNC;54;D2030_215_newpanamax
23.0;195.0;12.75;0.0;2.0;19;56;SUN;6;5;False;False;False;45000;89.37;3.53;0.75;JAN;1;RUMO - GSM - I;5;HANDYMAX;GSM - I;55;D2030_215_newpanamax
23.0;225.0;0.0;13.75;1.0;21;54;SUN;6;5;False;False;False;70000;51.12;3.92;0.75;JAN;1;ADM;9;PANAMAX;GSA - E;56;D2030_215_newpanamax
23.0;275.0;14.25;14.25;3.0;22;59;SUN;6;5;False;False;False;3000;14.7;3.15;0.75;JAN;1;BTP;13;PANAMAX;CGC;57;D2030_215_newpanamax
23.0;295.0;14.25;14.25;3.0;22;59;SUN;6;5;False;False;False;4000;20.66;5.18;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;58;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;22;59;SUN;6;5;False;False;False;6000;23.63;2.53;0.75;JAN;1;BTP;13;POST-PANAMAXII;CGC;59;D2030_215_newpanamax
23.0;135.0;8.25;8.25;3.0;22;59;SUN;6;5;False;False;False;500;12.93;1.35;0.75;JAN;1;DPW - CGC;21;FEEDER/EARLY;CGC;60;D2030_215_newpanamax
23.0;275.0;13.25;13.25;3.0;22;59;SUN;6;5;False;False;False;3000;17.86;1.42;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;61;D2030_215_newpanamax
23.0;285.0;13.25;13.25;3.0;22;45;SUN;6;5;False;False;False;3000;17.86;3.61;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;62;D2030_215_newpanamax
23.0;305.0;14.25;14.25;3.0;22;59;SUN;6;5;False;False;False;4000;21.93;1.58;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;63;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;22;59;SUN;6;5;False;False;False;6000;27.82;1.86;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXII;CGC;64;D2030_215_newpanamax
36.0;225.0;0.0;13.0;1.0;20;55;SUN;6;5;False;False;False;55000;64.0;0.48;0.75;JAN;1;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;65;D2030_215_newpanamax
23.0;275.0;14.25;14.25;3.0;23;32;SUN;6;5;False;False;False;3000;15.61;1.24;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;66;D2030_215_newpanamax
23.0;225.0;0.0;13.25;1.0;20;59;SUN;6;5;False;False;False;70000;88.35;1.55;0.75;JAN;1;TEAG;33;PANAMAX;GSA - E;67;D2030_215_newpanamax
23.0;175.0;9.75;0.0;2.0;18;54;SUN;6;5;False;False;False;35000;90.66;2.39;0.75;JAN;1;USIMINAS;46;HANDYSIZE;CGNC;68;D2030_215_newpanamax
44.0;323.0;8.6;8.6;3.0;6;0;0;6;5;False;True;False;0;11.08;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;69;D2030_215_newpanamax
44.0;289.59;8.3;8.35;3.0;6;30;0;6;5;False;True;False;0;10.67;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;70;D2030_215_newpanamax
23.0;155.0;0.0;7.25;1.0;1;2;MON;0;6;False;False;False;18000;42.57;3.79;0.75;JAN;1;STS;2;GPGENERALPURPOSE;GL;71;D2030_215_newpanamax
23.0;185.0;0.0;7.25;1.0;0;1;MON;0;6;False;False;False;35000;64.43;0.8;0.75;JAN;1;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;72;D2030_215_newpanamax
23.0;295.0;9.75;9.75;3.0;1;2;MON;0;6;False;False;False;4000;20.66;1.2;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;73;D2030_215_newpanamax
23.0;195.0;7.25;7.25;3.0;2;4;MON;0;6;False;False;False;1000;13.38;2.3;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;74;D2030_215_newpanamax
36.0;225.0;0.0;11.7;1.0;1;3;MON;0;6;False;False;False;55000;50.0;5.32;0.75;JAN;1;SUZANO;25;NAVIOCARGAGERAL;CGNC;75;D2030_215_newpanamax
23.0;185.0;7.75;7.75;3.0;0;1;MON;0;6;False;False;False;1000;16.8;0.88;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;76;D2030_215_newpanamax
23.0;255.0;9.75;9.75;3.0;2;6;MON;0;6;False;False;False;3000;15.61;1.86;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;77;D2030_215_newpanamax
23.0;295.0;9.25;9.25;3.0;0;0;MON;0;6;False;False;False;4000;21.3;2.25;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;78;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;0;0;MON;0;6;False;False;False;6000;25.92;0.68;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;79;D2030_215_newpanamax
23.0;225.0;12.25;0.0;2.0;0;4;MON;0;6;False;False;False;70000;111.09;2.75;0.75;JAN;1;TERMAG;35;PANAMAX;GSM - I;80;D2030_215_newpanamax
23.0;225.0;0.0;12.75;1.0;0;3;MON;0;6;False;False;False;70000;39.92;2.55;0.75;JAN;1;TGG;38;PANAMAX;GSA - E;81;D2030_215_newpanamax
23.0;185.0;0.0;7.75;1.0;0;1;MON;0;6;False;False;False;35000;29.94;2.37;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;82;D2030_215_newpanamax
23.0;175.0;0.0;6.75;1.0;0;3;MON;0;6;False;False;False;35000;90.66;4.2;0.75;JAN;1;USIMINAS;46;HANDYSIZE;CGNC;83;D2030_215_newpanamax
17.0;75.2;4.15;5.0;1.0;8;10;0;0;6;False;False;False;0;5.0;0.17;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;84;D2030_215_newpanamax
23.0;225.0;0.0;8.25;1.0;7;9;TUE;1;7;False;False;False;60000;81.86;4.08;0.75;JAN;1;STS;2;LR1LONGRANGE1;GL;85;D2030_215_newpanamax
23.0;225.0;0.0;12.75;1.0;5;9;TUE;1;7;False;False;False;70000;51.12;4.31;0.75;JAN;1;RUMO - GSA - E;4;PANAMAX;GSA - E;86;D2030_215_newpanamax
23.0;155.0;0.0;7.75;1.0;5;12;TUE;1;7;False;False;False;18000;45.88;0.65;0.75;JAN;1;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;87;D2030_215_newpanamax
23.0;185.0;0.0;8.75;1.0;5;12;TUE;1;7;False;False;False;35000;64.43;0.62;0.75;JAN;1;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;88;D2030_215_newpanamax
23.0;295.0;11.75;11.75;3.0;4;13;TUE;1;7;False;False;False;4000;20.66;1.69;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;89;D2030_215_newpanamax
23.0;175.0;0.0;9.75;1.0;8;15;TUE;1;7;False;False;False;35000;57.8;9.06;0.75;JAN;1;CUTRALE - GL;18;MRMEDIUMRANGE;GL;90;D2030_215_newpanamax
23.0;185.0;9.25;9.25;3.0;5;13;TUE;1;7;False;False;False;1000;13.38;2.18;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;91;D2030_215_newpanamax
23.0;255.0;10.25;10.25;3.0;5;13;TUE;1;7;False;False;False;3000;17.86;2.03;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;92;D2030_215_newpanamax
23.0;275.0;9.75;9.75;3.0;4;9;TUE;1;7;False;False;False;3000;17.86;1.33;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;93;D2030_215_newpanamax
23.0;305.0;10.75;10.75;3.0;5;13;TUE;1;7;False;False;False;4000;21.93;2.53;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;94;D2030_215_newpanamax
36.0;225.0;0.0;13.0;1.0;6;14;TUE;1;7;False;False;False;55000;64.0;5.76;0.75;JAN;1;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;95;D2030_215_newpanamax
23.0;185.0;9.25;9.25;3.0;5;14;TUE;1;7;False;False;False;1000;16.8;2.32;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;96;D2030_215_newpanamax
23.0;255.0;10.25;10.25;3.0;5;14;TUE;1;7;False;False;False;3000;15.61;1.73;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;97;D2030_215_newpanamax
23.0;275.0;9.75;9.75;3.0;4;10;TUE;1;7;False;False;False;3000;15.61;1.85;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;98;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;5;14;TUE;1;7;False;False;False;6000;25.92;4.93;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;99;D2030_215_newpanamax
23.0;225.0;0.0;10.25;1.0;5;10;TUE;1;7;False;False;False;70000;88.35;1.47;0.75;JAN;1;TEAG;33;PANAMAX;GSA - E;100;D2030_215_newpanamax
23.0;225.0;0.0;13.25;1.0;2;7;TUE;1;7;False;False;False;70000;61.75;2.54;0.75;JAN;1;TGRAO;39;PANAMAX;GSA - E;101;D2030_215_newpanamax
23.0;185.0;0.0;8.75;1.0;5;11;TUE;1;7;False;False;False;35000;29.94;2.67;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;102;D2030_215_newpanamax
23.0;185.0;0.0;9.25;1.0;8;21;WED;2;8;False;False;False;35000;64.43;0.22;0.75;JAN;1;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;103;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;6;18;WED;2;8;False;False;False;6000;23.63;2.26;0.75;JAN;1;BTP;13;POST-PANAMAXII;CGC;104;D2030_215_newpanamax
23.0;255.0;10.75;10.75;3.0;8;20;WED;2;8;False;False;False;3000;17.86;2.05;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;105;D2030_215_newpanamax
36.0;225.0;0.0;13.0;1.0;8;22;WED;2;8;False;False;False;55000;64.0;11.67;0.75;JAN;1;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;106;D2030_215_newpanamax
23.0;275.0;10.25;10.25;3.0;7;20;WED;2;8;False;False;False;3000;15.61;0.88;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;107;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;7;20;WED;2;8;False;False;False;6000;25.92;2.99;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXII;CGC;108;D2030_215_newpanamax
23.0;185.0;0.0;8.75;1.0;8;17;WED;2;8;False;False;False;35000;29.94;9.06;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;109;D2030_215_newpanamax
33.0;177.9;8.2;8.2;1.0;13;20;0;2;8;False;False;False;0;144.0;0.17;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;110;D2030_215_newpanamax
23.0;255.0;11.25;11.25;3.0;11;31;THU;3;9;False;False;False;3000;15.61;2.84;0.75;JAN;1;TECON10;3;PANAMAX;CGC;111;D2030_215_newpanamax
23.0;215.0;9.25;9.25;3.0;8;24;THU;3;9;False;False;False;1000;13.85;3.6;0.75;JAN;1;BTP;13;FULLYCELLULAR;CGC;112;D2030_215_newpanamax
23.0;305.0;12.25;12.25;3.0;8;24;THU;3;9;False;False;False;4000;20.66;1.89;0.75;JAN;1;BTP;13;POST-PANAMAXI;CGC;113;D2030_215_newpanamax
23.0;185.0;10.25;10.25;3.0;11;29;THU;3;9;False;False;False;1000;13.38;1.5;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;114;D2030_215_newpanamax
23.0;285.0;10.75;10.75;3.0;11;29;THU;3;9;False;False;False;3000;17.86;1.28;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;115;D2030_215_newpanamax
23.0;295.0;12.75;12.75;3.0;12;34;THU;3;9;False;False;False;4000;21.93;1.22;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;116;D2030_215_newpanamax
23.0;215.0;9.75;9.75;3.0;13;36;THU;3;9;False;False;False;1000;16.8;1.03;0.75;JAN;1;SANTOSBR;31;FULLYCELLULAR;CGC;117;D2030_215_newpanamax
23.0;235.0;11.75;11.75;3.0;13;36;THU;3;9;False;False;False;3000;15.61;2.41;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;118;D2030_215_newpanamax
23.0;265.0;11.25;11.25;3.0;12;32;THU;3;9;False;False;False;3000;15.61;1.87;0.75;JAN;1;SANTOSBR;31;PANAMAX;CGC;119;D2030_215_newpanamax
23.0;295.0;12.25;12.25;3.0;11;29;THU;3;9;False;False;False;4000;21.3;1.63;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;120;D2030_215_newpanamax
23.0;295.0;12.75;12.75;3.0;13;36;THU;3;9;False;False;False;4000;21.3;2.06;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;121;D2030_215_newpanamax
23.0;225.0;0.0;13.25;1.0;8;20;THU;3;9;False;False;False;70000;78.07;3.78;0.75;JAN;1;TEG;34;PANAMAX;GSA - E;122;D2030_215_newpanamax
23.0;165.0;9.75;0.0;2.0;8;20;THU;3;9;False;False;False;18000;18.55;3.36;0.75;JAN;1;TIPLAM - GL;40;GPGENERALPURPOSE;GL;123;D2030_215_newpanamax
23.0;225.0;0.0;10.75;1.0;11;27;THU;3;9;False;False;False;60000;48.22;1.93;0.75;JAN;1;TRANSPETRO;43;LR1LONGRANGE1;GL;124;D2030_215_newpanamax
23.0;185.0;0.0;9.25;1.0;11;28;THU;3;9;False;False;False;35000;29.94;8.3;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;125;D2030_215_newpanamax
44.0;323.0;8.5;8.6;3.0;4;57;0;3;9;False;True;False;0;11.92;0.0;0.75;0;1;Concais;6;PASSAGEIROS;PASSAGEIROS;126;D2030_215_newpanamax
19.0;88.8;4.9;5.3;1.0;14;5;0;3;9;False;False;False;0;58.0;0.08;0.75;0;1;TUP - Saipem;8;HANDYSIZE;CGNC;127;D2030_215_newpanamax
23.0;225.0;0.0;13.25;1.0;16;39;FRI;4;10;False;False;False;70000;51.12;2.91;0.75;JAN;1;ADM;9;PANAMAX;GSA - E;128;D2030_215_newpanamax
23.0;275.0;13.25;13.25;3.0;14;40;FRI;4;10;False;False;False;3000;14.7;3.53;0.75;JAN;1;BTP;13;PANAMAX;CGC;129;D2030_215_newpanamax
43.0;339.0;14.0;14.0;3.0;12;35;FRI;4;10;False;False;False;6000;23.63;2.87;0.75;JAN;1;BTP;13;POST-PANAMAXII;CGC;130;D2030_215_newpanamax
23.0;205.0;10.75;10.75;3.0;17;45;FRI;4;10;False;False;False;1000;13.38;1.38;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;131;D2030_215_newpanamax
23.0;215.0;10.25;10.25;3.0;15;40;FRI;4;10;False;False;False;1000;13.38;3.1;0.75;JAN;1;DPW - CGC;21;FULLYCELLULAR;CGC;132;D2030_215_newpanamax
23.0;255.0;11.75;11.75;3.0;15;40;FRI;4;10;False;False;False;3000;17.86;1.26;0.75;JAN;1;DPW - CGC;21;PANAMAX;CGC;133;D2030_215_newpanamax
23.0;305.0;13.25;13.25;3.0;16;44;FRI;4;10;False;False;False;4000;21.93;3.82;0.75;JAN;1;DPW - CGC;21;POST-PANAMAXI;CGC;134;D2030_215_newpanamax
36.0;225.0;0.0;13.0;1.0;17;48;FRI;4;10;False;False;False;55000;64.0;5.62;0.75;JAN;1;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;135;D2030_215_newpanamax
23.0;295.0;12.75;12.75;3.0;16;42;FRI;4;10;False;False;False;4000;21.3;3.25;0.75;JAN;1;SANTOSBR;31;POST-PANAMAXI;CGC;136;D2030_215_newpanamax
23.0;245.0;0.0;11.25;1.0;15;40;FRI;4;10;False;False;False;60000;48.22;2.63;0.75;JAN;1;TRANSPETRO;43;LR1LONGRANGE1;GL;137;D2030_215_newpanamax
23.0;185.0;0.0;9.75;1.0;16;41;FRI;4;10;False;False;False;35000;29.94;6.89;0.75;JAN;1;TRANSPETRO;43;MRMEDIUMRANGE;GL;138;D2030_215_newpanamax
