SCENARIO_ID;ARRIVAL_ID;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;MARKET_CATEGORY
2SemDragagem2035;4409;11.33;112.17;3.42;126.92;GL
2SemDragagem2035;4410;50.42;104.58;9.92;164.92;GSA - E
2SemDragagem2035;4411;227.33;1802.25;0.0;2029.58;GSA - E
2SemDragagem2035;4412;1.08;34.92;0.0;36.0;GSA - E
2SemDragagem2035;4413;3.17;34.0;7.42;44.58;CGC
2SemDragagem2035;4414;1.58;17.92;3.0;22.5;CGC
2SemDragagem2035;4415;0.0;0.0;1.92;1.92;CGC
2SemDragagem2035;4416;2.67;36.67;0.17;39.5;CGC
2SemDragagem2035;4417;1.33;14.5;0.0;15.83;CGC
2SemDragagem2035;4418;27.25;1.67;0.0;28.92;CGC
2SemDragagem2035;4419;19.75;275.0;2.67;297.42;CGNC
2SemDragagem2035;4420;43.08;88.17;6.58;137.83;GSA - E
2SemDragagem2035;4421;10.33;119.58;5.75;135.67;GSM - I
2SemDragagem2035;4422;32.25;40.58;2.33;75.17;GSA - E
2SemDragagem2035;4423;0.33;0.0;3.0;3.33;GSA - E
2SemDragagem2035;4424;150.33;124.08;0.0;274.42;GSA - E
2SemDragagem2035;4425;1.33;34.42;0.0;35.75;RORO
2SemDragagem2035;4426;0.0;12.0;0.0;12.0;RORO
2SemDragagem2035;4427;2.33;39.25;3.42;45.0;GSA - E
2SemDragagem2035;4428;16.42;115.67;0.0;132.08;GSA - E
2SemDragagem2035;4429;8.17;62.42;3.08;73.67;GSM - I
2SemDragagem2035;4430;0.0;0.0;1.83;1.83;GL
2SemDragagem2035;4431;0.0;0.0;0.0;0.0;CGNC
2SemDragagem2035;4432;0.0;0.17;0.0;0.17;CGNC
2SemDragagem2035;4433;0.0;0.0;0.0;0.0;CGNC
2SemDragagem2035;4434;1.75;8.67;2.67;13.08;CGC
2SemDragagem2035;4435;9.75;90.25;10.33;110.33;GSM - I
2SemDragagem2035;4436;0.0;0.0;0.0;0.0;GL
2SemDragagem2035;4437;0.0;9.08;1.33;10.42;CGC
2SemDragagem2035;4438;11.0;22.08;0.67;33.75;CGC
2SemDragagem2035;4439;0.17;0.0;0.42;0.58;CGC
2SemDragagem2035;4440;2.5;0.58;0.25;3.33;CGC
2SemDragagem2035;4441;0.0;0.0;3.25;3.25;GSA - I
2SemDragagem2035;4442;44.08;81.92;4.67;130.67;GSA - E
2SemDragagem2035;4443;98.17;280.42;9.83;388.42;GSA - E
2SemDragagem2035;4444;5.58;30.08;10.83;46.5;CGC
2SemDragagem2035;4445;5.25;30.42;10.25;45.92;CGC
2SemDragagem2035;4446;5.67;35.42;3.5;44.58;CGC
2SemDragagem2035;4447;7.83;55.33;7.83;71.0;CGC
2SemDragagem2035;4448;15.08;137.17;7.67;159.92;GSA - E
2SemDragagem2035;4449;14.58;149.42;9.17;173.17;GSA - E
2SemDragagem2035;4450;0.0;6.58;0.0;6.58;CGC
2SemDragagem2035;4451;1.25;16.0;3.08;20.33;CGC
2SemDragagem2035;4452;23.67;10.58;3.08;37.33;CGC
2SemDragagem2035;4453;43.5;92.0;6.83;142.33;GSA - E
2SemDragagem2035;4454;0.83;16.83;2.25;19.92;GSM - I
2SemDragagem2035;4455;51.92;56.67;4.33;112.92;GSM - I
2SemDragagem2035;4456;200.33;164.5;0.0;364.83;GSA - E
2SemDragagem2035;4457;7.83;52.17;7.08;67.08;RORO
2SemDragagem2035;4458;5.25;32.92;1.25;39.42;RORO
2SemDragagem2035;4459;19.0;134.42;0.0;153.42;GSA - E
2SemDragagem2035;4460;26.75;194.75;0.0;221.5;GSA - E
2SemDragagem2035;4461;21.58;154.75;0.0;176.33;GSA - E
2SemDragagem2035;4462;0.0;0.0;4.08;4.08;GL
2SemDragagem2035;4463;108.83;76.5;0.92;186.25;GSA - E
2SemDragagem2035;4464;0.0;0.0;4.92;4.92;CGC
2SemDragagem2035;4465;8.92;0.0;0.0;8.92;CGC
2SemDragagem2035;4466;0.0;0.0;0.08;0.08;GL
2SemDragagem2035;4467;0.0;3.0;0.0;3.0;CGC
2SemDragagem2035;4468;0.0;1.67;0.0;1.67;CGC
2SemDragagem2035;4469;9.5;120.25;0.0;129.75;GSA - I
2SemDragagem2035;4470;49.83;129.58;12.83;192.25;GSA - E
2SemDragagem2035;4471;136.08;352.58;7.0;495.67;GSA - E
2SemDragagem2035;4472;120.83;305.92;6.0;432.75;GSA - E
2SemDragagem2035;4473;6.83;21.5;8.67;37.0;CGC
2SemDragagem2035;4474;6.92;30.33;9.08;46.33;CGC
2SemDragagem2035;4475;62.67;8.33;0.33;71.33;CGC
2SemDragagem2035;4476;47.83;115.5;7.42;170.75;GSA - E
2SemDragagem2035;4477;16.0;169.42;9.17;194.58;GSA - E
2SemDragagem2035;4478;11.42;115.75;9.0;136.17;GSM - I
2SemDragagem2035;4479;2.0;5.92;0.0;7.92;CGC
2SemDragagem2035;4480;54.42;2.17;5.33;61.92;CGC
2SemDragagem2035;4481;0.0;0.0;1.5;1.5;GL
2SemDragagem2035;4482;18.58;14.0;0.0;32.58;GSA - E
2SemDragagem2035;4483;11.58;183.42;2.92;197.92;GSM - I
2SemDragagem2035;4484;6.33;30.75;2.17;39.25;GSA - E
2SemDragagem2035;4485;12.33;86.17;5.17;103.67;GL
2SemDragagem2035;4486;0.0;4.42;0.0;4.42;GL
2SemDragagem2035;4487;9.92;46.08;4.92;60.92;GL
2SemDragagem2035;4488;0.0;0.0;2.0;2.0;GL
2SemDragagem2035;4489;4.0;9.42;3.08;16.5;GL
2SemDragagem2035;4490;124.25;97.33;1.67;223.25;GSA - E
2SemDragagem2035;4491;0.25;0.0;0.42;0.67;CGC
2SemDragagem2035;4492;0.0;0.0;0.83;0.83;GL
2SemDragagem2035;4493;0.17;0.08;0.0;0.25;CGC
2SemDragagem2035;4494;5.0;0.08;0.0;5.08;CGC
2SemDragagem2035;4495;29.75;0.0;4.25;34.0;CGC
2SemDragagem2035;4496;38.08;120.33;2.75;161.17;GSA - E
2SemDragagem2035;4497;132.58;375.92;10.25;518.75;GSA - E
2SemDragagem2035;4498;1.08;11.58;1.17;13.83;GSA - E
2SemDragagem2035;4499;4.75;34.83;2.92;42.5;CGC
2SemDragagem2035;4500;4.67;17.58;12.25;34.5;CGC
2SemDragagem2035;4501;0.67;0.0;1.67;2.33;CGNC
2SemDragagem2035;4502;14.83;196.17;5.33;216.33;GSA - E
2SemDragagem2035;4503;47.0;164.5;2.92;214.42;GSA - E
2SemDragagem2035;4504;9.5;172.17;4.33;186.0;GSM - I
2SemDragagem2035;4505;2.5;0.0;9.58;12.08;CGC
2SemDragagem2035;4506;11.5;1.67;17.67;30.83;CGC
2SemDragagem2035;4507;42.33;145.92;3.17;191.42;GSA - E
2SemDragagem2035;4508;31.33;89.33;1.33;122.0;GSA - E
2SemDragagem2035;4509;162.33;269.5;0.0;431.83;GSA - E
2SemDragagem2035;4510;4.75;29.17;8.67;42.58;RORO
2SemDragagem2035;4511;25.33;191.5;0.0;216.83;GSA - E
2SemDragagem2035;4512;8.33;53.67;2.5;64.5;GSM - I
2SemDragagem2035;4513;5.25;32.67;1.83;39.75;GL
2SemDragagem2035;4514;96.42;166.67;2.0;265.08;GSA - E
2SemDragagem2035;4515;0.25;0.0;2.08;2.33;CGNC
2SemDragagem2035;4516;0.0;0.0;6.0;6.0;CGNC
2SemDragagem2035;4517;0.0;0.0;0.42;0.42;CGNC
2SemDragagem2035;4518;0.0;0.0;0.08;0.08;CGC
2SemDragagem2035;4519;1.0;1.33;4.83;7.17;CGC
2SemDragagem2035;4520;1.67;0.08;2.42;4.17;CGC
2SemDragagem2035;4521;0.17;0.0;0.25;0.42;GSA - E
2SemDragagem2035;4522;0.75;0.0;2.92;3.67;CGC
2SemDragagem2035;4523;1.25;0.0;5.42;6.67;CGC
2SemDragagem2035;4524;22.5;14.58;6.17;43.25;CGC
2SemDragagem2035;4525;45.75;172.92;6.42;225.08;GSA - E
2SemDragagem2035;4526;72.0;230.92;7.58;310.5;GSA - E
2SemDragagem2035;4527;5.0;48.92;0.0;53.92;CGC
2SemDragagem2035;4528;2.67;45.58;0.0;48.25;CGC
2SemDragagem2035;4529;15.42;225.25;6.83;247.5;CGNC
2SemDragagem2035;4530;53.58;198.0;2.92;254.5;GSA - E
2SemDragagem2035;4531;227.0;155.33;6.25;388.58;GSM - I
2SemDragagem2035;4532;0.5;0.0;10.67;11.17;CGC
2SemDragagem2035;4533;2.5;25.75;7.58;35.83;CGC
2SemDragagem2035;4534;31.5;10.17;22.0;63.67;CGC
2SemDragagem2035;4535;12.5;13.67;5.08;31.25;CGC
2SemDragagem2035;4536;34.5;154.67;0.0;189.17;GSA - E
2SemDragagem2035;4537;2.67;29.42;5.67;37.75;RORO
2SemDragagem2035;4538;25.17;205.92;0.0;231.08;GSA - E
2SemDragagem2035;4539;3.17;21.58;6.33;31.08;GL
2SemDragagem2035;4540;0.0;0.0;0.0;0.0;CGNC
2SemDragagem2035;4541;0.0;0.0;1.25;1.25;CGNC
2SemDragagem2035;4542;7.67;80.42;11.5;99.58;GL
2SemDragagem2035;4543;0.0;6.75;2.08;8.83;CGC
2SemDragagem2035;4544;0.0;0.0;8.08;8.08;GL
2SemDragagem2035;4545;1.83;26.42;6.67;34.92;CGC
2SemDragagem2035;4546;104.58;271.17;13.33;389.08;GSA - E
2SemDragagem2035;4547;119.25;334.5;14.67;468.42;GSA - E
2SemDragagem2035;4548;42.58;509.33;13.33;565.25;GSA - E
2SemDragagem2035;4549;50.5;605.92;16.17;672.58;GSA - E
2SemDragagem2035;4550;145.67;451.33;11.33;608.33;GSA - E
2SemDragagem2035;4551;1.58;18.83;9.58;30.0;CGC
2SemDragagem2035;4552;2.67;65.5;0.5;68.67;CGC
2SemDragagem2035;4553;12.75;201.92;7.58;222.25;GSA - E
2SemDragagem2035;4554;58.0;203.67;9.0;270.67;GSA - E
2SemDragagem2035;4555;25.17;279.33;14.92;319.42;GSA - E
2SemDragagem2035;4556;0.0;0.0;2.08;2.08;GL
2SemDragagem2035;4557;12.42;211.58;5.75;229.75;GSA - I
2SemDragagem2035;4558;2.5;0.0;51.0;53.5;CGC
2SemDragagem2035;4559;2.5;18.33;45.0;65.83;CGC
2SemDragagem2035;4560;1.25;9.75;31.67;42.67;CGC
2SemDragagem2035;4561;40.42;10.17;28.25;78.83;CGC
2SemDragagem2035;4562;10.25;225.83;3.33;239.42;GSM - I
2SemDragagem2035;4563;2.67;48.17;7.0;57.83;RORO
2SemDragagem2035;4564;1.17;26.75;2.5;30.42;GSA - E
2SemDragagem2035;4565;30.33;234.0;5.83;270.17;GSA - E
2SemDragagem2035;4566;32.92;265.83;8.42;307.17;GSA - E
2SemDragagem2035;4567;3.83;52.25;10.0;66.08;GL
2SemDragagem2035;4568;0.0;0.0;1.83;1.83;GL
2SemDragagem2035;4569;0.0;0.0;0.58;0.58;GL
2SemDragagem2035;4570;105.5;196.17;8.83;310.5;GSA - E
2SemDragagem2035;4571;0.0;0.0;1.0;1.0;CGNC
2SemDragagem2035;4572;0.0;0.0;1.58;1.58;CGC
2SemDragagem2035;4573;0.0;5.42;2.25;7.67;CGC
2SemDragagem2035;4574;0.0;12.42;2.25;14.67;CGC
2SemDragagem2035;4575;0.0;13.08;2.25;15.33;CGC
2SemDragagem2035;4576;12.83;6.25;2.25;21.33;CGC
2SemDragagem2035;4577;0.0;0.0;3.42;3.42;GSA - E
2SemDragagem2035;4578;13.33;10.17;3.0;26.5;GSA - E
2SemDragagem2035;4579;1.83;38.33;0.0;40.17;CGC
2SemDragagem2035;4580;0.0;17.5;0.0;17.5;CGC
2SemDragagem2035;4581;6.42;184.25;0.0;190.67;GSA - I
2SemDragagem2035;4582;120.08;365.58;15.5;501.17;GSA - E
2SemDragagem2035;4583;213.75;1676.0;0.0;1889.75;GSA - E
2SemDragagem2035;4584;53.08;605.58;19.0;677.67;GSA - E
2SemDragagem2035;4585;177.08;529.25;16.75;723.08;GSA - E
2SemDragagem2035;4586;0.0;0.0;0.0;0.0;GL
2SemDragagem2035;4587;3.33;37.83;0.5;41.67;CGC
2SemDragagem2035;4588;1.58;14.83;1.33;17.75;CGNC
2SemDragagem2035;4589;27.0;261.5;13.83;302.33;GSA - E
2SemDragagem2035;4590;29.83;289.33;19.25;338.42;GSA - E
2SemDragagem2035;4591;1.25;0.0;28.42;29.67;CGC
2SemDragagem2035;4592;3.75;0.0;83.67;87.42;CGC
2SemDragagem2035;4593;2.5;26.08;32.17;60.75;CGC
2SemDragagem2035;4594;2.5;29.75;33.25;65.5;CGC
2SemDragagem2035;4595;40.58;26.58;16.25;83.42;CGC
2SemDragagem2035;4596;2.67;58.67;2.83;64.17;RORO
2SemDragagem2035;4597;2.33;44.83;6.92;54.08;GSA - E
2SemDragagem2035;4598;43.58;267.08;10.42;321.08;GSA - E
2SemDragagem2035;4599;46.17;294.67;13.0;353.83;GSA - E
2SemDragagem2035;4600;4.17;35.83;9.17;49.17;GSM - I
2SemDragagem2035;4601;3.83;37.17;9.83;50.83;GL
2SemDragagem2035;4602;186.25;146.0;7.17;339.42;GSA - E
2SemDragagem2035;4603;216.0;175.83;7.75;399.58;GSA - E
2SemDragagem2035;4604;0.0;0.0;0.0;0.0;CGNC
2SemDragagem2035;4605;0.0;0.0;1.33;1.33;CGNC
2SemDragagem2035;4606;4.33;50.42;0.0;54.75;CGNC
2SemDragagem2035;4607;1.75;13.08;4.25;19.08;CGC
2SemDragagem2035;4608;0.0;5.33;0.0;5.33;CGC
2SemDragagem2035;4609;1.75;19.0;6.0;26.75;CGC
2SemDragagem2035;4610;0.0;8.58;0.0;8.58;CGC
2SemDragagem2035;4611;1.58;34.25;0.0;35.83;GSA - E
2SemDragagem2035;4612;20.33;39.17;2.17;61.67;GSA - E
2SemDragagem2035;4613;0.0;0.0;0.5;0.5;GL
2SemDragagem2035;4614;0.0;0.0;0.17;0.17;GL
2SemDragagem2035;4615;0.0;0.0;0.08;0.08;CGNC
2SemDragagem2035;4616;0.0;9.33;0.0;9.33;CGC
2SemDragagem2035;4617;2.67;36.92;1.75;41.33;GL
2SemDragagem2035;4618;113.92;364.75;10.92;489.58;GSA - E
2SemDragagem2035;4619;130.25;406.58;11.83;548.67;GSA - E
2SemDragagem2035;4620;67.33;687.0;20.08;774.42;GSA - E
2SemDragagem2035;4621;0.75;10.83;0.75;12.33;GL
2SemDragagem2035;4622;2.67;54.67;1.67;59.0;CGC
2SemDragagem2035;4623;3.33;35.67;1.0;40.0;CGC
2SemDragagem2035;4624;2.67;37.5;0.5;40.67;CGC
2SemDragagem2035;4625;5.0;61.17;1.67;67.83;CGC
2SemDragagem2035;4626;54.67;44.17;1.25;100.08;CGC
2SemDragagem2035;4627;0.0;0.0;0.75;0.75;CGNC
2SemDragagem2035;4628;81.75;215.75;10.83;308.33;GSA - E
2SemDragagem2035;4629;6.5;151.5;4.33;162.33;GSM - I
2SemDragagem2035;4630;3.75;35.33;26.75;65.83;CGC
2SemDragagem2035;4631;231.25;229.17;0.0;460.42;GSA - E
2SemDragagem2035;4632;287.5;294.25;0.0;581.75;GSA - E
2SemDragagem2035;4633;359.42;344.42;0.0;703.83;GSA - E
2SemDragagem2035;4634;4.0;60.42;1.33;65.75;RORO
2SemDragagem2035;4635;3.5;61.33;6.67;71.5;GSA - E
2SemDragagem2035;4636;53.92;330.0;20.75;404.67;GSA - E
2SemDragagem2035;4637;48.75;295.75;15.0;359.5;GSA - E
2SemDragagem2035;4638;3.83;38.92;1.83;44.58;GL
2SemDragagem2035;4639;248.0;252.33;7.75;508.08;GSA - E
2SemDragagem2035;4640;0.0;4.92;0.0;4.92;CGC
2SemDragagem2035;4641;1.75;11.33;3.5;16.58;CGC
2SemDragagem2035;4642;8.83;5.33;7.17;21.33;CGC
2SemDragagem2035;4643;0.0;0.0;0.75;0.75;GL
2SemDragagem2035;4644;0.0;0.0;0.0;0.0;GL
2SemDragagem2035;4645;0.0;6.67;1.08;7.75;CGC
2SemDragagem2035;4646;0.83;1.58;1.08;3.5;CGC
2SemDragagem2035;4647;0.0;0.0;0.33;0.33;CGC
2SemDragagem2035;4648;21.0;259.67;1.17;281.83;GSA - I
2SemDragagem2035;4649;133.33;406.83;12.92;553.08;GSA - E
2SemDragagem2035;4650;0.0;0.0;0.92;0.92;GL
2SemDragagem2035;4651;2.67;51.67;1.75;56.08;CGC
2SemDragagem2035;4652;3.17;47.25;1.75;52.17;CGC
2SemDragagem2035;4653;5.0;59.33;1.75;66.08;CGC
2SemDragagem2035;4654;13.17;184.42;9.67;207.25;CGNC
2SemDragagem2035;4655;31.0;290.5;20.42;341.92;GSA - E
2SemDragagem2035;4656;29.83;286.5;19.0;335.33;GSA - E
2SemDragagem2035;4657;1.25;0.0;31.0;32.25;CGC
2SemDragagem2035;4658;3.75;32.0;32.83;68.58;CGC
2SemDragagem2035;4659;3.75;32.0;22.67;58.42;CGC
2SemDragagem2035;4660;0.0;0.0;0.17;0.17;GL
2SemDragagem2035;4661;35.67;150.92;3.83;190.42;GSA - E
2SemDragagem2035;4662;9.42;209.17;3.92;222.5;GSM - I
2SemDragagem2035;4663;455.0;391.0;15.17;861.17;GSA - E
2SemDragagem2035;4664;368.92;590.17;20.92;980.0;GSA - E
2SemDragagem2035;4665;4.0;74.42;2.67;81.08;RORO
2SemDragagem2035;4666;4.67;82.08;4.0;90.75;GSA - E
2SemDragagem2035;4667;53.92;326.5;25.33;405.75;GSA - E
