SCENARIO_ID;ARRIVAL_ID;ROUTE_ID;START_TIME;END_TIME;FORWARD
S005;14;7;3805;3810;0
S005;14;6;3810;3815;0
S005;14;4;3815;3820;0
S005;14;3;3820;3825;0
S005;14;2;3825;3830;0
S005;14;1;3830;3850;0
S005;16;0;2280;2280;1
S005;16;1;3880;3900;1
S005;16;2;3900;3905;1
S005;16;3;3905;3910;1
S005;16;4;3910;3915;1
S005;16;5;;;1
S005;16;6;3915;3920;1
S005;16;7;3920;3925;1
S005;16;45;3925;3955;1
S005;17;0;2280;2280;1
S005;17;1;2335;2355;1
S005;17;2;2355;2360;1
S005;17;3;2360;2365;1
S005;17;4;2365;2370;1
S005;17;5;;;1
S005;17;6;2370;2375;1
S005;17;7;2375;2380;1
S005;17;8;;;1
S005;17;9;;;1
S005;17;10;;;1
S005;17;11;2380;2385;1
S005;17;12;2385;2390;1
S005;17;65;2390;2400;1
S005;17;65;3285;3315;0
S005;17;12;3315;3320;0
S005;17;11;3320;3325;0
S005;17;7;3325;3330;0
S005;17;6;3330;3335;0
S005;17;4;3335;3340;0
S005;17;3;3340;3345;0
S005;17;2;3345;3350;0
S005;17;1;3350;3370;0
S005;18;0;2363;2363;1
S005;18;1;2365;2385;1
S005;18;2;2385;2390;1
S005;18;3;2390;2395;1
S005;18;4;2395;2400;1
S005;18;5;;;1
S005;18;6;2400;2405;1
S005;18;7;2405;2410;1
S005;18;8;;;1
S005;18;9;;;1
S005;18;10;;;1
S005;18;11;2410;2415;1
S005;18;12;2415;2420;1
S005;18;66;2420;2430;1
S005;18;66;3490;3520;0
S005;18;12;3520;3525;0
S005;18;11;3525;3530;0
S005;18;7;3530;3535;0
S005;18;6;3535;3540;0
S005;18;4;3540;3545;0
S005;18;3;3545;3550;0
S005;18;2;3550;3555;0
S005;18;1;3555;3575;0
S005;19;0;2160;2160;1
S005;19;1;2165;2185;1
S005;19;2;2185;2190;1
S005;19;3;2190;2195;1
S005;19;4;2195;2200;1
S005;19;5;;;1
S005;19;6;2200;2205;1
S005;19;7;2205;2210;1
S005;19;8;;;1
S005;19;9;;;1
S005;19;10;;;1
S005;19;11;2210;2215;1
S005;19;12;2215;2220;1
S005;19;64;2220;2230;1
S005;20;0;2160;2160;1
S005;20;1;2190;2210;1
S005;20;2;2210;2215;1
S005;20;3;2215;2220;1
S005;20;4;2220;2225;1
S005;20;22;2225;2255;1
S005;20;22;6515;6525;0
S005;20;4;6525;6530;0
S005;20;3;6530;6535;0
S005;20;2;6535;6540;0
S005;20;1;6540;6560;0
S005;22;0;1926;1926;1
S005;22;1;1980;2000;1
S005;22;2;2000;2005;1
S005;22;3;2005;2010;1
S005;22;4;2010;2015;1
S005;22;5;;;1
S005;22;6;2015;2020;1
S005;22;7;2020;2025;1
S005;22;8;;;1
S005;22;9;;;1
S005;22;10;;;1
S005;22;11;2025;2030;1
S005;22;57;2030;2040;1
S005;22;57;10145;10175;0
S005;22;11;10175;10180;0
S005;22;7;10180;10185;0
S005;22;6;10185;10190;0
S005;22;4;10190;10195;0
S005;22;3;10195;10200;0
S005;22;2;10200;10205;0
S005;22;1;10205;10225;0
S005;23;0;1475;1475;1
S005;23;1;1480;1500;1
S005;23;2;1500;1505;1
S005;23;3;1505;1510;1
S005;23;4;1510;1515;1
S005;23;5;;;1
S005;23;6;1515;1520;1
S005;23;7;1520;1525;1
S005;23;8;;;1
S005;23;9;;;1
S005;23;10;;;1
S005;23;11;1525;1530;1
S005;23;12;1530;1535;1
S005;23;13;1535;1540;1
S005;23;69;1540;1570;1
S005;23;69;4585;4595;0
S005;23;13;4595;4600;0
S005;23;12;4600;4605;0
S005;23;11;4605;4610;0
S005;23;7;4610;4615;0
S005;23;6;4615;4620;0
S005;23;4;4620;4625;0
S005;23;3;4625;4630;0
S005;23;2;4630;4635;0
S005;23;1;4635;4655;0
S005;25;0;2070;2070;1
S005;25;1;2085;2105;1
S005;25;83;2105;2135;1
S005;25;83;2515;2525;0
S005;25;1;2525;2545;0
S005;26;0;1638;1638;1
S005;26;1;1650;1670;1
S005;26;2;1670;1675;1
S005;26;3;1675;1680;1
S005;26;4;1680;1685;1
S005;26;25;1685;1695;1
S005;26;25;8485;8515;0
S005;26;4;8515;8520;0
S005;26;3;8520;8525;0
S005;26;2;8525;8530;0
S005;26;1;8530;8550;0
S005;27;0;3840;3840;1
S005;27;1;3855;3875;1
S005;27;2;3875;3880;1
S005;27;3;3880;3885;1
S005;27;4;3885;3890;1
S005;27;5;;;1
S005;27;6;3890;3895;1
S005;27;7;3895;3900;1
S005;27;8;;;1
S005;27;9;;;1
S005;27;10;;;1
S005;27;11;3900;3905;1
S005;27;61;3905;3915;1
S005;27;61;6700;6730;0
S005;27;11;6730;6735;0
S005;27;7;6735;6740;0
S005;27;6;6740;6745;0
S005;27;4;6745;6750;0
S005;27;3;6750;6755;0
S005;27;2;6755;6760;0
S005;27;1;6760;6780;0
S005;28;0;3498;3498;1
S005;28;1;3605;3625;1
S005;28;2;3625;3630;1
S005;28;3;3630;3635;1
S005;28;4;3635;3640;1
S005;28;5;;;1
S005;28;6;3640;3645;1
S005;28;7;3645;3650;1
S005;28;8;;;1
S005;28;9;;;1
S005;28;10;;;1
S005;28;11;3650;3655;1
S005;28;59;3655;3685;1
S005;28;59;4230;4240;0
S005;28;11;4240;4245;0
S005;28;7;4245;4250;0
S005;28;6;4250;4255;0
S005;28;4;4255;4260;0
S005;28;3;4260;4265;0
S005;28;2;4265;4270;0
S005;28;1;4270;4290;0
S005;30;0;3543;3543;1
S005;30;1;3580;3600;1
S005;30;2;3600;3605;1
S005;30;3;3605;3610;1
S005;30;4;3610;3615;1
S005;30;5;;;1
S005;30;6;3615;3620;1
S005;30;7;3620;3625;1
S005;30;8;;;1
S005;30;9;;;1
S005;30;10;;;1
S005;30;11;3625;3630;1
S005;30;12;3630;3635;1
S005;30;66;3635;3665;1
S005;30;66;4050;4060;0
S005;30;12;4060;4065;0
S005;30;11;4065;4070;0
S005;30;7;4070;4075;0
S005;30;6;4075;4080;0
S005;30;4;4080;4085;0
S005;30;3;4085;4090;0
S005;30;2;4090;4095;0
S005;30;1;4095;4115;0
S005;31;0;3300;3300;1
S005;31;1;3375;3395;1
S005;31;2;3395;3400;1
S005;31;3;3400;3405;1
S005;31;4;3405;3410;1
S005;31;5;;;1
S005;31;6;3410;3415;1
S005;31;7;3415;3420;1
S005;31;8;;;1
S005;31;9;;;1
S005;31;10;;;1
S005;31;11;3420;3425;1
S005;31;12;3425;3430;1
S005;31;65;3430;3460;1
S005;31;65;4315;4325;0
S005;31;12;4325;4330;0
S005;31;11;4330;4335;0
S005;31;7;4335;4340;0
S005;31;6;4340;4345;0
S005;31;4;4345;4350;0
S005;31;3;4350;4355;0
S005;31;2;4355;4360;0
S005;31;1;4360;4380;0
S005;35;0;3060;3060;1
S005;35;1;4385;4405;1
S005;35;2;4405;4410;1
S005;35;3;4410;4415;1
S005;35;4;4415;4420;1
S005;35;5;;;1
S005;35;6;4420;4425;1
S005;35;7;4425;4430;1
S005;35;8;;;1
S005;35;9;;;1
S005;35;51;4430;4460;1
S005;36;0;4200;4200;1
S005;36;1;4205;4225;1
S005;36;2;4225;4230;1
S005;36;3;4230;4235;1
S005;36;4;4235;4240;1
S005;36;5;;;1
S005;36;6;4240;4245;1
S005;36;7;4245;4250;1
S005;36;8;;;1
S005;36;9;;;1
S005;36;10;;;1
S005;36;11;4250;4255;1
S005;36;12;4255;4260;1
S005;36;13;4260;4265;1
S005;36;68;4265;4295;1
S005;36;68;6010;6020;0
S005;36;13;6020;6025;0
S005;36;12;6025;6030;0
S005;36;11;6030;6035;0
S005;36;7;6035;6040;0
S005;36;6;6040;6045;0
S005;36;4;6045;6050;0
S005;36;3;6050;6055;0
S005;36;2;6055;6060;0
S005;36;1;6060;6080;0
S005;38;0;3750;3750;1
S005;38;1;3805;3825;1
S005;38;2;3825;3830;1
S005;38;3;3830;3835;1
S005;38;4;3835;3840;1
S005;38;5;;;1
S005;38;6;3840;3845;1
S005;38;7;3845;3850;1
S005;38;8;;;1
S005;38;9;;;1
S005;38;10;;;1
S005;38;11;3850;3855;1
S005;38;12;3855;3860;1
S005;38;13;3860;3865;1
S005;38;70;3865;3895;1
S005;38;70;5940;5950;0
S005;38;13;5950;5955;0
S005;38;12;5955;5960;0
S005;38;11;5960;5965;0
S005;38;7;5965;5970;0
S005;38;6;5970;5975;0
S005;38;4;5975;5980;0
S005;38;3;5980;5985;0
S005;38;2;5985;5990;0
S005;38;1;5990;6010;0
S005;39;0;3000;3000;1
S005;39;1;3005;3025;1
S005;39;2;3025;3030;1
S005;39;3;3030;3035;1
S005;39;4;3035;3040;1
S005;39;5;;;1
S005;39;35;3040;3050;1
S005;39;35;3420;3450;0
S005;39;4;3450;3455;0
S005;39;3;3455;3460;0
S005;39;2;3460;3465;0
S005;39;1;3465;3485;0
S005;40;0;3630;3630;1
S005;40;1;3655;3675;1
S005;40;2;3675;3680;1
S005;40;3;3680;3685;1
S005;40;4;3685;3690;1
S005;40;5;;;1
S005;40;34;3690;3700;1
S005;40;34;5135;5165;0
S005;40;4;5165;5170;0
S005;40;3;5170;5175;0
S005;40;2;5175;5180;0
S005;40;1;5180;5200;0
S005;43;0;3000;3000;1
S005;43;1;3030;3050;1
S005;43;2;3050;3055;1
S005;43;3;3055;3060;1
S005;43;20;3060;3090;1
S005;43;20;6435;6445;0
S005;43;3;6445;6450;0
S005;43;2;6450;6455;0
S005;43;1;6455;6475;0
S005;44;0;3329;3329;1
S005;44;1;3400;3420;1
S005;44;2;3420;3425;1
S005;44;3;3425;3430;1
S005;44;4;3430;3435;1
S005;44;5;;;1
S005;44;6;3435;3440;1
S005;44;43;3440;3470;1
S005;44;43;3750;3760;0
S005;44;6;3760;3765;0
S005;44;4;3765;3770;0
S005;44;3;3770;3775;0
S005;44;2;3775;3780;0
S005;44;1;3780;3800;0
S005;45;0;3576;3576;1
S005;45;1;3630;3650;1
S005;45;2;3650;3655;1
S005;45;3;3655;3660;1
S005;45;4;3660;3665;1
S005;45;5;;;1
S005;45;6;3665;3670;1
S005;45;39;3670;3700;1
S005;46;0;4152;4152;1
S005;46;1;5760;5780;1
S005;46;2;5780;5785;1
S005;46;3;5785;5790;1
S005;46;4;5790;5795;1
S005;46;5;;;1
S005;46;6;5795;5800;1
S005;46;7;5800;5805;1
S005;46;8;;;1
S005;46;9;;;1
S005;46;10;;;1
S005;46;11;5805;5810;1
S005;46;12;5810;5815;1
S005;46;13;5815;5820;1
S005;46;67;5820;5830;1
S005;46;67;7845;7875;0
S005;46;13;7875;7880;0
S005;46;12;7880;7885;0
S005;46;11;7885;7890;0
S005;46;7;7890;7895;0
S005;46;6;7895;7900;0
S005;46;4;7900;7905;0
S005;46;3;7905;7910;0
S005;46;2;7910;7915;0
S005;46;1;7915;7935;0
S005;47;0;5070;5070;1
S005;47;1;5075;5095;1
S005;47;2;5095;5100;1
S005;47;3;5100;5105;1
S005;47;4;5105;5110;1
S005;47;5;;;1
S005;47;6;5110;5115;1
S005;47;7;5115;5120;1
S005;47;8;;;1
S005;47;9;;;1
S005;47;10;;;1
S005;47;11;5120;5125;1
S005;47;60;5125;5155;1
S005;47;60;7730;7740;0
S005;47;11;7740;7745;0
S005;47;7;7745;7750;0
S005;47;6;7750;7755;0
S005;47;4;7755;7760;0
S005;47;3;7760;7765;0
S005;47;2;7765;7770;0
S005;47;1;7770;7790;0
S005;48;0;4500;4500;1
S005;48;1;4505;4525;1
S005;48;2;4525;4530;1
S005;48;3;4530;4535;1
S005;48;4;4535;4540;1
S005;48;5;;;1
S005;48;6;4540;4545;1
S005;48;7;4545;4550;1
S005;48;8;;;1
S005;48;9;;;1
S005;48;10;;;1
S005;48;11;4550;4555;1
S005;48;62;4555;4565;1
S005;48;62;6065;6095;0
S005;48;11;6095;6100;0
S005;48;7;6100;6105;0
S005;48;6;6105;6110;0
S005;48;4;6110;6115;0
S005;48;3;6115;6120;0
S005;48;2;6120;6125;0
S005;48;1;6125;6145;0
S005;49;0;5730;5730;1
S005;49;1;5785;5805;1
S005;49;2;5805;5810;1
S005;49;3;5810;5815;1
S005;49;4;5815;5820;1
S005;49;5;;;1
S005;49;6;5820;5825;1
S005;49;7;5825;5830;1
S005;49;8;;;1
S005;49;9;;;1
S005;49;10;;;1
S005;49;11;5830;5835;1
S005;49;12;5835;5840;1
S005;49;65;5840;5850;1
S005;49;65;6955;6985;0
S005;49;12;6985;6990;0
S005;49;11;6990;6995;0
S005;49;7;6995;7000;0
S005;49;6;7000;7005;0
S005;49;4;7005;7010;0
S005;49;3;7010;7015;0
S005;49;2;7015;7020;0
S005;49;1;7020;7040;0
S005;51;0;4680;4680;1
S005;51;1;4710;4730;1
S005;51;2;4730;4735;1
S005;51;3;4735;4740;1
S005;51;4;4740;4745;1
S005;51;5;;;1
S005;51;31;4745;4775;1
S005;51;31;8655;8665;0
S005;51;4;8665;8670;0
S005;51;3;8670;8675;0
S005;51;2;8675;8680;0
S005;51;1;8680;8700;0
S005;52;0;5520;5520;1
S005;52;1;5550;5570;1
S005;52;2;5570;5575;1
S005;52;3;5575;5580;1
S005;52;4;5580;5585;1
S005;52;5;;;1
S005;52;6;5585;5590;1
S005;52;7;5590;5595;1
S005;52;8;;;1
S005;52;9;;;1
S005;52;10;;;1
S005;52;52;5595;5625;1
S005;53;0;4830;4830;1
S005;53;1;4835;4855;1
S005;53;2;4855;4860;1
S005;53;3;4860;4865;1
S005;53;4;4865;4870;1
S005;53;5;;;1
S005;53;27;4870;4900;1
S005;53;27;9300;9310;0
S005;53;4;9310;9315;0
S005;53;3;9315;9320;0
S005;53;2;9320;9325;0
S005;53;1;9325;9345;0
S005;54;0;4956;4956;1
S005;54;1;5015;5035;1
S005;54;2;5035;5040;1
S005;54;3;5040;5045;1
S005;54;4;5045;5050;1
S005;54;5;;;1
S005;54;29;5050;5080;1
S005;54;29;8410;8420;0
S005;54;4;8420;8425;0
S005;54;3;8425;8430;0
S005;54;2;8430;8435;0
S005;54;1;8435;8455;0
S005;57;0;4681;4681;1
S005;57;1;4685;4705;1
S005;57;2;4705;4710;1
S005;57;3;4710;4715;1
S005;57;4;4715;4720;1
S005;57;5;;;1
S005;57;35;4720;4730;1
S005;57;35;5795;5825;0
S005;57;4;5825;5830;0
S005;57;3;5830;5835;0
S005;57;2;5835;5840;0
S005;57;1;5840;5860;0
S005;58;0;5430;5430;1
S005;58;1;5435;5455;1
S005;58;2;5455;5460;1
S005;58;3;5460;5465;1
S005;58;4;5465;5470;1
S005;58;5;;;1
S005;58;34;5470;5480;1
S005;58;34;6260;6290;0
S005;58;4;6290;6295;0
S005;58;3;6295;6300;0
S005;58;2;6300;6305;0
S005;58;1;6305;6325;0
S005;59;0;4770;4770;1
S005;59;1;4790;4810;1
S005;59;2;4810;4815;1
S005;59;3;4815;4820;1
S005;59;4;4820;4825;1
S005;59;5;;;1
S005;59;33;4825;4835;1
S005;59;33;5480;5510;0
S005;59;4;5510;5515;0
S005;59;3;5515;5520;0
S005;59;2;5520;5525;0
S005;59;1;5525;5545;0
S005;60;0;5220;5220;1
S005;60;1;8595;8615;1
S005;60;2;8615;8620;1
S005;60;3;8620;8625;1
S005;60;4;8625;8630;1
S005;60;25;8630;8640;1
S005;61;0;6780;6780;1
S005;61;1;6810;6830;1
S005;61;2;6830;6835;1
S005;61;3;6835;6840;1
S005;61;4;6840;6845;1
S005;61;5;;;1
S005;61;6;6845;6850;1
S005;61;7;6850;6855;1
S005;61;8;;;1
S005;61;9;;;1
S005;61;10;;;1
S005;61;11;6855;6860;1
S005;61;61;6860;6890;1
S005;61;61;8665;8675;0
S005;61;11;8675;8680;0
S005;61;7;8680;8685;0
S005;61;6;8685;8690;0
S005;61;4;8690;8695;0
S005;61;3;8695;8700;0
S005;61;2;8700;8705;0
S005;61;1;8705;8725;0
S005;62;0;5875;5875;1
S005;62;1;5880;5900;1
S005;62;2;5900;5905;1
S005;62;3;5905;5910;1
S005;62;4;5910;5915;1
S005;62;5;;;1
S005;62;6;5915;5920;1
S005;62;7;5920;5925;1
S005;62;8;;;1
S005;62;9;;;1
S005;62;10;;;1
S005;62;11;5925;5930;1
S005;62;12;5930;5935;1
S005;62;66;5935;5945;1
S005;62;66;6200;6230;0
S005;62;12;6230;6235;0
S005;62;11;6235;6240;0
S005;62;7;6240;6245;0
S005;62;6;6245;6250;0
S005;62;4;6250;6255;0
S005;62;3;6255;6260;0
S005;62;2;6260;6265;0
S005;62;1;6265;6285;0
S005;63;0;6880;6880;1
S005;63;1;6945;6965;1
S005;63;2;6965;6970;1
S005;63;3;6970;6975;1
S005;63;4;6975;6980;1
S005;63;5;;;1
S005;63;6;6980;6985;1
S005;63;7;6985;6990;1
S005;63;8;;;1
S005;63;9;;;1
S005;63;50;6990;7020;1
S005;63;50;12285;12295;0
S005;63;7;12295;12300;0
S005;63;6;12300;12305;0
S005;63;4;12305;12310;0
S005;63;3;12310;12315;0
S005;63;2;12315;12320;0
S005;63;1;12320;12340;0
S005;64;0;7150;7150;1
S005;64;1;7200;7220;1
S005;64;2;7220;7225;1
S005;64;3;7225;7230;1
S005;64;4;7230;7235;1
S005;64;5;;;1
S005;64;6;7235;7240;1
S005;64;7;7240;7245;1
S005;64;8;;;1
S005;64;9;;;1
S005;64;10;;;1
S005;64;53;7245;7255;1
S005;64;53;8060;8090;0
S005;64;7;8090;8095;0
S005;64;6;8095;8100;0
S005;64;4;8100;8105;0
S005;64;3;8105;8110;0
S005;64;2;8110;8115;0
S005;64;1;8115;8135;0
S005;65;0;6755;6755;1
S005;65;1;6785;6805;1
S005;65;2;6805;6810;1
S005;65;3;6810;6815;1
S005;65;4;6815;6820;1
S005;65;5;;;1
S005;65;6;6820;6825;1
S005;65;7;6825;6830;1
S005;65;8;;;1
S005;65;9;;;1
S005;65;10;;;1
S005;65;11;6830;6835;1
S005;65;12;6835;6840;1
S005;65;13;6840;6845;1
S005;65;69;6845;6855;1
S005;65;69;8685;8715;0
S005;65;13;8715;8720;0
S005;65;12;8720;8725;0
S005;65;11;8725;8730;0
S005;65;7;8730;8735;0
S005;65;6;8735;8740;0
S005;65;4;8740;8745;0
S005;65;3;8745;8750;0
S005;65;2;8750;8755;0
S005;65;1;8755;8775;0
S005;66;0;6150;6150;1
S005;66;1;6155;6175;1
S005;66;2;6175;6180;1
S005;66;3;6180;6185;1
S005;66;4;6185;6190;1
S005;66;5;;;1
S005;66;6;6190;6195;1
S005;66;81;6195;6225;1
S005;66;81;6870;6900;0
S005;66;6;6900;6905;0
S005;66;4;6905;6910;0
S005;66;3;6910;6915;0
S005;66;2;6915;6920;0
S005;66;1;6920;6940;0
S005;68;0;6480;6480;1
S005;68;1;6485;6505;1
S005;68;2;6505;6510;1
S005;68;3;6510;6515;1
S005;68;4;6515;6520;1
S005;68;5;;;1
S005;68;35;6520;6530;1
S005;68;35;8045;8075;0
S005;68;4;8075;8080;0
S005;68;3;8080;8085;0
S005;68;2;8085;8090;0
S005;68;1;8090;8110;0
S005;70;0;8070;8070;1
S005;70;1;8730;8750;1
S005;70;2;8750;8755;1
S005;70;3;8755;8760;1
S005;70;4;8760;8765;1
S005;70;5;;;1
S005;70;6;8765;8770;1
S005;70;7;8770;8775;1
S005;70;8;;;1
S005;70;9;;;1
S005;70;10;;;1
S005;70;11;8775;8780;1
S005;70;61;8780;8810;1
S005;70;61;10715;10725;0
S005;70;11;10725;10730;0
S005;70;7;10730;10735;0
S005;70;6;10735;10740;0
S005;70;4;10740;10745;0
S005;70;3;10745;10750;0
S005;70;2;10750;10755;0
S005;70;1;10755;10775;0
S005;71;0;8568;8568;1
S005;71;1;9625;9645;1
S005;71;2;9645;9650;1
S005;71;3;9650;9655;1
S005;71;4;9655;9660;1
S005;71;5;;;1
S005;71;6;9660;9665;1
S005;71;7;9665;9670;1
S005;71;8;;;1
S005;71;9;;;1
S005;71;10;;;1
S005;71;11;9670;9675;1
S005;71;60;9675;9705;1
S005;72;0;7770;7770;1
S005;72;1;7815;7835;1
S005;72;2;7835;7840;1
S005;72;3;7840;7845;1
S005;72;4;7845;7850;1
S005;72;5;;;1
S005;72;6;7850;7855;1
S005;72;7;7855;7860;1
S005;72;8;;;1
S005;72;9;;;1
S005;72;10;;;1
S005;72;11;7860;7865;1
S005;72;60;7865;7875;1
S005;72;60;9540;9570;0
S005;72;11;9570;9575;0
S005;72;7;9575;9580;0
S005;72;6;9580;9585;0
S005;72;4;9585;9590;0
S005;72;3;9590;9595;0
S005;72;2;9595;9600;0
S005;72;1;9600;9620;0
S005;73;0;7920;7920;1
S005;73;1;7940;7960;1
S005;73;2;7960;7965;1
S005;73;3;7965;7970;1
S005;73;4;7970;7975;1
S005;73;5;;;1
S005;73;6;7975;7980;1
S005;73;7;7980;7985;1
S005;73;8;;;1
S005;73;9;;;1
S005;73;10;;;1
S005;73;11;7985;7990;1
S005;73;62;7990;8000;1
S005;73;62;11740;11770;0
S005;73;11;11770;11775;0
S005;73;7;11775;11780;0
S005;73;6;11780;11785;0
S005;73;4;11785;11790;0
S005;73;3;11790;11795;0
S005;73;2;11795;11800;0
S005;73;1;11800;11820;0
S005;74;0;7590;7590;1
S005;74;1;7745;7765;1
S005;74;2;7765;7770;1
S005;74;3;7770;7775;1
S005;74;4;7775;7780;1
S005;74;5;;;1
S005;74;6;7780;7785;1
S005;74;7;7785;7790;1
S005;74;8;;;1
S005;74;9;;;1
S005;74;10;;;1
S005;74;11;7790;7795;1
S005;74;59;7795;7825;1
S005;74;59;7840;7850;0
S005;74;11;7850;7855;0
S005;74;7;7855;7860;0
S005;74;6;7860;7865;0
S005;74;4;7865;7870;0
S005;74;3;7870;7875;0
S005;74;2;7875;7880;0
S005;74;1;7880;7900;0
S005;75;0;7644;7644;1
S005;75;1;7665;7685;1
S005;75;2;7685;7690;1
S005;75;3;7690;7695;1
S005;75;4;7695;7700;1
S005;75;5;;;1
S005;75;6;7700;7705;1
S005;75;7;7705;7710;1
S005;75;8;;;1
S005;75;9;;;1
S005;75;10;;;1
S005;75;11;7710;7715;1
